Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,54.976567,[ 48 117] ; [168  86],[85.05966587 79.94033413] ; [130.94033413 123.05966587],1
p8,1,0.0,47.537974,[ 52 110] ; [167  83],[86.11165049 75.88834951] ; [132.88834951 117.11165049],1
p6,1,0.0,36.837802,[ 33 126] ; [127 123],[62.200489 96.799511] ; [ 97.799511 152.200489],1
p7,1,0.0,25.806851,[79 78] ; [188  63],[102.74264706  54.25735294] ; [164.25735294  86.74264706],1
p2,1,1e-06,24.000401,[123  43] ; [232  21],[140.64439141  25.35560859] ; [214.35560859  38.64439141],1
p10,1,1.6e-05,18.603613,[116  47] ; [221  30],[132.68357488  30.31642512] ; [204.31642512  46.68357488],1
d1,1,2.9e-05,17.490442,[77 89] ; [170  84],[97.62380952 68.37619048] ; [149.37619048 104.62380952],1
n4,1,0.000131,14.623852,[112  52] ; [213  40],[127.8177458  36.1822542] ; [197.1822542  55.8177458],1
n5,1,0.000143,14.461145,[112  52] ; [212  40],[127.73076923  36.26923077] ; [196.26923077  55.73076923],1
n6,1,0.000175,14.079436,[122  41] ; [224  28],[135.89879518  27.10120482] ; [210.10120482  41.89879518],1
d5,1,0.000197,13.85604,[122  44] ; [222  31],[136.28639618  29.71360382] ; [207.71360382  45.28639618],1
d3,1,0.000418,12.448534,[100  66] ; [194  60],[116.2  49.8] ; [177.8  76.2],1
p9,1,0.000568,11.877736,[126  36] ; [227  25],[138.13043478  23.86956522] ; [214.86956522  37.13043478],1
a5,1,0.000834,11.163078,[114  52] ; [210  44],[128.05714286  37.94285714] ; [195.94285714  58.05714286],1
p11,1,0.00109,10.668645,[117  49] ; [213  41],[130.42857143  35.57142857] ; [199.57142857  54.42857143],0
d2,1,0.002313,9.283186,[ 64 102] ; [136 117],[79.23627685 86.76372315] ; [120.76372315 132.23627685],0
a7,1,0.002848,8.902137,[105  60] ; [195  58],[118.42105263  46.57894737] ; [181.57894737  71.42105263],0
u1,1,0.003089,8.754121,[ 21 145] ; [ 62 192],[ 32.8047619 133.1952381] ; [ 50.1952381 203.8047619],0
r4,1,0.005197,7.809506,[141  25] ; [237  17],[149.4  16.6] ; [228.6  25.4],0
a2,1,0.010996,6.465889,[ 33 133] ; [ 79 175],[ 44.26666667 121.73333333] ; [ 67.73333333 186.26666667],0
s8,1,0.014548,5.97036,[ 64 101] ; [128 123],[76.15384615 88.84615385] ; [115.84615385 135.15384615],0
r3,1,0.027747,4.843725,[151  12] ; [247   7],[155.57314149   7.42685851] ; [242.42685851  11.57314149],0
s7,1,0.030377,4.687841,[68 92] ; [128 111],[78.59649123 81.40350877] ; [117.40350877 121.59649123],0
s6,1,0.031929,4.602296,[102  60] ; [181  67],[111.8195122  50.1804878] ; [171.1804878  76.8195122],0
a6,1,0.035301,4.430576,[102  63] ; [182  72],[111.83770883  53.16229117] ; [172.16229117  81.83770883],0
b3,1,0.064819,3.409587,[44 48] ; [ 61 108],[37.01149425 54.98850575] ; [ 67.98850575 101.01149425],0
b2,1,0.064819,3.409587,[44 48] ; [ 61 108],[37.01149425 54.98850575] ; [ 67.98850575 101.01149425],0
v4,1,0.085337,2.960204,[151  12] ; [243   9],[154.75180723   8.24819277] ; [239.24819277  12.75180723],0
a4,1,0.087258,2.924244,[71 94] ; [130 122],[79.5323741 85.4676259] ; [121.4676259 130.5323741],0
v3,1,0.116917,2.458144,[66 94] ; [121 125],[73.69458128 86.30541872] ; [113.30541872 132.69458128],0
s2,1,0.131756,2.271692,[78 87] ; [136 112],[85.49636804 79.50363196] ; [128.50363196 119.49636804],0
