Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.725154,[3 8] ; [93  9],[9.34513274 1.65486726] ; [86.65486726 15.34513274],1
r2,1,2e-06,22.778931,[5 5] ; [97  5],[9.10714286 0.89285714] ; [92.89285714  9.10714286],1
r1,1,2e-06,22.44256,[ 1 10] ; [79 23],[7.78761062 3.21238938] ; [72.21238938 29.78761062],1
s6,1,0.000162,14.223123,[ 1 10] ; [68 33],[6.77678571 4.22321429] ; [62.22321429 38.77678571],1
r3,1,0.00072,11.436696,[7 4] ; [96  6],[10.02654867  0.97345133] ; [92.97345133  9.02654867],1
d3,1,0.002586,9.078566,[2 9] ; [65 35],[6.63963964 4.36036036] ; [60.36036036 39.63963964],0
n6,1,0.002618,9.055945,[4 7] ; [79 22],[8.15178571 2.84821429] ; [74.84821429 26.15178571],0
p1,1,0.003534,8.509086,[4 7] ; [ 8 94],[1.16814159 9.83185841] ; [10.83185841 91.16814159],0
p10,1,0.00751,7.146677,[6 5] ; [88 14],[9.15044248 1.84955752] ; [84.84955752 17.15044248],0
p11,1,0.008205,6.988262,[4 7] ; [76 26],[7.78761062 3.21238938] ; [72.21238938 29.78761062],0
s8,1,0.047915,3.912982,[2 9] ; [50 51],[5.10714286 5.89285714] ; [46.89285714 54.10714286],0
d1,1,0.052895,3.747244,[3 8] ; [59 43],[6.03539823 4.96460177] ; [55.96460177 46.03539823],0
s7,1,0.055978,3.652719,[2 9] ; [47 50],[4.99074074 6.00925926] ; [44.00925926 52.99074074],0
v2,1,0.061546,3.495229,[3 8] ; [53 40],[5.92307692 5.07692308] ; [50.07692308 42.92307692],0
s3,1,0.074676,3.177129,[3 8] ; [55 44],[5.8 5.2] ; [52.2 46.8],0
a8,1,0.074775,3.174963,[3 8] ; [ 9 87],[1.23364486 9.76635514] ; [10.76635514 85.23364486],0
s1,1,0.087797,2.914304,[2 9] ; [ 5 95],[ 0.69369369 10.30630631] ; [ 6.30630631 93.69369369],0
s5,1,0.099483,2.713805,[ 1 10] ; [31 62],[3.38461538 7.61538462] ; [28.61538462 64.38461538],0
b1,1,0.118465,2.437502,[7 4] ; [40 62],[4.57522124 6.42477876] ; [42.42477876 59.57522124],0
v1,1,0.161365,1.961391,[3 8] ; [49 50],[5.2 5.8] ; [46.8 52.2],0
p6,1,0.162854,1.94752,[ 1 10] ; [29 72],[2.94642857 8.05357143] ; [27.05357143 73.94642857],0
u3,1,0.165746,1.921,[1 3] ; [22 14],[2.3 1.7] ; [20.7 15.3],0
p4,1,0.174503,1.843824,[2 9] ; [39 61],[4.06306306 6.93693694] ; [36.93693694 63.06306306],0
a6,1,0.177933,1.8148,[5 6] ; [66 34],[7.03603604 3.96396396] ; [63.96396396 36.03603604],0
a1,1,0.187714,1.73547,[2 9] ; [ 7 95],[ 0.87610619 10.12389381] ; [ 8.12389381 93.87610619],0
u2,1,0.203628,1.616162,[1 3] ; [21 15],[2.2 1.8] ; [19.8 16.2],0
d5,1,0.229302,1.445188,[6 5] ; [72 28],[7.72972973 3.27027027] ; [70.27027027 29.72972973],0
a5,1,0.274268,1.195275,[6 5] ; [72 30],[7.59292035 3.40707965] ; [70.40707965 31.59292035],0
a2,1,0.299802,1.075074,[ 1 10] ; [23 79],[2.33628319 8.66371681] ; [21.66371681 80.33628319],0
b4,1,0.310467,1.028688,[8 3] ; [58 44],[6.42477876 4.57522124] ; [59.57522124 42.42477876],0
a7,1,0.382199,0.763617,[6 5] ; [69 33],[7.30088496 3.69911504] ; [67.69911504 34.30088496],0
p8,1,0.397454,0.716016,[2 9] ; [31 71],[3.21238938 7.78761062] ; [29.78761062 72.21238938],0
d4,1,0.415489,0.663038,[7 4] ; [75 25],[8.12612613 2.87387387] ; [73.87387387 26.12612613],0
b5,1,0.421742,0.645457,[6 5] ; [68 34],[7.20353982 3.79646018] ; [66.79646018 35.20353982],0
a4,1,0.443369,0.587548,[4 7] ; [49 52],[5.20535714 5.79464286] ; [47.79464286 53.20535714],0
u1,1,0.514192,0.425527,[ 1 10] ; [17 85],[1.75221239 9.24778761] ; [16.24778761 85.75221239],0
p3,1,0.538355,0.378598,[3 8] ; [37 64],[3.92857143 7.07142857] ; [36.07142857 64.92857143],0
n5,1,0.546891,0.362916,[7 4] ; [73 28],[7.85714286 3.14285714] ; [72.14285714 28.85714286],0
u4,1,0.556082,0.346534,[ 1 10] ; [ 5 97],[ 0.5840708 10.4159292] ; [ 5.4159292 96.5840708],0
b2,1,0.596698,0.280005,[4 5] ; [23 42],[3.28378378 5.71621622] ; [23.71621622 41.28378378],0
b3,1,0.596698,0.280005,[4 5] ; [23 42],[3.28378378 5.71621622] ; [23.71621622 41.28378378],0
s4,1,0.616885,0.250271,[2 9] ; [25 75],[2.67567568 8.32432432] ; [24.32432432 75.67567568],0
n4,1,0.830299,0.045932,[8 3] ; [71 31],[7.69026549 3.30973451] ; [71.30973451 30.69026549],0
v3,1,0.83033,0.045915,[4 6] ; [34 59],[3.68932039 6.31067961] ; [34.31067961 58.68932039],0
a3,1,0.909982,0.012783,[7 4] ; [66 35],[7.16964286 3.83035714] ; [65.83035714 35.16964286],0
p7,1,0.928022,0.00816,[4 7] ; [37 61],[4.13761468 6.86238532] ; [36.86238532 61.13761468],0
d2,1,0.949183,0.004062,[5 6] ; [46 53],[5.1 5.9] ; [45.9 53.1],0
