Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.108333,[24 36] ; [84 12],[41.53846154 18.46153846] ; [66.46153846 29.53846154],1
s6,1,7.9e-05,15.584216,[22 38] ; [63 28],[33.77483444 26.22516556] ; [51.22516556 39.77483444],1
r3,1,0.000176,14.06748,[38 22] ; [85 11],[47.30769231 12.69230769] ; [75.69230769 20.30769231],1
v1,1,0.000659,11.600523,[10 49] ; [41 53],[19.66666667 39.33333333] ; [31.33333333 62.66666667],1
r2,1,0.000756,11.345484,[41 18] ; [87  9],[48.72258065 10.27741935] ; [79.27741935 16.72258065],1
s8,1,0.000894,11.036113,[12 48] ; [44 51],[21.67741935 38.32258065] ; [34.32258065 60.67741935],1
p11,1,0.001172,10.533645,[32 28] ; [75 21],[41.15384615 18.84615385] ; [65.84615385 30.15384615],0
v4,1,0.002206,9.369377,[43 17] ; [86  9],[49.93548387 10.06451613] ; [79.06451613 15.93548387],0
d5,1,0.00245,9.177632,[27 33] ; [66 29],[36. 24.] ; [57. 38.],0
d1,1,0.003179,8.701573,[14 46] ; [45 51],[22.69230769 37.30769231] ; [36.30769231 59.69230769],0
a3,1,0.004562,8.045551,[27 32] ; [66 30],[35.4 23.6] ; [57.6 38.4],0
s5,1,0.007982,7.037453,[11 48] ; [36 56],[18.36423841 40.63576159] ; [28.63576159 63.36423841],0
s3,1,0.008599,6.904187,[23 35] ; [59 37],[30.88311688 27.11688312] ; [51.11688312 44.88311688],0
u3,1,0.008609,6.902268,[ 8 25] ; [17 13],[13.0952381 19.9047619] ; [11.9047619 18.0952381],0
s7,1,0.00928,6.768058,[18 40] ; [48 43],[25.69127517 32.30872483] ; [40.30872483 50.69127517],0
p10,1,0.010104,6.616508,[30 30] ; [67 28],[37.5483871 22.4516129] ; [59.4516129 35.5483871],0
d3,1,0.013899,6.050909,[18 42] ; [48 48],[25.38461538 34.61538462] ; [40.61538462 55.38461538],0
a5,1,0.016138,5.787766,[29 31] ; [65 31],[36.15384615 23.84615385] ; [57.84615385 38.15384615],0
p6,1,0.019306,5.47357,[11 47] ; [35 60],[17.4379085 40.5620915] ; [28.5620915 66.4379085],0
n4,1,0.019732,5.435475,[35 25] ; [73 23],[41.53846154 18.46153846] ; [66.46153846 29.53846154],0
p2,1,0.026681,4.911305,[34 25] ; [71 24],[40.22727273 18.77272727] ; [64.77272727 30.22727273],0
s2,1,0.027913,4.833449,[16 44] ; [42 53],[22.4516129 37.5483871] ; [35.5483871 59.4516129],0
d4,1,0.029975,4.710704,[32 28] ; [67 28],[38.32258065 21.67741935] ; [60.67741935 34.32258065],0
s1,1,0.053967,3.713717,[ 1 59] ; [ 9 86],[ 3.87096774 56.12903226] ; [ 6.12903226 88.87096774],0
p7,1,0.056058,3.65034,[25 35] ; [54 40],[30.77922078 29.22077922] ; [48.22077922 45.77922078],0
v3,1,0.086809,2.93258,[ 8 52] ; [23 70],[12.15686275 47.84313725] ; [18.84313725 74.15686275],0
p4,1,0.091244,2.852292,[22 38] ; [48 47],[27.09677419 32.90322581] ; [42.90322581 52.09677419],0
a4,1,0.09989,2.707295,[20 39] ; [45 50],[24.9025974 34.0974026] ; [40.0974026 54.9025974],0
n6,1,0.138001,2.200113,[41 19] ; [75 20],[44.90322581 15.09677419] ; [71.09677419 23.90322581],0
u2,1,0.175806,1.832727,[12 21] ; [16 14],[14.66666667 18.33333333] ; [13.33333333 16.66666667],0
p9,1,0.205537,1.602586,[36 22] ; [69 27],[39.54545455 18.45454545] ; [65.45454545 30.54545455],0
p3,1,0.222648,1.48722,[20 40] ; [41 54],[23.61290323 36.38709677] ; [37.38709677 57.61290323],0
a1,1,0.255408,1.29348,[ 6 54] ; [ 5 91],[ 4.23076923 55.76923077] ; [ 6.76923077 89.23076923],0
p5,1,0.300517,1.071898,[ 5 55] ; [13 81],[ 7.01298701 52.98701299] ; [10.98701299 83.01298701],0
u1,1,0.302265,1.064172,[ 2 58] ; [ 7 89],[ 3.46153846 56.53846154] ; [ 5.53846154 90.46153846],0
p12,1,0.413658,0.668263,[ 2 58] ; [ 6 89],[ 3.09677419 56.90322581] ; [ 4.90322581 90.09677419],0
