Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.011428,6.397584,[36 74] ; [59 61],[45.43478261 64.56521739] ; [49.56521739 70.43478261],0
a6,1,0.012757,6.202532,[63 48] ; [91 35],[72.12658228 38.87341772] ; [81.87341772 44.12658228],0
r3,1,0.014047,6.032224,[99 11] ; [122   3],[103.44680851   6.55319149] ; [117.55319149   7.44680851],0
p3,1,0.030802,4.663949,[47 64] ; [70 54],[55.26382979 55.73617021] ; [61.73617021 62.26382979],0
d1,1,0.035305,4.430355,[50 61] ; [74 52],[58.07594937 52.92405063] ; [65.92405063 60.07594937],0
d3,1,0.037673,4.319707,[65 46] ; [90 36],[72.59493671 38.40506329] ; [82.40506329 43.59493671],0
u1,1,0.038103,4.300418,[14 97] ; [29 97],[20.13924051 90.86075949] ; [ 22.86075949 103.13924051],0
d4,1,0.050616,3.820922,[83 28] ; [107  19],[88.98734177 22.01265823] ; [101.01265823  24.98734177],0
a1,1,0.10436,2.637618,[  6 105] ; [  2 124],[  3.74683544 107.25316456] ; [  4.25316456 121.74683544],0
d5,1,0.105254,2.624079,[82 29] ; [104  22],[87.11392405 23.88607595] ; [98.88607595 27.11392405],0
p1,1,0.111755,2.529233,[ 10 101] ; [  5 121],[  7.02531646 103.97468354] ; [  7.97468354 118.02531646],0
b5,1,0.123603,2.371055,[66 45] ; [87 39],[71.65822785 39.34177215] ; [81.34177215 44.65822785],0
s3,1,0.127352,2.324487,[62 48] ; [58 67],[56.17021277 53.82978723] ; [63.82978723 61.17021277],0
u3,1,0.137752,2.202896,[19 14] ; [24  8],[21.83076923 11.16923077] ; [21.16923077 10.83076923],0
s4,1,0.190951,1.710263,[27 83] ; [ 22 103],[22.93617021 87.06382979] ; [26.06382979 98.93617021],0
d2,1,0.223886,1.479287,[45 66] ; [61 65],[49.64556962 61.35443038] ; [56.35443038 69.64556962],0
b1,1,0.241089,1.374217,[47 64] ; [44 82],[42.62025316 68.37974684] ; [48.37974684 77.62025316],0
n3,1,0.259137,1.273363,[20  9] ; [19  4],[21.75  7.25] ; [17.25  5.75],0
a4,1,0.282609,1.154499,[46 63] ; [62 64],[50.09361702 58.90638298] ; [57.90638298 68.09361702],0
a7,1,0.291192,1.114102,[75 36] ; [93 33],[78.6835443 32.3164557] ; [89.3164557 36.6835443],0
a2,1,0.322597,0.978388,[23 88] ; [33 93],[26.2278481 84.7721519] ; [29.7721519 96.2278481],0
n1,1,0.341153,0.906092,[17 13] ; [10 13],[15.28301887 14.71698113] ; [11.71698113 11.28301887],0
b2,1,0.343261,0.898214,[34 43] ; [29 50],[31.09615385 45.90384615] ; [31.90384615 47.09615385],0
b3,1,0.343261,0.898214,[34 43] ; [29 50],[31.09615385 45.90384615] ; [31.90384615 47.09615385],0
p9,1,0.362276,0.829989,[92 18] ; [108  15],[94.42060086 15.57939914] ; [105.57939914  17.42060086],0
r2,1,0.409593,0.679982,[105   6] ; [113  10],[103.41025641   7.58974359] ; [114.58974359   8.41025641],0
n6,1,0.433568,0.613247,[86 24] ; [102  22],[88.37606838 21.62393162] ; [99.62393162 24.37606838],0
s7,1,0.46133,0.542666,[43 62] ; [55 65],[45.73333333 59.26666667] ; [52.26666667 67.73333333],0
a5,1,0.469281,0.52367,[80 31] ; [96 30],[82.43037975 28.56962025] ; [93.56962025 32.43037975],0
r1,1,0.471866,0.517602,[85 24] ; [103  23],[87.2 21.8] ; [100.8  25.2],0
s5,1,0.481938,0.494475,[42 63] ; [44 80],[39.43231441 65.56768559] ; [46.56768559 77.43231441],0
p11,1,0.482871,0.492371,[82 29] ; [98 28],[84.30379747 26.69620253] ; [95.69620253 30.30379747],0
p4,1,0.495719,0.464089,[65 46] ; [78 46],[67.54468085 43.45531915] ; [75.45531915 48.54468085],0
