Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.001545,10.024253,[2 3] ; [ 16 270],[0.30927835 4.69072165] ; [ 17.69072165 268.30927835],0
a5,1,0.012751,6.20335,[1 4] ; [206  83],[3.52040816 1.47959184] ; [203.47959184  85.52040816],0
a8,1,0.028729,4.78376,[2 3] ; [ 26 238],[0.5204461 4.4795539] ; [ 27.4795539 236.5204461],0
v4,1,0.070305,3.275891,[4 1] ; [277  11],[4.79522184 0.20477816] ; [276.20477816  11.79522184],0
p4,1,0.10576,2.616466,[4 1] ; [126 162],[2.21843003 2.78156997] ; [127.78156997 160.21843003],0
p6,1,0.133318,2.253432,[2 3] ; [ 44 243],[0.78767123 4.21232877] ; [ 45.21232877 241.78767123],0
s2,1,0.213036,1.550671,[1 4] ; [136 147],[2.37847222 2.62152778] ; [134.62152778 148.37847222],0
v1,1,0.227874,1.454082,[1 4] ; [132 148],[2.33333333 2.66666667] ; [130.66666667 149.33333333],0
d4,1,0.261693,1.25978,[3 2] ; [232  57],[3.99659864 1.00340136] ; [231.00340136  57.99659864],0
a4,1,0.268616,1.2238,[1 4] ; [129 159],[2.21843003 2.78156997] ; [127.78156997 160.21843003],0
d5,1,0.330878,0.945458,[3 2] ; [226  63],[3.89455782 1.10544218] ; [225.10544218  63.89455782],0
p12,1,0.333328,0.935927,[1 4] ; [ 23 264],[0.4109589 4.5890411] ; [ 23.5890411 263.4109589],0
b4,1,0.392699,0.730569,[4 1] ; [177 112],[3.07823129 1.92176871] ; [177.92176871 111.07823129],0
s6,1,0.443693,0.586714,[4 1] ; [180 104],[3.183391 1.816609] ; [180.816609 103.183391],0
s5,1,0.458,0.550777,[2 3] ; [ 68 200],[1.28205128 3.71794872] ; [ 68.71794872 199.28205128],0
b1,1,0.47726,0.505119,[1 4] ; [102 187],[1.75170068 3.24829932] ; [101.24829932 187.75170068],0
p8,1,0.482035,0.494257,[2 3] ; [ 75 213],[1.31399317 3.68600683] ; [ 75.68600683 212.31399317],0
v3,1,0.499846,0.455262,[1 4] ; [ 93 177],[1.70909091 3.29090909] ; [ 92.29090909 177.70909091],0
d1,1,0.523929,0.406153,[2 3] ; [157 132],[2.70408163 2.29591837] ; [156.29591837 132.70408163],0
n5,1,0.549446,0.35831,[4 1] ; [194  94],[3.37883959 1.62116041] ; [194.62116041  93.37883959],0
a6,1,0.582827,0.301687,[4 1] ; [198  91],[3.43537415 1.56462585] ; [198.56462585  90.43537415],0
s3,1,0.612915,0.255952,[2 3] ; [146 138],[2.56055363 2.43944637] ; [145.43944637 138.56055363],0
p2,1,0.645953,0.21104,[3 2] ; [201  88],[3.46938776 1.53061224] ; [200.53061224  88.46938776],0
v2,1,0.669352,0.182362,[2 3] ; [136 138],[2.47311828 2.52688172] ; [135.52688172 138.47311828],0
p10,1,0.690096,0.158982,[4 1] ; [205  80],[3.60344828 1.39655172] ; [205.39655172  79.60344828],0
d2,1,0.708352,0.139928,[2 3] ; [139 148],[2.41438356 2.58561644] ; [138.58561644 148.41438356],0
n4,1,0.714797,0.133533,[4 1] ; [210  79],[3.63945578 1.36054422] ; [210.36054422  78.63945578],0
p3,1,0.728075,0.120887,[2 3] ; [ 94 194],[1.63822526 3.36177474] ; [ 94.36177474 193.63822526],0
a7,1,0.75083,0.100835,[4 1] ; [213  76],[3.69047619 1.30952381] ; [213.30952381  75.69047619],0
a3,1,0.754089,0.098127,[3 2] ; [192  96],[3.32764505 1.67235495] ; [191.67235495  96.32764505],0
d3,1,0.827273,0.047611,[3 2] ; [187 102],[3.23129252 1.76870748] ; [186.76870748 102.23129252],0
s8,1,0.900869,0.015516,[2 3] ; [107 180],[1.86643836 3.13356164] ; [107.13356164 179.86643836],0
