Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,141.565906,[179  69] ; [ 23 150],[118.99287411 129.00712589] ; [83.00712589 89.99287411],1
d4,1,0.0,115.097114,[246   2] ; [102  71],[204.9976247  43.0023753] ; [143.0023753  29.9976247],1
d3,1,0.0,102.583773,[221  28] ; [74 99],[174.06398104  74.93601896] ; [120.93601896  52.06398104],1
d5,1,0.0,97.700071,[242   6] ; [104  69],[203.81947743  44.18052257] ; [142.18052257  30.81947743],1
a4,1,0.0,46.934024,[154  94] ; [ 48 123],[119.56085919 128.43914081] ; [82.43914081 88.56085919],1
a2,1,0.0,42.965562,[ 96 153] ; [ 17 156],[ 66.67535545 182.32464455] ; [ 46.32464455 126.67535545],1
a5,1,0.0,39.574901,[219  30] ; [107  66],[192.35545024  56.64454976] ; [133.64454976  39.35545024],1
u1,1,0.0,30.930541,[ 72 177] ; [ 12 161],[ 49.56398104 199.43601896] ; [ 34.43601896 138.56398104],1
p4,1,2.9e-05,17.490442,[170  77] ; [84 89],[149.37619048  97.62380952] ; [104.62380952  68.37619048],1
a3,1,5.6e-05,16.221545,[200  47] ; [109  63],[182.15513126  64.84486874] ; [126.84486874  45.15513126],1
a6,1,0.000289,13.142213,[185  63] ; [100  73],[167.88598575  80.11401425] ; [117.11401425  55.88598575],1
p6,1,0.0003,13.069658,[112 130] ; [ 48 120],[ 94.43902439 147.56097561] ; [ 65.56097561 102.43902439],1
v2,1,0.000448,12.320709,[180  62] ; [96 70],[163.70588235  78.29411765] ; [112.29411765  53.70588235],1
a7,1,0.00061,11.746264,[194  55] ; [107  64],[178.45  70.55] ; [122.55  48.45],1
p8,1,0.001483,10.099446,[145  98] ; [74 95],[129.16747573 113.83252427] ; [89.83252427 79.16747573],0
r3,1,0.002627,9.049883,[244   5] ; [156  14],[237.70883055  11.29116945] ; [162.29116945   7.70883055],0
v3,1,0.002902,8.868162,[124 113] ; [ 64 107],[109.20588235 127.79411765] ; [78.79411765 92.20588235],0
r1,1,0.003522,8.514921,[215  32] ; [130  41],[203.86363636  43.13636364] ; [141.13636364  29.86363636],0
s8,1,0.004051,8.260972,[128 118] ; [ 65 107],[113.58373206 132.41626794] ; [79.41626794 92.58373206],0
p3,1,0.005581,7.68073,[141 106] ; [75 98],[127.02857143 119.97142857] ; [88.97142857 84.02857143],0
n4,1,0.005956,7.563663,[205  43] ; [122  49],[193.54653938  54.45346062] ; [133.45346062  37.54653938],0
r4,1,0.006159,7.503202,[232  17] ; [147  26],[223.62796209  25.37203791] ; [155.37203791  17.62796209],0
r2,1,0.006399,7.434249,[241   6] ; [156  14],[235.15347722  11.84652278] ; [161.84652278   8.15347722],0
s2,1,0.009016,6.819682,[140 105] ; [75 95],[126.92771084 118.07228916] ; [88.07228916 81.92771084],0
s5,1,0.00913,6.797268,[ 93 150] ; [ 43 123],[ 80.80195599 162.19804401] ; [ 55.19804401 110.80195599],0
v4,1,0.012289,6.268661,[241   7] ; [155  14],[235.51079137  12.48920863] ; [160.48920863   8.51079137],0
n6,1,0.013282,6.131191,[214  32] ; [133  38],[204.70503597  41.29496403] ; [142.29496403  28.70503597],0
n5,1,0.024555,5.05498,[202  45] ; [124  47],[192.63636364  54.36363636] ; [133.36363636  37.63636364],0
p2,1,0.031479,4.626641,[218  30] ; [138  34],[210.20952381  37.79047619] ; [145.79047619  26.20952381],0
p7,1,0.054758,3.689442,[167  74] ; [101  67],[157.91687042  83.08312958] ; [110.08312958  57.91687042],0
p10,1,0.05549,3.667305,[207  38] ; [131  39],[199.54216867  45.45783133] ; [138.45783133  31.54216867],0
p9,1,0.056403,3.640115,[215  29] ; [140  32],[208.22115385  35.77884615] ; [146.77884615  25.22115385],0
p12,1,0.074555,3.179774,[ 19 227] ; [  6 165],[ 14.74820144 231.25179856] ; [ 10.25179856 160.74820144],0
s6,1,0.07841,3.097554,[177  68] ; [107  60],[168.88349515  76.11650485] ; [115.11650485  51.88349515],0
b4,1,0.135711,2.225924,[152  97] ; [93 80],[144.56161137 104.43838863] ; [100.43838863  72.56161137],0
b5,1,0.136994,2.211402,[170  79] ; [106  67],[162.85308057  86.14691943] ; [113.14691943  59.85308057],0
p11,1,0.140215,2.175595,[202  47] ; [130  43],[195.8957346  53.1042654] ; [136.1042654  36.8957346],0
s7,1,0.151839,2.053675,[123 113] ; [74 91],[115.94014963 120.05985037] ; [81.05985037 83.94014963],0
u4,1,0.171872,1.86654,[  8 241] ; [  2 171],[  5.90047393 243.09952607] ; [  4.09952607 168.90047393],0
a1,1,0.199249,1.647872,[  8 241] ; [ 10 163],[ 10.62085308 238.37914692] ; [  7.37914692 165.62085308],0
s1,1,0.206402,1.596486,[  5 240] ; [  7 161],[  7.11864407 237.88135593] ; [  4.88135593 163.11864407],0
a8,1,0.249508,1.326058,[ 28 187] ; [ 28 134],[ 31.93633952 183.06366048] ; [ 24.06366048 137.93633952],0
u2,1,0.25767,1.281231,[29 20] ; [30 32],[26.04504505 22.95495495] ; [32.95495495 29.04504505],0
s3,1,0.296343,1.090581,[137 106] ; [87 83],[131.79661017 111.20338983] ; [92.20338983 77.79661017],0
n2,1,0.311284,1.025219,[33 12] ; [33  7],[34.94117647 10.05882353] ; [31.05882353  8.94117647],0
b2,1,0.459854,0.546249,[65 90] ; [40 67],[62.11832061 92.88167939] ; [42.88167939 64.11832061],0
b3,1,0.459854,0.546249,[65 90] ; [40 67],[62.11832061 92.88167939] ; [42.88167939 64.11832061],0
s4,1,0.464765,0.534396,[ 36 209] ; [ 30 143],[ 38.68421053 206.31578947] ; [ 27.31578947 145.68421053],0
p1,1,0.620476,0.245199,[ 17 231] ; [ 14 158],[ 18.3047619 229.6952381] ; [ 12.6952381 159.3047619],0
b1,1,0.71046,0.137818,[ 92 157] ; [ 67 106],[ 93.81753555 155.18246445] ; [ 65.18246445 107.81753555],0
n1,1,0.796543,0.066473,[19 26] ; [18 22],[19.58823529 25.41176471] ; [17.41176471 22.58823529],0
n3,1,0.860993,0.030664,[33 12] ; [30 10],[33.35294118 11.64705882] ; [29.64705882 10.35294118],0
u3,1,0.975265,0.000961,[30 19] ; [39 25],[29.92035398 19.07964602] ; [39.07964602 24.92035398],0
