Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,54.580452,[ 24 154] ; [60 51],[ 51.73702422 126.26297578] ; [32.26297578 78.73702422],1
n4,1,0.158718,1.986395,[150  30] ; [100  12],[154.10958904  25.89041096] ; [95.89041096 16.10958904],0
s7,1,0.178547,1.809676,[78 97] ; [54 48],[83.39350181 91.60649819] ; [48.60649819 53.39350181],0
s4,1,0.184573,1.760409,[ 36 140] ; [16 96],[ 31.77777778 144.22222222] ; [20.22222222 91.77777778],0
n6,1,0.190532,1.713497,[150  29] ; [100  12],[153.78006873  25.21993127] ; [96.21993127 15.78006873],0
d3,1,0.191045,1.709544,[105  73] ; [74 37],[110.24913495  67.75086505] ; [68.75086505 42.24913495],0
d1,1,0.20026,1.640475,[89 91] ; [64 48],[94.31506849 85.68493151] ; [58.68493151 53.31506849],0
s5,1,0.20536,1.603838,[ 46 131] ; [35 71],[ 50.66077739 126.33922261] ; [30.33922261 75.66077739],0
a6,1,0.223175,1.483836,[115  64] ; [79 32],[119.74482759  59.25517241] ; [74.25517241 36.74482759],0
s6,1,0.265378,1.240483,[103  72] ; [72 38],[107.45614035  67.54385965] ; [67.54385965 42.45614035],0
d2,1,0.283428,1.150577,[81 96] ; [58 53],[85.42708333 91.57291667] ; [53.57291667 57.42708333],0
s3,1,0.325383,0.967186,[95 85] ; [64 45],[99.03114187 80.96885813] ; [59.96885813 49.03114187],0
a4,1,0.329616,0.950406,[ 75 104] ; [53 58],[79.00689655 99.99310345] ; [48.99310345 62.00689655],0
b4,1,0.380042,0.770567,[95 85] ; [65 47],[98.63013699 81.36986301] ; [61.36986301 50.63013699],0
a8,1,0.413066,0.669959,[ 22 149] ; [16 81],[ 24.24626866 146.75373134] ; [13.75373134 83.24626866],0
u1,1,0.436349,0.605866,[ 26 154] ; [20 92],[ 28.35616438 151.64383562] ; [17.64383562 94.35616438],0
b5,1,0.43712,0.60383,[100  80] ; [57 55],[96.78082192 83.21917808] ; [60.21917808 51.78082192],0
a1,1,0.447019,0.5782,[  9 171] ; [  8 104],[ 10.47945205 169.52054795] ; [  6.52054795 105.47945205],0
p5,1,0.482403,0.493425,[ 19 160] ; [  9 102],[ 17.28275862 161.71724138] ; [ 10.71724138 100.28275862],0
p2,1,0.540969,0.373747,[133  46] ; [86 25],[135.17586207  43.82413793] ; [83.82413793 27.17586207],0
u3,1,0.633479,0.227373,[30 37] ; [15 15],[31.08247423 35.91752577] ; [13.91752577 16.08247423],0
b2,1,0.778511,0.079107,[35 66] ; [25 43],[35.85798817 65.14201183] ; [24.14201183 43.85798817],0
b3,1,0.778511,0.079107,[35 66] ; [25 43],[35.85798817 65.14201183] ; [24.14201183 43.85798817],0
u2,1,0.824096,0.049408,[33 34] ; [15 14],[33.5 33.5] ; [14.5 14.5],0
p6,1,0.882178,0.021966,[ 56 122] ; [34 77],[ 55.43252595 122.56747405] ; [34.56747405 76.43252595],0
b1,1,0.96001,0.002514,[ 75 105] ; [47 65],[ 75.20547945 104.79452055] ; [46.79452055 65.20547945],0
