Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,104.0768,[ 46 197] ; [91 33],[ 90.71117166 152.28882834] ; [46.28882834 77.71117166],1
s6,1,0.0,54.345917,[104 147] ; [102  23],[137.51595745 113.48404255] ; [68.48404255 56.51595745],1
s2,1,0.0,45.254384,[ 77 174] ; [85 42],[107.57142857 143.42857143] ; [54.42857143 72.57142857],1
s3,1,0.0,37.225326,[102 148] ; [94 33],[129.9734748 120.0265252] ; [66.0265252 60.9734748],1
s5,1,9e-06,19.678303,[ 47 199] ; [49 71],[ 64.52459016 181.47540984] ; [31.47540984 88.52459016],1
p10,1,9.3e-05,15.283389,[159  91] ; [104  21],[175.33333333  74.66666667] ; [87.66666667 37.33333333],1
v2,1,0.000214,13.707746,[103 136] ; [76 43],[119.5 119.5] ; [59.5 59.5],1
r4,1,0.000248,13.423982,[207  47] ; [121   6],[218.66666667  35.33333333] ; [109.33333333  17.66666667],1
p9,1,0.000488,12.161932,[172  74] ; [108  17],[185.66037736  60.33962264] ; [94.33962264 30.66037736],1
v3,1,0.00086,11.10711,[ 71 173] ; [57 65],[ 85.33333333 158.66666667] ; [42.66666667 79.33333333],1
p3,1,0.000949,10.924004,[ 47 206] ; [43 84],[ 59.92105263 193.07894737] ; [30.07894737 96.92105263],1
d5,1,0.001271,10.38437,[176  76] ; [108  19],[188.83377309  63.16622691] ; [95.16622691 31.83377309],0
p6,1,0.003132,8.728929,[ 33 215] ; [32 93],[ 43.21715818 204.78284182] ; [ 21.78284182 103.21715818],0
v1,1,0.003287,8.640914,[ 97 153] ; [67 55],[110.21505376 139.78494624] ; [53.78494624 68.21505376],0
d2,1,0.003873,8.342495,[ 93 157] ; [67 60],[106.10079576 143.89920424] ; [53.89920424 73.10079576],0
u3,1,0.004889,7.919939,[43 50] ; [24  8],[49.848 43.152] ; [17.152 14.848],0
a5,1,0.00666,7.362319,[150 104] ; [93 34],[162.  92.] ; [81. 46.],0
r1,1,0.008862,6.850462,[182  71] ; [106  20],[192.25329815  60.74670185] ; [95.74670185 30.25329815],0
d1,1,0.011204,6.432618,[113 141] ; [74 53],[124.66666667 129.33333333] ; [62.33333333 64.66666667],0
n6,1,0.011651,6.363295,[184  70] ; [106  20],[193.84210526  60.15789474] ; [96.15789474 29.84210526],0
p7,1,0.013067,6.160034,[100 145] ; [65 54],[111.05769231 133.94230769] ; [53.94230769 65.05769231],0
n4,1,0.014706,5.951388,[162  92] ; [96 30],[172.45263158  81.54736842] ; [85.54736842 40.45263158],0
n5,1,0.019808,5.428737,[154 100] ; [91 34],[164.19525066  89.80474934] ; [80.80474934 44.19525066],0
a3,1,0.024074,5.089299,[161  91] ; [95 31],[170.66666667  81.33333333] ; [85.33333333 40.66666667],0
u1,1,0.026169,4.944841,[ 24 230] ; [ 22 105],[ 30.66666667 223.33333333] ; [ 15.33333333 111.66666667],0
r3,1,0.039999,4.217924,[224  28] ; [121   6],[229.39313984  22.60686016] ; [115.60686016  11.39313984],0
b1,1,0.060311,3.528823,[ 85 169] ; [55 72],[ 93.33333333 160.66666667] ; [46.66666667 80.33333333],0
a4,1,0.061847,3.487139,[ 92 160] ; [59 68],[100.40105541 151.59894459] ; [50.59894459 76.40105541],0
p12,1,0.074635,3.178024,[  8 243] ; [  9 115],[ 11.37866667 239.62133333] ; [  5.62133333 118.37866667],0
p8,1,0.081229,3.040137,[ 74 175] ; [48 76],[ 81.44235925 167.55764075] ; [40.55764075 83.44235925],0
v4,1,0.085158,2.963608,[229  22] ; [122   5],[233.07142857  17.92857143] ; [117.92857143   9.07142857],0
d4,1,0.087161,2.926044,[188  63] ; [105  22],[194.55820106  56.44179894] ; [98.44179894 28.55820106],0
a8,1,0.094755,2.79167,[ 24 214] ; [19 98],[ 28.82816901 209.17183099] ; [ 14.17183099 102.82816901],0
p11,1,0.099108,2.719843,[169  85] ; [95 32],[176.  78.] ; [88. 39.],0
u2,1,0.107135,2.595975,[41 51] ; [19 12],[44.87804878 47.12195122] ; [15.12195122 15.87804878],0
n1,1,0.129964,2.292929,[29 54] ; [17 17],[32.63247863 50.36752137] ; [13.36752137 20.63247863],0
s4,1,0.241567,1.371429,[ 38 214] ; [ 25 101],[ 42. 210.] ; [ 21. 105.],0
n2,1,0.273812,1.197551,[59 25] ; [28  7],[61.41176471 22.58823529] ; [25.58823529  9.41176471],0
p1,1,0.300578,1.071629,[ 13 238] ; [ 10 117],[ 15.27248677 235.72751323] ; [  7.72751323 119.27248677],0
b3,1,0.337956,0.91817,[40 81] ; [34 52],[43.25603865 77.74396135] ; [30.74396135 55.25603865],0
b2,1,0.337956,0.91817,[40 81] ; [34 52],[43.25603865 77.74396135] ; [30.74396135 55.25603865],0
a2,1,0.404953,0.693568,[ 45 209] ; [ 27 100],[ 48. 206.] ; [ 24. 103.],0
s1,1,0.424623,0.637484,[ 10 240] ; [  3 122],[  8.66666667 241.33333333] ; [  4.33333333 120.66666667],0
b4,1,0.46439,0.535293,[148 106] ; [69 58],[144.66666667 109.33333333] ; [72.33333333 54.66666667],0
a6,1,0.473708,0.513313,[170  83] ; [80 46],[166.88654354  86.11345646] ; [83.11345646 42.88654354],0
p2,1,0.548378,0.36023,[173  79] ; [91 36],[175.53562005  76.46437995] ; [88.46437995 38.53562005],0
n3,1,0.707909,0.140374,[56 26] ; [22 12],[55.13793103 26.86206897] ; [22.86206897 11.13793103],0
b5,1,0.709105,0.139173,[159  95] ; [77 50],[157.33333333  96.66666667] ; [78.66666667 48.33333333],0
u4,1,0.75024,0.10133,[  3 251] ; [  2 125],[  3.33333333 250.66666667] ; [  1.66666667 125.33333333],0
d3,1,0.778146,0.079375,[152  99] ; [75 52],[150.73280423 100.26719577] ; [76.26719577 50.73280423],0
a7,1,0.796618,0.066423,[170  82] ; [84 43],[168.88654354  83.11345646] ; [85.11345646 41.88654354],0
p5,1,0.833723,0.04407,[  7 244] ; [  4 122],[  7.32360743 243.67639257] ; [  3.67639257 122.32360743],0
a1,1,0.867823,0.027697,[ 13 241] ; [  6 121],[ 12.66666667 241.33333333] ; [  6.33333333 120.66666667],0
