Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.000971,10.882502,[3 6] ; [ 2 60],[0.63380282 8.36619718] ; [ 4.36619718 57.63380282],1
s8,1,0.008415,6.942983,[8 1] ; [26 36],[4.30985915 4.69014085] ; [29.69014085 32.30985915],0
d2,1,0.022815,5.18255,[8 1] ; [30 32],[4.81690141 4.18309859] ; [33.18309859 28.81690141],0
b3,1,0.027612,4.852148,[7 2] ; [10 18],[4.13513514 4.86486486] ; [12.86486486 15.13513514],0
b2,1,0.027612,4.852148,[7 2] ; [10 18],[4.13513514 4.86486486] ; [12.86486486 15.13513514],0
s3,1,0.028444,4.80097,[8 1] ; [31 31],[4.94366197 4.05633803] ; [34.05633803 27.94366197],0
p3,1,0.034493,4.470112,[6 3] ; [19 43],[3.16901408 5.83098592] ; [21.83098592 40.16901408],0
s2,1,0.035118,4.43945,[8 1] ; [32 30],[5.07042254 3.92957746] ; [34.92957746 27.07042254],0
p5,1,0.04623,3.973176,[3 6] ; [ 6 56],[1.14084507 7.85915493] ; [ 7.85915493 54.14084507],0
s7,1,0.04629,3.970992,[7 2] ; [24 33],[4.22727273 4.77272727] ; [26.77272727 30.22727273],0
a4,1,0.067409,3.345002,[7 2] ; [28 34],[4.43661972 4.56338028] ; [30.56338028 31.43661972],0
a2,1,0.067645,3.339266,[5 4] ; [16 46],[2.66197183 6.33802817] ; [18.33802817 43.66197183],0
n2,1,0.086069,2.946405,[1 2] ; [16  4],[2.2173913 0.7826087] ; [14.7826087  5.2173913],0
n1,1,0.086069,2.946405,[2 1] ; [ 4 16],[0.7826087 2.2173913] ; [ 5.2173913 14.7826087],0
u1,1,0.123007,2.378614,[4 5] ; [13 49],[2.15492958 6.84507042] ; [14.84507042 47.15492958],0
a3,1,0.13678,2.213814,[8 1] ; [39 22],[6.04285714 2.95714286] ; [40.95714286 20.04285714],0
n5,1,0.144278,2.131733,[8 1] ; [40 22],[6.08450704 2.91549296] ; [41.91549296 20.08450704],0
p4,1,0.176482,1.827006,[6 3] ; [26 35],[4.11428571 4.88571429] ; [27.88571429 33.11428571],0
v1,1,0.187239,1.739212,[5 2] ; [28 34],[3.34782609 3.65217391] ; [29.65217391 32.34782609],0
n4,1,0.193954,1.687325,[8 1] ; [42 20],[6.33802817 2.66197183] ; [43.66197183 18.33802817],0
v3,1,0.195407,1.676375,[4 2] ; [24 37],[2.50746269 3.49253731] ; [25.49253731 35.50746269],0
n3,1,0.21371,1.546111,[1 2] ; [14  6],[1.95652174 1.04347826] ; [13.04347826  6.95652174],0
s4,1,0.256443,1.287856,[1 8] ; [18 44],[2.4084507 6.5915493] ; [16.5915493 45.4084507],0
p2,1,0.295662,1.093659,[5 4] ; [45 17],[6.33802817 2.66197183] ; [43.66197183 18.33802817],0
p8,1,0.387299,0.747407,[5 4] ; [25 37],[3.8028169 5.1971831] ; [26.1971831 35.8028169],0
a7,1,0.40671,0.688398,[6 3] ; [49 13],[6.97183099 2.02816901] ; [48.02816901 13.97183099],0
p1,1,0.445685,0.581601,[1 8] ; [ 3 59],[0.50704225 8.49295775] ; [ 3.49295775 58.50704225],0
s6,1,0.448279,0.575,[7 2] ; [39 21],[6. 3.] ; [40. 20.],0
d3,1,0.479948,0.498981,[6 3] ; [48 14],[6.84507042 2.15492958] ; [47.15492958 14.84507042],0
v2,1,0.482558,0.493078,[5 2] ; [34 25],[4.13636364 2.86363636] ; [34.86363636 24.13636364],0
a5,1,0.485292,0.486947,[7 2] ; [41 21],[6.08450704 2.91549296] ; [41.91549296 20.08450704],0
n6,1,0.487368,0.482333,[8 1] ; [49 13],[7.22535211 1.77464789] ; [49.77464789 12.22535211],0
r1,1,0.487368,0.482333,[8 1] ; [49 13],[7.22535211 1.77464789] ; [49.77464789 12.22535211],0
b4,1,0.498712,0.457677,[4 5] ; [35 27],[4.94366197 4.05633803] ; [34.05633803 27.94366197],0
p6,1,0.602073,0.271881,[4 5] ; [22 40],[3.29577465 5.70422535] ; [22.70422535 39.29577465],0
a6,1,0.604886,0.267689,[7 2] ; [43 19],[6.33802817 2.66197183] ; [43.66197183 18.33802817],0
v4,1,0.609674,0.26065,[8 1] ; [58  4],[8.36619718 0.63380282] ; [57.63380282  4.36619718],0
s1,1,0.609674,0.26065,[1 8] ; [ 4 58],[0.63380282 8.36619718] ; [ 4.36619718 57.63380282],0
d5,1,0.697443,0.151146,[8 1] ; [52 10],[7.6056338 1.3943662] ; [52.3943662  9.6056338],0
s5,1,0.731927,0.11735,[2 5] ; [20 37],[2.40625 4.59375] ; [19.59375 37.40625],0
p7,1,0.85917,0.031481,[4 4] ; [32 28],[4.23529412 3.76470588] ; [31.76470588 28.23529412],0
a8,1,0.889357,0.019354,[1 8] ; [ 5 47],[0.8852459 8.1147541] ; [ 5.1147541 46.8852459],0
b5,1,0.948641,0.004149,[6 3] ; [42 20],[6.08450704 2.91549296] ; [41.91549296 20.08450704],0
