Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,78.365157,[66 27] ; [ 20 122],[34.03404255 58.96595745] ; [51.96595745 90.03404255],1
s2,1,0.0,33.997744,[67 27] ; [45 94],[45.18454936 48.81545064] ; [66.81545064 72.18454936],1
s6,1,0.0,28.068951,[76 17] ; [66 74],[56.67811159 36.32188841] ; [85.32188841 54.67811159],1
s3,1,4.1e-05,16.804469,[64 29] ; [58 82],[48.69527897 44.30472103] ; [73.30472103 66.69527897],1
a3,1,8.2e-05,15.510224,[74 20] ; [76 66],[59.74576271 34.25423729] ; [90.25423729 51.74576271],1
u1,1,0.000353,12.765358,[24 70] ; [ 12 130],[14.33898305 79.66101695] ; [ 21.66101695 120.33898305],1
d2,1,0.000493,12.14038,[56 38] ; [51 89],[42.98290598 51.01709402] ; [64.01709402 75.98290598],1
a2,1,0.000672,11.565965,[27 67] ; [ 16 126],[17.12711864 76.87288136] ; [ 25.87288136 116.12711864],1
s5,1,0.001788,9.755447,[34 54] ; [ 26 107],[23.89140271 64.10859729] ; [36.10859729 96.89140271],0
d1,1,0.007507,7.147547,[61 33] ; [67 75],[50.98305085 43.01694915] ; [77.01694915 64.98305085],0
p4,1,0.008642,6.895397,[50 44] ; [51 91],[40.22881356 53.77118644] ; [60.77118644 81.22881356],0
n4,1,0.011093,6.450343,[77 17] ; [95 47],[68.50847458 25.49152542] ; [103.49152542  38.50847458],0
r1,1,0.023009,5.167824,[76 18] ; [95 46],[68.4 25.6] ; [102.6  38.4],0
a4,1,0.023791,5.109796,[47 47] ; [50 92],[38.63559322 55.36440678] ; [58.36440678 83.63559322],0
p6,1,0.02483,5.035714,[20 74] ; [ 15 126],[14. 80.] ; [ 21. 120.],0
d5,1,0.037294,4.336915,[78 16] ; [101  41],[71.29661017 22.70338983] ; [107.70338983  34.29661017],0
a5,1,0.03752,4.326634,[74 20] ; [94 48],[66.91525424 27.08474576] ; [101.08474576  40.91525424],0
n1,1,0.046347,3.968933,[16 12] ; [12 25],[12.06153846 15.93846154] ; [15.93846154 21.06153846],0
n5,1,0.048363,3.897341,[75 19] ; [96 45],[68.4 25.6] ; [102.6  38.4],0
s1,1,0.094635,2.793702,[ 6 87] ; [  3 137],[ 3.59227468 89.40772532] ; [  5.40772532 134.59227468],0
p11,1,0.09801,2.737634,[69 25] ; [117  25],[74.08474576 19.91525424] ; [111.91525424  30.08474576],0
u3,1,0.102848,2.66081,[15  5] ; [36 30],[11.86046512  8.13953488] ; [39.13953488 26.86046512],0
v3,1,0.145596,2.117798,[34 55] ; [39 96],[29.00446429 59.99553571] ; [43.99553571 91.00446429],0
u4,1,0.147297,2.100023,[ 3 91] ; [  1 141],[ 1.59322034 92.40677966] ; [  2.40677966 139.59322034],0
p3,1,0.175696,1.833659,[34 59] ; [ 40 102],[29.28510638 63.71489362] ; [44.71489362 97.28510638],0
b1,1,0.201418,1.632062,[36 58] ; [43 99],[31.46610169 62.53389831] ; [47.53389831 94.46610169],0
b5,1,0.215736,1.532514,[65 29] ; [87 55],[60.54237288 33.45762712] ; [91.45762712 50.54237288],0
n6,1,0.270969,1.211834,[81 12] ; [116  26],[77.96170213 15.03829787] ; [119.03829787  22.96170213],0
v4,1,0.290703,1.116363,[89  4] ; [131  11],[87.06382979  5.93617021] ; [132.93617021   9.06382979],0
r4,1,0.335706,0.926762,[83 11] ; [119  23],[80.45762712 13.54237288] ; [121.54237288  20.45762712],0
v2,1,0.396359,0.719345,[48 43] ; [62 70],[44.88789238 46.11210762] ; [65.11210762 66.88789238],0
a6,1,0.407187,0.686999,[60 34] ; [98 44],[62.93220339 31.06779661] ; [95.06779661 46.93220339],0
v1,1,0.427257,0.630268,[44 44] ; [62 77],[41.09251101 46.90748899] ; [64.90748899 74.09251101],0
r2,1,0.467752,0.527282,[89  5] ; [131  11],[87.62711864  6.37288136] ; [132.37288136   9.62711864],0
p5,1,0.482393,0.493449,[ 8 83] ; [  9 133],[ 6.63948498 84.36051502] ; [ 10.36051502 131.63948498],0
d4,1,0.484008,0.48982,[77 17] ; [111  31],[74.88135593 19.11864407] ; [113.11864407  28.88135593],0
b4,1,0.517631,0.41861,[57 37] ; [92 50],[59.34745763 34.65254237] ; [89.65254237 52.34745763],0
a8,1,0.539483,0.376499,[ 8 75] ; [ 10 127],[ 6.79090909 76.20909091] ; [ 11.20909091 125.79090909],0
a7,1,0.651864,0.203558,[67 27] ; [105  37],[68.50847458 25.49152542] ; [103.49152542  38.50847458],0
d3,1,0.685622,0.163866,[62 32] ; [90 52],[60.54237288 33.45762712] ; [91.45762712 50.54237288],0
p2,1,0.693359,0.155473,[68 26] ; [106  36],[69.30508475 24.69491525] ; [104.69491525  37.30508475],0
b2,1,0.700902,0.147535,[27 39] ; [21 35],[25.96721311 40.03278689] ; [22.03278689 33.96721311],0
b3,1,0.700902,0.147535,[27 39] ; [21 35],[25.96721311 40.03278689] ; [22.03278689 33.96721311],0
a1,1,0.741926,0.108441,[ 2 92] ; [  4 138],[ 2.38983051 91.61016949] ; [  3.61016949 138.38983051],0
s4,1,0.74514,0.105661,[16 77] ; [ 22 119],[15.1025641 77.8974359] ; [ 22.8974359 118.1025641],0
p12,1,0.747177,0.103919,[ 9 84] ; [ 12 130],[ 8.3106383 84.6893617] ; [ 12.6893617 129.3106383],0
n2,1,0.748877,0.102477,[21  7] ; [29  8],[21.53846154  6.46153846] ; [28.46153846  8.53846154],0
n3,1,0.81118,0.057075,[19  8] ; [25 12],[18.5625  8.4375] ; [25.4375 11.5625],0
p8,1,0.819373,0.052144,[27 66] ; [ 39 102],[26.23076923 66.76923077] ; [ 39.76923077 101.23076923],0
u2,1,0.838496,0.041542,[11  9] ; [38 28],[11.39534884  8.60465116] ; [37.60465116 28.39534884],0
p1,1,0.913582,0.011777,[ 9 85] ; [ 13 129],[ 8.76271186 85.23728814] ; [ 13.23728814 128.76271186],0
r3,1,0.920236,0.010027,[87  7] ; [130  11],[86.8  7.2] ; [130.2  10.8],0
p9,1,0.988862,0.000195,[88  6] ; [131   9],[87.97435897  6.02564103] ; [131.02564103   8.97435897],0
