Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,28.130401,[15 26] ; [71 14],[27.98412698 13.01587302] ; [58.01587302 26.98412698],1
v3,1,0.00241,9.207341,[ 6 33] ; [36 47],[13.42622951 25.57377049] ; [28.57377049 54.42622951],0
v1,1,0.003692,8.429247,[10 31] ; [43 40],[17.52419355 23.47580645] ; [35.47580645 47.52419355],0
s4,1,0.005168,7.819793,[14 27] ; [11 74],[ 8.13492063 32.86507937] ; [16.86507937 68.13492063],0
n6,1,0.00619,7.494264,[31 10] ; [79  6],[35.79365079  5.20634921] ; [74.20634921 10.79365079],0
v2,1,0.008586,6.906932,[10 30] ; [41 41],[16.72131148 23.27868852] ; [34.27868852 47.72131148],0
p2,1,0.011966,6.315883,[26 15] ; [71 14],[31.56349206  9.43650794] ; [65.43650794 19.56349206],0
p10,1,0.016541,5.744485,[27 13] ; [73 12],[32.  8.] ; [68. 17.],0
p11,1,0.019363,5.468436,[26 15] ; [70 15],[31.23809524  9.76190476] ; [64.76190476 20.23809524],0
a8,1,0.029628,4.730759,[ 1 38] ; [13 67],[ 4.58823529 34.41176471] ; [ 9.41176471 70.58823529],0
p4,1,0.03113,4.645798,[16 25] ; [50 34],[21.648 19.352] ; [44.352 39.648],0
p9,1,0.039953,4.219897,[30  9] ; [77  8],[33.65322581  5.34677419] ; [73.34677419 11.65322581],0
n3,1,0.043459,4.07746,[12  8] ; [16  2],[14.73684211  5.26315789] ; [13.26315789  4.73684211],0
d1,1,0.079006,3.085222,[13 28] ; [41 44],[17.57142857 23.42857143] ; [36.42857143 48.57142857],0
p5,1,0.086918,2.930547,[ 2 39] ; [13 71],[ 4.92 36.08] ; [10.08 73.92],0
a3,1,0.087948,2.911537,[20 21] ; [55 30],[24.4047619 16.5952381] ; [50.5952381 34.4047619],0
d4,1,0.09174,2.843573,[26 15] ; [66 19],[29.93650794 11.06349206] ; [62.06349206 22.93650794],0
d5,1,0.098545,2.728939,[26 14] ; [67 18],[29.76 10.24] ; [63.24 21.76],0
s3,1,0.162678,1.949151,[17 24] ; [46 38],[20.664 20.336] ; [42.336 41.664],0
a2,1,0.163302,1.943384,[ 2 39] ; [11 74],[ 4.23015873 36.76984127] ; [ 8.76984127 76.23015873],0
p12,1,0.211258,1.562782,[ 1 40] ; [ 7 78],[ 2.6031746 38.3968254] ; [ 5.3968254 79.6031746],0
p3,1,0.222927,1.485426,[16 25] ; [43 42],[19.1984127 21.8015873] ; [39.8015873 45.1984127],0
a4,1,0.230171,1.439806,[11 30] ; [32 53],[13.99206349 27.00793651] ; [29.00793651 55.99206349],0
a6,1,0.288802,1.125195,[21 20] ; [52 33],[23.75396825 17.24603175] ; [49.24603175 35.75396825],0
p8,1,0.33448,0.931477,[16 25] ; [40 43],[18.51612903 22.48387097] ; [37.48387097 45.51612903],0
s7,1,0.352708,0.86369,[13 27] ; [33 47],[15.33333333 24.66666667] ; [30.66666667 49.33333333],0
u3,1,0.381839,0.764774,[11 10] ; [12 18],[ 9.47058824 11.52941176] ; [13.52941176 16.47058824],0
v4,1,0.395129,0.723099,[40  1] ; [80  5],[39.04761905  1.95238095] ; [80.95238095  4.04761905],0
b1,1,0.420675,0.648429,[16 25] ; [27 58],[13.99206349 27.00793651] ; [29.00793651 55.99206349],0
a7,1,0.440808,0.594177,[24 16] ; [57 28],[25.92 14.08] ; [55.08 29.92],0
s6,1,0.478156,0.503066,[22 18] ; [50 31],[23.80165289 16.19834711] ; [48.19834711 32.80165289],0
b5,1,0.500835,0.453166,[26 15] ; [59 26],[27.65873016 13.34126984] ; [57.34126984 27.65873016],0
s8,1,0.514442,0.425022,[13 28] ; [32 53],[14.64285714 26.35714286] ; [30.35714286 54.64285714],0
d2,1,0.53328,0.388137,[17 24] ; [30 54],[15.416 25.584] ; [31.584 52.416],0
n1,1,0.534772,0.385316,[ 7 12] ; [8 9],[ 7.91666667 11.08333333] ; [7.08333333 9.91666667],0
u4,1,0.595236,0.282242,[ 1 40] ; [ 1 84],[ 0.65079365 40.34920635] ; [ 1.34920635 83.65079365],0
p6,1,0.598141,0.277809,[14 27] ; [32 50],[15.33333333 25.66666667] ; [30.66666667 51.33333333],0
b2,1,0.638965,0.220098,[ 9 13] ; [19 35],[ 8.10526316 13.89473684] ; [19.89473684 34.10526316],0
b3,1,0.638965,0.220098,[ 9 13] ; [19 35],[ 8.10526316 13.89473684] ; [19.89473684 34.10526316],0
b4,1,0.683658,0.166038,[25 16] ; [55 30],[26.03174603 14.96825397] ; [53.96825397 31.03174603],0
u2,1,0.687865,0.161407,[10 11] ; [16 14],[10.70588235 10.29411765] ; [15.29411765 14.70588235],0
p7,1,0.725779,0.123022,[22 18] ; [49 35],[22.90322581 17.09677419] ; [48.09677419 35.90322581],0
s1,1,0.735569,0.114059,[ 1 40] ; [ 3 81],[ 1.312 39.688] ; [ 2.688 81.312],0
a1,1,0.756991,0.095749,[ 3 38] ; [ 5 80],[ 2.6031746 38.3968254] ; [ 5.3968254 79.6031746],0
a5,1,0.765991,0.08858,[22 19] ; [48 37],[22.77777778 18.22222222] ; [47.22222222 37.77777778],0
d3,1,0.780478,0.077672,[22 18] ; [49 36],[22.72 17.28] ; [48.28 36.72],0
n2,1,0.79127,0.070046,[16  4] ; [15  3],[16.31578947  3.68421053] ; [14.68421053  3.31578947],0
s2,1,0.834289,0.043767,[18 23] ; [39 46],[18.54761905 22.45238095] ; [38.45238095 46.54761905],0
p1,1,0.885603,0.020699,[ 4 37] ; [ 9 76],[ 4.23015873 36.76984127] ; [ 8.76984127 76.23015873],0
s5,1,0.952127,0.003604,[13 28] ; [24 53],[12.8559322 28.1440678] ; [24.1440678 52.8559322],0
u1,1,0.966086,0.001808,[ 2 39] ; [ 4 81],[ 1.95238095 39.04761905] ; [ 4.04761905 80.95238095],0
r2,1,0.971779,0.001252,[38  3] ; [78  6],[38.048  2.952] ; [77.952  6.048],0
