Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,55.775393,[78  9] ; [18 42],[56.81632653 30.18367347] ; [39.18367347 20.81632653],1
p11,1,0.0,26.283571,[73 15] ; [26 35],[58.46979866 29.53020134] ; [40.53020134 20.46979866],1
s6,1,1e-05,19.525524,[56 28] ; [18 43],[42.86896552 41.13103448] ; [31.13103448 29.86896552],1
s7,1,2.2e-05,17.967914,[46 39] ; [10 45],[34. 51.] ; [22. 33.],1
p2,1,2.6e-05,17.720998,[69 18] ; [28 33],[57.02027027 29.97972973] ; [39.97972973 21.02027027],1
s8,1,9.4e-05,15.261097,[38 50] ; [ 8 53],[27.16778523 60.83221477] ; [18.83221477 42.16778523],1
p8,1,0.000113,14.912206,[47 41] ; [13 47],[35.67567568 52.32432432] ; [24.32432432 35.67567568],1
n6,1,0.000312,12.994243,[76 12] ; [37 24],[66.73825503 21.26174497] ; [46.26174497 14.73825503],1
a5,1,0.000681,11.541505,[62 26] ; [26 35],[51.97315436 36.02684564] ; [36.02684564 24.97315436],1
r3,1,0.001343,10.282559,[78 10] ; [41 20],[70.28187919 17.71812081] ; [48.71812081 12.28187919],0
r4,1,0.003536,8.507965,[70 18] ; [35 26],[62.01342282 25.98657718] ; [42.98657718 18.01342282],0
n5,1,0.003718,8.41683,[68 19] ; [34 27],[59.95945946 27.04054054] ; [42.04054054 18.95945946],0
a3,1,0.004827,7.943303,[58 30] ; [26 35],[49.61073826 38.38926174] ; [34.38926174 26.61073826],0
s5,1,0.005039,7.865444,[29 52] ; [ 9 52],[21.67605634 59.32394366] ; [16.32394366 44.67605634],0
p3,1,0.005471,7.716703,[43 45] ; [16 45],[34.84563758 53.15436242] ; [24.15436242 36.84563758],0
d5,1,0.005482,7.71319,[63 25] ; [30 31],[54.9261745 33.0738255] ; [38.0738255 22.9261745],0
n4,1,0.005968,7.559895,[69 19] ; [35 26],[61.42281879 26.57718121] ; [42.57718121 18.42281879],0
p4,1,0.006042,7.537696,[47 39] ; [19 41],[38.87671233 47.12328767] ; [27.12328767 32.87671233],0
p6,1,0.006347,7.44916,[33 54] ; [10 49],[25.62328767 61.37671233] ; [17.37671233 41.62328767],0
v4,1,0.008678,6.888024,[78 10] ; [43 17],[71.94594595 16.05405405] ; [49.05405405 10.94594595],0
p7,1,0.011572,6.375241,[52 34] ; [24 37],[44.46258503 41.53741497] ; [31.53741497 29.46258503],0
s3,1,0.013802,6.063242,[47 39] ; [20 39],[39.73793103 46.26206897] ; [27.26206897 31.73793103],0
r1,1,0.01506,5.909399,[58 30] ; [28 33],[50.79194631 37.20805369] ; [35.20805369 25.79194631],0
r2,1,0.017809,5.614854,[77 10] ; [44 16],[71.6122449 15.3877551] ; [49.3877551 10.6122449],0
s2,1,0.018329,5.564395,[35 52] ; [13 47],[28.40816327 58.59183673] ; [19.59183673 40.40816327],0
d4,1,0.020221,5.392691,[62 26] ; [31 29],[55.2972973 32.7027027] ; [37.7027027 22.2972973],0
d1,1,0.025764,4.971761,[42 46] ; [18 43],[35.43624161 52.56375839] ; [24.56375839 36.43624161],0
b1,1,0.057315,3.613422,[38 50] ; [36 25],[43.70469799 44.29530201] ; [30.29530201 30.70469799],0
p5,1,0.074537,3.180178,[10 78] ; [ 2 59],[ 7.08724832 80.91275168] ; [ 4.91275168 56.08724832],0
u1,1,0.092639,2.8279,[ 7 81] ; [ 1 60],[ 4.72483221 83.27516779] ; [ 3.27516779 57.72483221],0
a1,1,0.092873,2.82385,[ 2 86] ; [ 5 56],[ 4.13422819 83.86577181] ; [ 2.86577181 58.13422819],0
d3,1,0.121061,2.403534,[40 48] ; [20 41],[35.43624161 52.56375839] ; [24.56375839 36.43624161],0
u2,1,0.132855,2.258824,[18 12] ; [14 20],[15. 15.] ; [17. 17.],0
n3,1,0.177802,1.815897,[17  8] ; [15 15],[14.54545455 10.45454545] ; [17.45454545 12.54545455],0
v3,1,0.223469,1.481956,[22 63] ; [10 48],[19.02097902 65.97902098] ; [12.97902098 45.02097902],0
p1,1,0.235844,1.405268,[11 77] ; [ 4 57],[ 8.8590604 79.1409396] ; [ 6.1409396 54.8590604],0
a2,1,0.238764,1.387876,[ 7 81] ; [ 2 59],[ 5.31543624 82.68456376] ; [ 3.68456376 57.31543624],0
a4,1,0.253296,1.305034,[36 52] ; [19 41],[32.7027027 55.2972973] ; [22.2972973 37.7027027],0
d2,1,0.321442,0.983072,[42 45] ; [24 36],[39.06122449 47.93877551] ; [26.93877551 33.06122449],0
p12,1,0.338026,0.917904,[ 6 81] ; [ 2 59],[ 4.7027027 82.2972973] ; [ 3.2972973 57.7027027],0
a6,1,0.346404,0.886587,[40 48] ; [23 38],[37.20805369 50.79194631] ; [25.79194631 35.20805369],0
s4,1,0.465837,0.531835,[20 67] ; [11 50],[18.22297297 68.77702703] ; [12.77702703 48.22297297],0
n1,1,0.525628,0.402837,[ 9 16] ; [ 9 23],[ 7.89473684 17.10526316] ; [10.10526316 21.89473684],0
a8,1,0.586256,0.296229,[ 8 75] ; [ 4 53],[ 7.11428571 75.88571429] ; [ 4.88571429 52.11428571],0
s1,1,0.603791,0.269315,[ 4 83] ; [ 4 57],[ 4.7027027 82.2972973] ; [ 3.2972973 57.7027027],0
b5,1,0.683701,0.165989,[36 52] ; [27 34],[37.20805369 50.79194631] ; [25.79194631 35.20805369],0
b4,1,0.732236,0.117068,[48 40] ; [35 26],[49.02013423 38.97986577] ; [33.97986577 27.02013423],0
v2,1,0.812637,0.056181,[25 60] ; [16 42],[24.37062937 60.62937063] ; [16.62937063 41.37062937],0
n2,1,0.820169,0.051678,[17  9] ; [20 12],[16.5862069  9.4137931] ; [20.4137931 11.5862069],0
u3,1,0.841378,0.040052,[11 19] ; [12 23],[10.61538462 19.38461538] ; [12.38461538 22.61538462],0
b2,1,0.983503,0.000428,[18 38] ; [11 23],[18.04444444 37.95555556] ; [10.95555556 23.04444444],0
b3,1,0.983503,0.000428,[18 38] ; [11 23],[18.04444444 37.95555556] ; [10.95555556 23.04444444],0
