Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,71.083449,[269  35] ; [11 24],[251.09144543  52.90855457] ; [28.90855457  6.09144543],1
v4,1,0.0,40.516333,[284  19] ; [21 14],[273.41715976  29.58284024] ; [31.58284024  3.41715976],1
r1,1,0.0,38.321497,[235  67] ; [10 25],[219.55489614  82.44510386] ; [25.44510386  9.55489614],1
r3,1,0.0,29.782066,[276  27] ; [20 14],[266.13649852  36.86350148] ; [29.86350148  4.13649852],1
d1,1,6e-05,16.109833,[161 143] ; [ 6 29],[149.75811209 154.24188791] ; [17.24188791 17.75811209],1
a6,1,0.000124,14.735969,[225  79] ; [15 20],[215.22123894  88.77876106] ; [24.77876106 10.22123894],1
n4,1,0.000577,11.847237,[266  38] ; [23 12],[259.16224189  44.83775811] ; [29.83775811  5.16224189],1
d3,1,0.000639,11.659724,[194 109] ; [12 23],[184.66863905 118.33136095] ; [21.33136095 13.66863905],1
d4,1,0.001039,10.756221,[226  76] ; [17 18],[217.76261128  84.23738872] ; [25.23738872  9.76261128],0
a5,1,0.001612,9.945978,[225  79] ; [17 18],[217.01474926  86.98525074] ; [24.98525074 10.01474926],0
v1,1,0.001974,9.573175,[159 139] ; [ 9 26],[150.34234234 147.65765766] ; [17.65765766 17.34234234],0
p2,1,0.002497,9.142642,[240  61] ; [20 15],[232.91666667  68.08333333] ; [27.08333333  7.91666667],0
d5,1,0.003859,8.348983,[240  64] ; [20 15],[233.15634218  70.84365782] ; [26.84365782  8.15634218],0
n6,1,0.004339,8.136126,[263  40] ; [24 11],[257.28106509  45.71893491] ; [29.71893491  5.28106509],0
p10,1,0.007123,7.241666,[237  62] ; [20 14],[230.75975976  68.24024024] ; [26.24024024  7.75975976],0
s4,1,0.010911,6.479759,[ 27 274] ; [ 8 27],[ 31.35416667 269.64583333] ; [ 3.64583333 31.35416667],0
a2,1,0.016203,5.780722,[ 71 233] ; [ 2 33],[ 65.46312684 238.53687316] ; [ 7.53687316 27.46312684],0
a7,1,0.01714,5.681937,[208  95] ; [17 18],[201.70118343 101.29881657] ; [23.29881657 11.70118343],0
a3,1,0.024218,5.078961,[201 101] ; [16 18],[195.04166667 106.95833333] ; [21.95833333 12.04166667],0
