Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.050094,3.838298,[11  1] ; [212 118],[7.8245614 4.1754386] ; [215.1754386 114.8245614],0
s7,1,0.081833,3.028108,[7 5] ; [109 212],[4.18018018 7.81981982] ; [111.81981982 209.18018018],0
n1,1,0.128901,2.305689,[3 1] ; [43 72],[1.54621849 2.45378151] ; [44.45378151 70.54621849],0
r4,1,0.130272,2.289257,[7 5] ; [257  76],[9.1826087 2.8173913] ; [254.8173913  78.1826087],0
n4,1,0.165882,1.919772,[10  2] ; [212 120],[7.74418605 4.25581395] ; [214.25581395 117.74418605],0
d2,1,0.16805,1.900253,[7 5] ; [128 204],[4.70930233 7.29069767] ; [130.29069767 201.70930233],0
r3,1,0.171742,1.867675,[9 3] ; [291  39],[10.52631579  1.47368421] ; [289.47368421  40.52631579],0
b4,1,0.175881,1.83209,[9 3] ; [184 149],[6.71304348 5.28695652] ; [186.28695652 146.71304348],0
v4,1,0.189932,1.718146,[9 3] ; [288  40],[10.48235294  1.51764706] ; [286.51764706  41.48235294],0
v1,1,0.206199,1.597912,[6 5] ; [117 209],[4.0148368 6.9851632] ; [118.9851632 207.0148368],0
p8,1,0.209403,1.575548,[6 6] ; [107 221],[3.98823529 8.01176471] ; [109.01176471 218.98823529],0
p12,1,0.261652,1.259996,[ 1 10] ; [ 10 321],[ 0.35380117 10.64619883] ; [ 10.64619883 320.35380117],0
p6,1,0.269185,1.220896,[4 7] ; [ 73 256],[2.49117647 8.50882353] ; [ 74.50882353 254.49117647],0
s8,1,0.291195,1.114089,[5 7] ; [ 92 240],[3.38372093 8.61627907] ; [ 93.61627907 238.38372093],0
s2,1,0.296375,1.090435,[3 9] ; [132 198],[4.73684211 7.26315789] ; [130.26315789 199.73684211],0
a5,1,0.316689,1.002572,[9 3] ; [202 131],[7.33913043 4.66086957] ; [203.66086957 129.33913043],0
s4,1,0.354685,0.856624,[ 1 11] ; [ 62 266],[2.22352941 9.77647059] ; [ 60.77647059 267.22352941],0
s1,1,0.360209,0.837165,[ 1 11] ; [ 11 316],[ 0.42477876 11.57522124] ; [ 11.57522124 315.42477876],0
a6,1,0.382149,0.763778,[6 6] ; [208 125],[7.44347826 4.55652174] ; [206.55652174 126.44347826],0
s6,1,0.401913,0.702596,[8 4] ; [179 150],[6.58064516 5.41935484] ; [180.41935484 148.58064516],0
u2,1,0.414079,0.66706,[2 4] ; [64 63],[2.97744361 3.02255639] ; [63.02255639 63.97744361],0
p7,1,0.414294,0.666444,[6 4] ; [152 172],[4.73053892 5.26946108] ; [153.26946108 170.73053892],0
a2,1,0.420847,0.647949,[3 9] ; [ 54 279],[ 1.9826087 10.0173913] ; [ 55.0173913 277.9826087],0
a3,1,0.42153,0.646045,[6 6] ; [203 127],[7.33333333 4.66666667] ; [201.66666667 128.33333333],0
s5,1,0.450695,0.568903,[4 8] ; [ 77 246],[2.90149254 9.09850746] ; [ 78.09850746 244.90149254],0
p1,1,0.49468,0.466332,[ 1 11] ; [ 14 317],[ 0.52478134 11.47521866] ; [ 14.47521866 316.52478134],0
p4,1,0.512863,0.428221,[5 7] ; [108 223],[3.95335277 8.04664723] ; [109.04664723 221.95335277],0
a8,1,0.547203,0.362353,[2 8] ; [ 42 272],[1.35802469 8.64197531] ; [ 42.64197531 271.35802469],0
p11,1,0.661738,0.19142,[9 3] ; [230 103],[8.31304348 3.68695652] ; [230.68695652 102.31304348],0
r2,1,0.67955,0.170633,[10  2] ; [284  41],[10.46884273  1.53115727] ; [283.53115727  41.46884273],0
n3,1,0.693433,0.155394,[3 1] ; [74 39],[2.63247863 1.36752137] ; [74.36752137 38.63247863],0
d5,1,0.705057,0.143264,[8 4] ; [238  94],[8.58139535 3.41860465] ; [237.41860465  94.58139535],0
a4,1,0.707873,0.140411,[5 7] ; [120 210],[4.38596491 7.61403509] ; [120.61403509 209.38596491],0
d1,1,0.734745,0.114799,[6 6] ; [150 183],[5.42608696 6.57391304] ; [150.57391304 182.42608696],0
b5,1,0.73616,0.11353,[8 4] ; [206 127],[7.44347826 4.55652174] ; [206.55652174 126.44347826],0
r1,1,0.781478,0.076947,[8 4] ; [233  98],[8.43148688 3.56851312] ; [232.56851312  98.43148688],0
b1,1,0.804846,0.061049,[5 7] ; [127 206],[4.59130435 7.40869565] ; [127.40869565 205.59130435],0
d3,1,0.834257,0.043783,[7 5] ; [203 128],[7.34693878 4.65306122] ; [202.65306122 128.34693878],0
n2,1,0.843837,0.038804,[3 1] ; [81 34],[2.82352941 1.17647059] ; [81.17647059 33.82352941],0
s3,1,0.88512,0.020875,[6 6] ; [158 172],[5.75438596 6.24561404] ; [158.24561404 171.75438596],0
v2,1,0.886929,0.020218,[4 8] ; [112 205],[4.23100304 7.76899696] ; [111.76899696 205.23100304],0
p2,1,0.896036,0.017075,[8 3] ; [248  85],[8.18604651 2.81395349] ; [247.81395349  85.18604651],0
b2,1,0.900476,0.01564,[3 6] ; [ 58 127],[2.82989691 6.17010309] ; [ 58.17010309 126.82989691],0
b3,1,0.900476,0.01564,[3 6] ; [ 58 127],[2.82989691 6.17010309] ; [ 58.17010309 126.82989691],0
n6,1,0.93924,0.00581,[9 3] ; [245  86],[8.88629738 3.11370262] ; [245.11370262  85.88629738],0
d4,1,0.981186,0.000556,[9 3] ; [248  84],[8.96511628 3.03488372] ; [248.03488372  83.96511628],0
u3,1,0.98519,0.000345,[3 3] ; [65 64],[3.02222222 2.97777778] ; [64.97777778 64.02222222],0
a7,1,0.994221,5.2e-05,[8 4] ; [221 111],[7.98837209 4.01162791] ; [221.01162791 110.98837209],0
