Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,181.879322,[24 48] ; [448  32],[61.56521739 10.43478261] ; [410.43478261  69.56521739],1
p11,1,0.0,28.963127,[44 29] ; [415  68],[60.26438849 12.73561151] ; [398.73561151  84.26438849],1
a3,1,0.0,28.904724,[34 39] ; [368 112],[53.06690778 19.93309222] ; [348.93309222 131.06690778],1
p2,1,2e-06,22.480431,[54 19] ; [442  38],[65.4755877  7.5244123] ; [430.5244123  49.4755877],1
n6,1,7e-06,20.196909,[50 23] ; [422  56],[62.53357532 10.46642468] ; [409.46642468  68.53357532],1
n5,1,1.1e-05,19.325927,[41 32] ; [382  98],[55.83905967 17.16094033] ; [367.16094033 112.83905967],1
a5,1,1.5e-05,18.718715,[39 34] ; [373 110],[54.09352518 18.90647482] ; [357.90647482 125.09352518],1
s8,1,3.3e-05,17.213017,[19 53] ; [253 228],[35.41410488 36.58589512] ; [236.58589512 244.41410488],1
b1,1,5.6e-05,16.224747,[45 28] ; [178 305],[29.27877698 43.72122302] ; [193.72122302 289.27877698],1
s7,1,0.000107,15.016087,[23 48] ; [264 199],[38.15917603 32.84082397] ; [248.84082397 214.15917603],1
n4,1,0.000165,14.197469,[45 28] ; [390  91],[57.31949458 15.68050542] ; [377.68050542 103.31949458],1
p4,1,0.000309,13.017231,[37 36] ; [344 136],[50.29475588 22.70524412] ; [330.70524412 149.29475588],1
a4,1,0.000381,12.621946,[18 54] ; [228 254],[31.97111913 40.02888087] ; [214.02888087 267.97111913],1
d5,1,0.00044,12.356179,[49 24] ; [403  76],[59.77536232 13.22463768] ; [392.22463768  86.77536232],1
s5,1,0.000631,11.68298,[14 57] ; [192 278],[27.03512015 43.96487985] ; [178.96487985 291.03512015],1
d1,1,0.000656,11.609642,[30 43] ; [300 183],[43.32733813 29.67266187] ; [286.67266187 196.32733813],1
v1,1,0.001209,10.476813,[29 44] ; [282 189],[41.73345588 31.26654412] ; [269.26654412 201.73345588],0
a2,1,0.001228,10.447381,[ 7 66] ; [131 352],[18.11870504 54.88129496] ; [119.88129496 363.11870504],0
p3,1,0.001233,10.440927,[31 42] ; [300 181],[43.61552347 29.38447653] ; [287.38447653 193.61552347],0
s6,1,0.001443,10.149884,[39 33] ; [342 129],[50.51933702 21.48066298] ; [330.48066298 140.51933702],0
d3,1,0.005909,7.577833,[41 32] ; [345 134],[51.04710145 21.95289855] ; [334.95289855 144.04710145],0
p5,1,0.008579,6.908461,[ 3 70] ; [ 75 406],[10.27797834 62.72202166] ; [ 67.72202166 413.27797834],0
p8,1,0.009982,6.638145,[39 34] ; [329 150],[48.66666667 24.33333333] ; [319.33333333 159.66666667],0
v3,1,0.01183,6.336129,[21 52] ; [207 259],[30.87940631 42.12059369] ; [197.12059369 268.87940631],0
a6,1,0.011869,6.330401,[40 33] ; [334 146],[49.37070524 23.62929476] ; [324.62929476 155.37070524],0
d4,1,0.014687,5.953579,[52 20] ; [403  77],[59.34782609 12.65217391] ; [395.65217391  84.34782609],0
a7,1,0.02051,5.367981,[44 29] ; [353 128],[52.31227437 20.68772563] ; [344.68772563 136.31227437],0
p12,1,0.021221,5.308555,[ 1 72] ; [ 45 436],[ 6.06137184 66.93862816] ; [ 39.93862816 441.06137184],0
v2,1,0.02349,5.131885,[34 37] ; [289 177],[42.70577281 28.29422719] ; [280.29422719 185.70577281],0
