Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,79.580291,[196  75] ; [ 43 112],[152.0399061 118.9600939] ; [86.9600939 68.0399061],1
p8,1,0.0,40.607684,[181  88] ; [53 98],[149.87142857 119.12857143] ; [84.12857143 66.87142857],1
p6,1,0.0,39.009623,[140 128] ; [ 32 120],[109.75238095 158.24761905] ; [62.24761905 89.75238095],1
p5,1,1e-06,24.686942,[ 50 221] ; [  3 152],[ 33.71596244 237.28403756] ; [ 19.28403756 135.71596244],1
n5,1,1e-06,24.574534,[237  34] ; [104  50],[217.43764706  53.56235294] ; [123.56235294  30.43764706],1
p2,1,2e-06,22.191162,[247  24] ; [115  40],[230.28638498  40.71361502] ; [131.71361502  23.28638498],1
v1,1,0.000138,14.528112,[195  72] ; [82 68],[177.35971223  89.64028777] ; [99.64028777 50.35971223],1
p7,1,0.000141,14.488116,[201  68] ; [85 65],[183.61336516  85.38663484] ; [102.38663484  47.61336516],1
p12,1,0.000549,11.94072,[ 37 234] ; [  5 149],[ 26.78117647 244.21882353] ; [ 15.21882353 138.78117647],1
a5,1,0.001334,10.295384,[225  46] ; [108  47],[211.83802817  59.16197183] ; [121.16197183  33.83802817],0
n4,1,0.001516,10.059199,[237  34] ; [117  38],[225.1971831  45.8028169] ; [128.8028169  26.1971831],0
s7,1,0.002145,9.420734,[154 101] ; [67 83],[139.14814815 115.85185185] ; [81.85185185 68.14814815],0
d1,1,0.0036,8.475446,[190  81] ; [87 68],[176.21361502  94.78638498] ; [100.78638498  54.21361502],0
s6,1,0.003774,8.389276,[197  68] ; [93 60],[183.85167464  81.14832536] ; [106.14832536  46.85167464],0
d3,1,0.00504,7.864954,[209  62] ; [100  55],[196.57042254  74.42957746] ; [112.42957746  42.57042254],0
d2,1,0.006472,7.413849,[158 112] ; [69 85],[144.55188679 125.44811321] ; [82.44811321 71.55188679],0
a2,1,0.007221,7.217266,[ 85 186] ; [ 30 125],[ 73.157277 197.842723] ; [ 41.842723 113.157277],0
s5,1,0.009802,6.670441,[110 151] ; [ 43 104],[ 97.875 163.125] ; [55.125 91.875],0
u1,1,0.020655,5.355651,[ 70 201] ; [ 25 130],[ 60.4342723 210.5657277] ; [ 34.5657277 120.4342723],0
p9,1,0.029317,4.748911,[244  25] ; [127  25],[237.05225653  31.94774347] ; [133.94774347  18.05225653],0
p10,1,0.034289,4.480233,[239  31] ; [124  29],[231.70212766  38.29787234] ; [131.29787234  21.70212766],0
d5,1,0.034997,4.445329,[236  35] ; [123  32],[228.37793427  42.62206573] ; [130.62206573  24.37793427],0
a3,1,0.036192,4.388024,[213  58] ; [107  47],[204.04705882  66.95294118] ; [115.95294118  38.04705882],0
s8,1,0.040715,4.187837,[143 124] ; [67 88],[132.86729858 134.13270142] ; [77.13270142 77.86729858],0
p11,1,0.052795,3.750382,[233  38] ; [122  33],[225.83333333  45.16666667] ; [129.16666667  25.83333333],0
r4,1,0.059984,3.537831,[255  16] ; [138  17],[250.00704225  20.99295775] ; [142.99295775  12.00704225],0
s2,1,0.063776,3.436371,[151 115] ; [73 81],[141.86666667 124.13333333] ; [82.13333333 71.86666667],0
a4,1,0.121652,2.395921,[136 134] ; [66 89],[128.32941176 141.67058824] ; [73.67058824 81.32941176],0
a7,1,0.134333,2.241706,[212  58] ; [111  43],[205.68396226  64.31603774] ; [117.31603774  36.68396226],0
p1,1,0.170804,1.875876,[ 26 245] ; [  9 146],[ 22.26525822 248.73474178] ; [ 12.73474178 142.26525822],0
v3,1,0.197099,1.663739,[159 107] ; [81 71],[152.72727273 113.27272727] ; [87.27272727 64.72727273],0
u4,1,0.203586,1.616463,[  9 262] ; [  2 153],[  6.99765258 264.00234742] ; [  4.00234742 150.99765258],0
r2,1,0.210081,1.57087,[255  14] ; [148   4],[257.49881235  11.50118765] ; [145.50118765   6.49881235],0
a6,1,0.216477,1.52757,[195  76] ; [102  52],[189.38117647  81.61882353] ; [107.61882353  46.38117647],0
n1,1,0.245217,1.350349,[16 27] ; [ 9 27],[13.60759494 29.39240506] ; [11.39240506 24.60759494],0
u2,1,0.305933,1.048152,[30 27] ; [20 27],[27.40384615 29.59615385] ; [22.59615385 24.40384615],0
s3,1,0.363598,0.825428,[153 113] ; [81 72],[148.55369928 117.44630072] ; [85.44630072 67.55369928],0
r1,1,0.370319,0.802593,[231  40] ; [127  28],[227.74178404  43.25821596] ; [130.25821596  24.74178404],0
u3,1,0.374781,0.787753,[34 24] ; [24 24],[31.73584906 26.26415094] ; [26.26415094 21.73584906],0
d4,1,0.444265,0.585243,[236  35] ; [130  24],[233.37882353  37.62117647] ; [132.62117647  21.37882353],0
r3,1,0.52723,0.399727,[262   8] ; [151   3],[262.99528302   7.00471698] ; [150.00471698   3.99528302],0
b5,1,0.689858,0.15924,[159 112] ; [94 61],[160.94600939 110.05399061] ; [92.05399061 62.94600939],0
n2,1,0.708992,0.139286,[33  9] ; [27  9],[32.30769231  9.69230769] ; [27.69230769  8.30769231],0
s4,1,0.714676,0.133651,[ 38 230] ; [ 24 131],[ 39.28132388 228.71867612] ; [ 22.71867612 132.28132388],0
b2,1,0.723551,0.125116,[ 68 112] ; [36 54],[ 69.33333333 110.66666667] ; [34.66666667 55.33333333],0
b3,1,0.723551,0.125116,[ 68 112] ; [36 54],[ 69.33333333 110.66666667] ; [34.66666667 55.33333333],0
s1,1,0.798659,0.065068,[  6 264] ; [  4 149],[  6.38297872 263.61702128] ; [  3.61702128 149.38297872],0
a1,1,0.846528,0.037462,[ 17 254] ; [  9 146],[ 16.5399061 254.4600939] ; [  9.4600939 145.5399061],0
n3,1,0.856642,0.032635,[33 10] ; [27  9],[32.65822785 10.34177215] ; [27.34177215  8.65822785],0
b1,1,0.89741,0.016624,[ 91 180] ; [ 53 102],[ 91.6056338 179.3943662] ; [ 52.3943662 102.6056338],0
b4,1,0.934323,0.006791,[165 106] ; [95 60],[165.39906103 105.60093897] ; [94.60093897 60.39906103],0
