Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,147.923337,[ 24 146] ; [197  70],[85.97254005 84.02745995] ; [135.02745995 131.97254005],1
d5,1,0.0,113.726563,[95 75] ; [258   8],[137.63761468  32.36238532] ; [215.36238532  50.63761468],1
d3,1,0.0,105.798925,[74 96] ; [238  29],[121.37299771  48.62700229] ; [190.62700229  76.37299771],1
d4,1,0.0,104.664121,[105  65] ; [261   4],[143.03448276  26.96551724] ; [222.96551724  42.03448276],1
a2,1,0.0,51.662199,[ 11 159] ; [ 99 168],[ 42.79176201 127.20823799] ; [ 67.20823799 199.79176201],1
a4,1,0.0,50.967899,[ 38 131] ; [153 114],[74.03440367 94.96559633] ; [116.96559633 150.03440367],1
a5,1,0.0,40.039487,[95 75] ; [223  44],[123.70709382  46.29290618] ; [194.29290618  72.70709382],1
u1,1,0.0,40.016865,[  7 163] ; [ 76 191],[ 32.28832952 137.71167048] ; [ 50.71167048 216.28832952],1
a3,1,0.0,33.075419,[99 70] ; [222  44],[124.71034483  44.28965517] ; [196.28965517  69.71034483],1
s2,1,1.1e-05,19.374494,[115  55] ; [228  39],[133.43249428  36.56750572] ; [209.56750572  57.43249428],1
p4,1,2.2e-05,17.978863,[91 79] ; [195  71],[111.51376147  58.48623853] ; [174.48623853  91.51376147],1
s8,1,6.6e-05,15.917545,[79 91] ; [175  91],[99.03669725 70.96330275] ; [154.96330275 111.03669725],1
r1,1,8.9e-05,15.361646,[123  45] ; [234  32],[138.19354839  29.80645161] ; [218.80645161  47.19354839],1
p3,1,0.0006,11.777092,[75 95] ; [162 104],[92.40825688 77.59174312] ; [144.59174312 121.40825688],1
a7,1,0.000918,10.986018,[107  62] ; [208  59],[122.09862385  46.90137615] ; [192.90137615  74.09862385],1
s5,1,0.00123,10.444935,[ 54 109] ; [124 128],[69.91325301 93.08674699] ; [108.08674699 143.91325301],0
r4,1,0.001326,10.305771,[147  23] ; [254  13],[155.99542334  14.00457666] ; [245.00457666  21.99542334],0
p12,1,0.002191,9.381919,[  8 161] ; [ 37 229],[ 17.48275862 151.51724138] ; [ 27.51724138 238.48275862],0
v2,1,0.002758,8.96092,[74 87] ; [156 100],[88.80095923 72.19904077] ; [141.19904077 114.80095923],0
p10,1,0.003445,8.555178,[130  36] ; [236  30],[140.63888889  25.36111111] ; [225.36111111  40.63888889],0
p6,1,0.003472,8.541408,[ 55 112] ; [125 140],[69.58333333 97.41666667] ; [110.41666667 154.58333333],0
u2,1,0.003575,8.487824,[31 37] ; [33 12],[38.51327434 29.48672566] ; [25.48672566 19.51327434],0
r2,1,0.004118,8.231118,[157  10] ; [261   3],[161.96287703   5.03712297] ; [256.03712297   7.96287703],0
a6,1,0.006262,7.473182,[102  68] ; [193  73],[115.02293578  54.97706422] ; [179.97706422  86.02293578],0
v3,1,0.008985,6.825831,[ 56 112] ; [118 138],[68.94339623 99.05660377] ; [105.05660377 150.94339623],0
n2,1,0.011997,6.311296,[36  3] ; [34 14],[31.37931034  7.62068966] ; [38.62068966  9.37931034],0
s6,1,0.021007,5.326246,[132  34] ; [230  32],[140.40186916  25.59813084] ; [221.59813084  40.40186916],0
n6,1,0.034555,4.467011,[136  32] ; [234  31],[143.55658199  24.44341801] ; [226.44341801  38.55658199],0
p8,1,0.034946,4.447823,[87 82] ; [163 101],[97.57505774 71.42494226] ; [152.42494226 111.57505774],0
s7,1,0.036726,4.363081,[96 67] ; [177  80],[105.95  57.05] ; [167.05  89.95],0
p9,1,0.037062,4.347578,[141  27] ; [241  25],[147.87096774  20.12903226] ; [234.12903226  31.87096774],0
a1,1,0.040799,4.184361,[  4 166] ; [ 18 249],[  8.5583524 161.4416476] ; [ 13.4416476 253.5583524],0
r3,1,0.045808,3.988628,[159   9] ; [261   5],[162.58064516   5.41935484] ; [257.41935484   8.58064516],0
u3,1,0.049268,3.866184,[38 31] ; [33 12],[42.97368421 26.02631579] ; [28.02631579 16.97368421],0
n5,1,0.067661,3.338865,[124  45] ; [215  51],[131.70344828  37.29655172] ; [207.29655172  58.70344828],0
n4,1,0.076619,3.135205,[128  41] ; [220  46],[135.2  33.8] ; [212.8  53.2],0
u4,1,0.077449,3.117633,[  2 168] ; [ 11 256],[  5.05720824 164.94279176] ; [  7.94279176 259.05720824],0
v1,1,0.080247,3.05989,[79 84] ; [147 110],[87.70952381 75.29047619] ; [138.29047619 118.70952381],0
