Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,53.715302,[50 48] ; [453  87],[77.26332288 20.73667712] ; [425.73667712 114.26332288],1
n5,1,0.0,52.730501,[47 49] ; [445  94],[74.38110236 21.61889764] ; [417.61889764 121.38110236],1
r4,1,1e-06,24.188329,[74 24] ; [498  43],[87.72456964 10.27543036] ; [484.27543036  56.72456964],1
p6,1,6e-06,20.51162,[15 79] ; [216 319],[34.52146264 59.47853736] ; [196.47853736 338.52146264],1
r3,1,2.7e-05,17.646151,[85 13] ; [521  18],[93.23076923  4.76923077] ; [512.76923077  26.23076923],1
p2,1,4.6e-05,16.604695,[71 25] ; [479  58],[83.41232227 12.58767773] ; [466.58767773  70.41232227],1
p11,1,0.000214,13.703585,[69 29] ; [463  78],[81.58998435 16.41001565] ; [450.41001565  90.58998435],1
p10,1,0.000255,13.374513,[77 20] ; [492  45],[87.05520505  9.94479495] ; [481.94479495  55.05520505],1
s7,1,0.000297,13.088131,[29 64] ; [266 250],[45.04926108 47.95073892] ; [249.95073892 266.04926108],1
b1,1,0.000498,12.124117,[51 47] ; [182 359],[35.73395931 62.26604069] ; [197.26604069 343.73395931],1
p3,1,0.000862,11.101889,[35 62] ; [294 246],[50.0989011 46.9010989] ; [278.9010989 261.0989011],1
s5,1,0.001942,9.60378,[16 78] ; [173 351],[28.74757282 65.25242718] ; [160.25242718 363.74757282],0
v4,1,0.004853,7.933411,[87 10] ; [518  20],[92.41732283  4.58267717] ; [512.58267717  25.41732283],0
u1,1,0.00566,7.655341,[ 7 91] ; [100 441],[16.41001565 81.58998435] ; [ 90.58998435 450.41001565],0
p4,1,0.006491,7.408642,[47 49] ; [343 196],[58.96062992 37.03937008] ; [331.03937008 207.96062992],0
d2,1,0.007348,7.185895,[34 63] ; [269 271],[46.13971743 50.86028257] ; [256.86028257 283.13971743],0
p8,1,0.008452,6.935073,[41 56] ; [303 231],[52.88114105 44.11885895] ; [291.11885895 242.88114105],0
s8,1,0.009051,6.812816,[33 65] ; [258 280],[44.83962264 53.16037736] ; [246.16037736 291.83962264],0
r2,1,0.011468,6.391325,[85 11] ; [508  26],[90.36190476  5.63809524] ; [502.63809524  31.36190476],0
s6,1,0.01161,6.369468,[53 45] ; [358 174],[63.93333333 34.06666667] ; [347.06666667 184.93333333],0
b2,1,0.012421,6.249801,[14 41] ; [146 191],[22.44897959 32.55102041] ; [137.55102041 199.44897959],0
b3,1,0.012421,6.249801,[14 41] ; [146 191],[22.44897959 32.55102041] ; [137.55102041 199.44897959],0
v3,1,0.014492,5.97715,[27 63] ; [228 293],[37.5613748 52.4386252] ; [217.4386252 303.5613748],0
a4,1,0.01924,5.479582,[34 64] ; [256 283],[44.61538462 53.38461538] ; [245.38461538 293.61538462],0
v2,1,0.024091,5.088073,[43 47] ; [315 206],[52.73322422 37.26677578] ; [305.26677578 215.73322422],0
s2,1,0.02748,4.860424,[36 61] ; [265 273],[45.97952756 51.02047244] ; [255.02047244 282.97952756],0
a5,1,0.029178,4.757072,[64 34] ; [410 131],[72.69483568 25.30516432] ; [401.30516432 139.69483568],0
b5,1,0.032816,4.555332,[69 29] ; [319 222],[59.50547731 38.49452269] ; [328.49452269 212.50547731],0
d5,1,0.033217,4.534543,[71 26] ; [445  95],[78.57456829 18.42543171] ; [437.42543171 102.57456829],0
d1,1,0.037037,4.34873,[48 50] ; [326 215],[57.35837246 40.64162754] ; [316.64162754 224.35837246],0
p7,1,0.041065,4.173342,[51 42] ; [349 181],[59.71107544 33.28892456] ; [340.28892456 189.71107544],0
a3,1,0.04482,4.025392,[63 35] ; [398 139],[71.14645669 26.85354331] ; [389.85354331 147.14645669],0
u2,1,0.04801,3.909651,[25  9] ; [78 64],[19.89772727 14.10227273] ; [83.10227273 58.89772727],0
r1,1,0.050896,3.811705,[69 28] ; [431 108],[76.25786164 20.74213836] ; [423.74213836 115.25786164],0
p5,1,0.055432,3.669028,[ 7 90] ; [ 77 458],[12.89240506 84.10759494] ; [ 71.10759494 463.89240506],0
p12,1,0.069294,3.299657,[ 4 93] ; [ 53 485],[ 8.70708661 88.29291339] ; [ 48.29291339 489.70708661],0
d4,1,0.085026,2.96611,[74 23] ; [451  89],[79.94505495 17.05494505] ; [445.05494505  94.94505495],0
s1,1,0.099256,2.717454,[ 5 91] ; [ 12 522],[ 2.59047619 93.40952381] ; [ 14.40952381 519.59047619],0
a2,1,0.103663,2.648265,[17 81] ; [135 406],[23.3114241 74.6885759] ; [128.6885759 412.3114241],0
v1,1,0.215534,1.533862,[48 46] ; [303 220],[53.47487844 40.52512156] ; [297.52512156 225.47487844],0
u3,1,0.225327,1.470117,[22 12] ; [75 66],[18.84571429 15.15428571] ; [78.15428571 62.84571429],0
d3,1,0.240793,1.375943,[60 36] ; [371 170],[64.9544741 31.0455259] ; [366.0455259 174.9544741],0
a8,1,0.260728,1.264886,[11 80] ; [ 82 406],[14.61658031 76.38341969] ; [ 78.38341969 409.61658031],0
u4,1,0.272881,1.202207,[ 1 97] ; [ 16 525],[ 2.60719875 95.39280125] ; [ 14.39280125 526.60719875],0
s3,1,0.276444,1.184487,[47 49] ; [293 240],[51.89189189 44.10810811] ; [288.10810811 244.89189189],0
a1,1,0.336114,0.925196,[ 7 91] ; [ 26 515],[ 5.06103286 92.93896714] ; [ 27.93896714 513.06103286],0
b4,1,0.424739,0.637166,[53 45] ; [316 225],[56.5915493 41.4084507] ; [312.4084507 228.5915493],0
a7,1,0.466293,0.530748,[68 30] ; [394 146],[70.96551724 27.03448276] ; [391.03448276 148.96551724],0
n2,1,0.610103,0.260025,[21  6] ; [81 30],[19.95652174  7.04347826] ; [82.04347826 28.95652174],0
n1,1,0.611103,0.258572,[12 15] ; [43 67],[10.83941606 16.16058394] ; [44.16058394 65.83941606],0
a6,1,0.647312,0.209306,[64 33] ; [369 171],[65.93563579 31.06436421] ; [367.06436421 172.93563579],0
p1,1,0.720707,0.127816,[ 8 90] ; [ 50 488],[ 8.93710692 89.06289308] ; [ 49.06289308 488.93710692],0
n3,1,0.887685,0.019947,[20  7] ; [80 30],[19.7080292  7.2919708] ; [80.2919708 29.7080292],0
