Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,64.059355,[199  36] ; [180 163],[154.0916955  80.9083045] ; [224.9083045 118.0916955],1
p7,1,0.0,54.356491,[196  35] ; [187 151],[155.48857645  75.51142355] ; [227.51142355 110.48857645],1
p3,1,0.0,39.591922,[169  66] ; [156 187],[132.1366782 102.8633218] ; [192.8633218 150.1366782],1
p8,1,0.0,34.603416,[167  68] ; [158 183],[132.59548611 102.40451389] ; [192.40451389 148.59548611],1
p5,1,8e-06,19.957489,[ 50 186] ; [ 28 312],[ 31.95833333 204.04166667] ; [ 46.04166667 293.95833333],1
s5,1,1.7e-05,18.464436,[111 111] ; [106 227],[ 86.8 135.2] ; [130.2 202.8],1
s8,1,2e-05,18.230096,[145  89] ; [150 192],[119.84375 114.15625] ; [175.15625 166.84375],1
s2,1,2.4e-05,17.85272,[153  80] ; [163 178],[128.271777 104.728223] ; [187.728223 153.271777],1
s7,1,3.5e-05,17.143051,[150  77] ; [159 170],[126.15647482 100.84352518] ; [182.84352518 146.15647482],1
n6,1,0.000442,12.346122,[219  15] ; [285  55],[205.46341463  28.53658537] ; [298.53658537  41.46341463],1
n4,1,0.000475,12.212583,[208  28] ; [262  80],[191.90311419  44.09688581] ; [278.09688581  63.90311419],1
d1,1,0.000556,11.917236,[179  57] ; [214 130],[159.91034483  76.08965517] ; [233.08965517 110.91034483],1
p12,1,0.003321,8.622159,[ 34 201] ; [ 24 319],[ 23.58131488 211.41868512] ; [ 34.41868512 308.58131488],0
u1,1,0.003968,8.298605,[ 68 168] ; [ 64 280],[ 53.71034483 182.28965517] ; [ 78.28965517 265.71034483],0
v1,1,0.004358,8.128458,[151  81] ; [175 155],[134.57651246  97.42348754] ; [191.42348754 138.57651246],0
s6,1,0.004421,8.102425,[180  48] ; [230 108],[165.1590106  62.8409894] ; [244.8409894  93.1590106],0
p1,1,0.005549,7.691182,[ 31 204] ; [ 22 321],[ 21.54844291 213.45155709] ; [ 31.45155709 311.54844291],0
d2,1,0.009251,6.773647,[150  85] ; [181 161],[134.80935875 100.19064125] ; [196.19064125 145.80935875],0
a1,1,0.009931,6.647174,[ 21 215] ; [ 13 331],[ 13.83448276 222.16551724] ; [ 20.16551724 323.83448276],0
a4,1,0.020864,5.338139,[142  94] ; [173 170],[128.39378238 107.60621762] ; [186.60621762 156.39378238],0
b2,1,0.038734,4.272493,[74 78] ; [ 81 133],[64.3715847 87.6284153] ; [ 90.6284153 123.3715847],0
b3,1,0.038734,4.272493,[74 78] ; [ 81 133],[64.3715847 87.6284153] ; [ 90.6284153 123.3715847],0
p2,1,0.051928,3.778081,[212  24] ; [288  54],[204.15224913  31.84775087] ; [295.84775087  46.15224913],0
s4,1,0.060005,3.537244,[ 48 184] ; [ 50 291],[ 39.67888307 192.32111693] ; [ 58.32111693 282.67888307],0
s3,1,0.064387,3.420628,[144  88] ; [184 155],[133.26795096  98.73204904] ; [194.73204904 144.26795096],0
d3,1,0.067394,3.345372,[180  55] ; [239 104],[170.35467128  64.64532872] ; [248.64532872  94.35467128],0
b1,1,0.07007,3.281372,[ 97 139] ; [116 228],[ 86.66896552 149.33103448] ; [126.33103448 217.66896552],0
n5,1,0.074498,3.181015,[194  40] ; [261  79],[185.48780488  48.51219512] ; [269.51219512  70.48780488],0
u3,1,0.078086,3.104287,[31 13] ; [36 31],[26.55855856 17.44144144] ; [40.44144144 26.55855856],0
r2,1,0.086135,2.945157,[224   7] ; [318  21],[219.65263158  11.34736842] ; [322.34736842  16.65263158],0
n2,1,0.088974,2.892833,[28 14] ; [66 16],[31.83870968 10.16129032] ; [62.16129032 19.83870968],0
s1,1,0.129746,2.29554,[  9 226] ; [  6 332],[  6.15183246 228.84816754] ; [  8.84816754 329.15183246],0
a2,1,0.132017,2.268626,[ 84 152] ; [102 242],[ 75.68275862 160.31724138] ; [110.31724138 233.68275862],0
v3,1,0.21866,1.513142,[103 125] ; [131 197],[ 95.95683453 132.04316547] ; [138.04316547 189.95683453],0
n3,1,0.240087,1.380084,[28 13] ; [64 18],[30.66666667 10.33333333] ; [61.33333333 20.66666667],0
a6,1,0.341567,0.904543,[167  67] ; [257  86],[171.95147314  62.04852686] ; [252.04852686  90.95147314],0
b4,1,0.383399,0.759775,[141  95] ; [193 151],[135.90344828 100.09655172] ; [198.09655172 145.90344828],0
p10,1,0.397815,0.714922,[219  16] ; [313  30],[216.29757785  18.70242215] ; [315.70242215  27.29757785],0
b5,1,0.422197,0.644192,[139  97] ; [214 130],[143.63448276  92.36551724] ; [209.36551724 134.63448276],0
r4,1,0.437468,0.602916,[219  17] ; [313  31],[216.46896552  19.53103448] ; [315.53103448  28.46896552],0
d4,1,0.479321,0.500407,[206  28] ; [295  48],[203.17850953  30.82149047] ; [297.82149047  45.17850953],0
a7,1,0.507007,0.440239,[180  56] ; [254  90],[176.59310345  59.40689655] ; [257.40689655  86.59310345],0
r1,1,0.557478,0.344091,[200  35] ; [284  57],[197.46527778  37.53472222] ; [286.53472222  54.46527778],0
r3,1,0.560403,0.339008,[226   8] ; [327  15],[224.65625   9.34375] ; [328.34375  13.65625],0
