Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,122.433213,[ 5 74] ; [252  90],[48.22565321 30.77434679] ; [208.77434679 133.22565321],1
d4,1,0.0,104.59028,[35 44] ; [315  27],[65.67695962 13.32304038] ; [284.32304038  57.67695962],1
d3,1,0.0,57.655652,[27 52] ; [266  76],[54.98099762 24.01900238] ; [238.01900238 103.98099762],1
a4,1,6e-06,20.627809,[17 61] ; [171 170],[34.99761337 43.00238663] ; [153.00238663 187.99761337],1
d2,1,9e-06,19.795839,[19 60] ; [177 165],[36.77909739 42.22090261] ; [159.22090261 182.77909739],1
a3,1,9.6e-05,15.206173,[42 36] ; [258  82],[55.98086124 22.01913876] ; [244.01913876  95.98086124],1
p2,1,0.000179,14.035237,[65 14] ; [322  18],[72.96658711  6.03341289] ; [314.03341289  25.96658711],1
p1,1,0.000517,12.055057,[19 60] ; [ 33 306],[ 9.8277512 69.1722488] ; [ 42.1722488 296.8277512],1
p7,1,0.001279,10.372949,[54 24] ; [285  51],[63.86956522 14.13043478] ; [275.13043478  60.86956522],0
a2,1,0.001662,9.889571,[ 7 72] ; [ 86 256],[17.45130641 61.54869359] ; [ 75.54869359 266.45130641],0
a5,1,0.001724,9.82273,[50 29] ; [273  69],[60.61045131 18.38954869] ; [262.38954869  79.61045131],0
r1,1,0.001806,9.736891,[56 23] ; [291  49],[65.424821 13.575179] ; [281.575179  58.424821],0
u1,1,0.002193,9.380852,[ 4 75] ; [ 66 276],[13.13539192 65.86460808] ; [ 56.86460808 285.13539192],0
a7,1,0.005656,7.656872,[49 30] ; [263  78],[58.68571429 20.31428571] ; [253.31428571  87.68571429],0
r3,1,0.008182,6.993163,[71  8] ; [328  11],[75.40909091  3.59090909] ; [323.59090909  15.40909091],0
r4,1,0.009162,6.790973,[68 11] ; [323  19],[73.37054632  5.62945368] ; [317.62945368  24.37054632],0
p4,1,0.017551,5.640458,[50 29] ; [261  81],[58.35866983 20.64133017] ; [252.64133017  89.35866983],0
r2,1,0.02056,5.363713,[70  8] ; [323  13],[74.04347826  3.95652174] ; [318.95652174  17.04347826],0
v1,1,0.025899,4.962737,[39 39] ; [212 121],[47.6350365 30.3649635] ; [203.3649635 129.6350365],0
v2,1,0.073056,3.212993,[38 38] ; [202 128],[44.92610837 31.07389163] ; [195.07389163 134.92610837],0
n4,1,0.088716,2.897519,[58 21] ; [280  62],[63.42517815 15.57482185] ; [274.57482185  67.42517815],0
s1,1,0.100915,2.691024,[ 5 74] ; [  9 331],[ 2.63961814 76.36038186] ; [ 11.36038186 328.63961814],0
p12,1,0.109215,2.565542,[13 65] ; [ 35 306],[ 8.93556086 69.06443914] ; [ 39.06443914 301.93556086],0
a8,1,0.172175,1.863903,[ 7 65] ; [ 50 261],[10.7154047 61.2845953] ; [ 46.2845953 264.7154047],0
p3,1,0.188249,1.731269,[46 33] ; [226 116],[51.04038005 27.95961995] ; [220.95961995 121.04038005],0
v4,1,0.189054,1.724972,[74  4] ; [330   8],[75.75  2.25] ; [328.25   9.75],0
p6,1,0.226811,1.460751,[34 44] ; [174 166],[38.81339713 39.18660287] ; [169.18660287 170.81339713],0
b1,1,0.315266,1.008486,[32 47] ; [118 224],[28.14726841 50.85273159] ; [121.85273159 220.14726841],0
p10,1,0.322174,0.980099,[76  3] ; [316  23],[74.0861244  4.9138756] ; [317.9138756  21.0861244],0
s7,1,0.384175,0.757299,[45 32] ; [171 152],[41.58 35.42] ; [174.42 148.58],0
v3,1,0.386989,0.748381,[31 47] ; [149 181],[34.41176471 43.58823529] ; [145.58823529 184.41176471],0
n3,1,0.426219,0.633103,[6 4] ; [42 16],[7.05882353 2.94117647] ; [40.94117647 17.05882353],0
a6,1,0.443308,0.587705,[49 30] ; [227 114],[51.91428571 27.08571429] ; [224.08571429 116.91428571],0
u3,1,0.450608,0.569122,[18 19] ; [46 36],[19.89915966 17.10084034] ; [44.10084034 37.89915966],0
a1,1,0.469802,0.522441,[ 3 76] ; [ 20 322],[ 4.31591449 74.68408551] ; [ 18.68408551 323.31591449],0
s5,1,0.474948,0.510441,[28 49] ; [133 193],[30.7617866 46.2382134] ; [130.2382134 195.7617866],0
n2,1,0.493403,0.469096,[7 3] ; [47 12],[7.82608696 2.17391304] ; [46.17391304 12.82608696],0
s8,1,0.510276,0.433501,[38 41] ; [177 162],[40.63397129 38.36602871] ; [174.36602871 164.63397129],0
b4,1,0.524761,0.404526,[47 32] ; [190 152],[44.47268409 34.52731591] ; [192.52731591 149.47268409],0
b2,1,0.587229,0.294693,[20 27] ; [ 80 129],[18.359375 28.640625] ; [ 81.640625 127.359375],0
b3,1,0.587229,0.294693,[20 27] ; [ 80 129],[18.359375 28.640625] ; [ 81.640625 127.359375],0
b5,1,0.632471,0.228725,[46 33] ; [189 153],[44.09738717 34.90261283] ; [190.90261283 151.09738717],0
n6,1,0.658612,0.195214,[69 10] ; [302  37],[70.11722488  8.88277512] ; [300.88277512  38.11722488],0
s6,1,0.690631,0.158403,[53 24] ; [234  95],[54.43103448 22.56896552] ; [232.56896552  96.43103448],0
s2,1,0.724407,0.124309,[39 39] ; [177 162],[40.4028777 37.5971223] ; [175.5971223 163.4028777],0
s3,1,0.809756,0.057956,[44 32] ; [190 147],[43.06053269 32.93946731] ; [190.93946731 146.06053269],0
s4,1,0.872458,0.025772,[13 66] ; [ 58 279],[13.48317308 65.51682692] ; [ 57.51682692 279.48317308],0
u2,1,0.942564,0.005191,[20 17] ; [46 38],[20.18181818 16.81818182] ; [45.81818182 38.18181818],0
p11,1,0.942956,0.00512,[70  9] ; [304  38],[70.18052257  8.81947743] ; [303.81947743  38.18052257],0
u4,1,0.956947,0.002914,[ 2 77] ; [  9 332],[ 2.06904762 76.93095238] ; [  8.93095238 332.06904762],0
n5,1,0.978823,0.000705,[64 15] ; [275  65],[63.91646778 15.08353222] ; [275.08353222  64.91646778],0
n1,1,0.983579,0.000424,[4 6] ; [23 35],[3.97058824 6.02941176] ; [23.02941176 34.97058824],0
p5,1,0.987919,0.000229,[15 64] ; [ 65 276],[15.04761905 63.95238095] ; [ 64.95238095 276.04761905],0
