Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a1,1,0.025319,5.001923,[3 7] ; [ 1 25],[1.11111111 8.88888889] ; [ 2.88888889 23.11111111],0
a5,1,0.63591,0.224132,[7 3] ; [16 10],[6.38888889 3.61111111] ; [16.61111111  9.38888889],0
s2,1,0.63591,0.224132,[3 7] ; [10 16],[3.61111111 6.38888889] ; [ 9.38888889 16.61111111],0
v2,1,0.667436,0.184615,[3 7] ; [ 6 20],[2.5 7.5] ; [ 6.5 19.5],0
s8,1,0.79246,0.069231,[3 7] ; [ 9 17],[3.33333333 6.66666667] ; [ 8.66666667 17.33333333],0
d5,1,0.79246,0.069231,[7 3] ; [17  9],[6.66666667 3.33333333] ; [17.33333333  8.66666667],0
u2,1,0.793428,0.068571,[1 1] ; [4 6],[0.83333333 1.16666667] ; [4.16666667 5.83333333],0
r1,1,0.835975,0.042867,[5 5] ; [12 14],[4.72222222 5.27777778] ; [12.27777778 13.72222222],0
p10,1,0.842342,0.03956,[8 2] ; [20  6],[7.77777778 2.22222222] ; [20.22222222  5.77777778],0
a7,1,0.899895,0.015824,[6 4] ; [15 11],[5.83333333 4.16666667] ; [15.16666667 10.83333333],0
d1,1,0.899895,0.015824,[4 6] ; [11 15],[4.16666667 5.83333333] ; [10.83333333 15.16666667],0
d3,1,0.932412,0.007193,[6 4] ; [16 10],[6.11111111 3.88888889] ; [15.88888889 10.11111111],0
n6,1,0.932412,0.007193,[6 4] ; [16 10],[6.11111111 3.88888889] ; [15.88888889 10.11111111],0
r4,1,0.964205,0.002014,[3 7] ; [ 8 18],[3.05555556 6.94444444] ; [ 7.94444444 18.05555556],0
r2,1,1.0,0.0,[8 2] ; [20  5],[8. 2.] ; [20.  5.],0
p4,1,1.0,0.0,[5 5] ; [13 13],[5. 5.] ; [13. 13.],0
u3,1,1.0,0.0,[1 1] ; [5 5],[1. 1.] ; [5. 5.],0
p8,1,1.0,0.0,[5 5] ; [13 13],[5. 5.] ; [13. 13.],0
