Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,37.349303,[14 61] ; [29  8],[28.79464286 46.20535714] ; [14.20535714 22.79464286],1
s3,1,0.0,36.115442,[12 62] ; [28 10],[26.42857143 47.57142857] ; [13.57142857 24.42857143],1
s5,1,0.0,26.029972,[ 5 67] ; [17 17],[14.94339623 57.05660377] ; [ 7.05660377 26.94339623],1
s8,1,1e-06,23.314655,[ 5 70] ; [17 21],[14.60176991 60.39823009] ; [ 7.39823009 30.60176991],1
v1,1,0.000521,12.039404,[17 56] ; [20 15],[25.00925926 47.99074074] ; [11.99074074 23.00925926],1
s4,1,0.001062,10.715517,[ 7 68] ; [13 25],[13.27433628 61.72566372] ; [ 6.72566372 31.27433628],0
s7,1,0.003534,8.508948,[13 59] ; [16 20],[19.33333333 52.66666667] ; [ 9.66666667 26.33333333],0
p9,1,0.003925,8.318419,[44 26] ; [33  4],[50.37383178 19.62616822] ; [26.62616822 10.37383178],0
u3,1,0.004473,8.080975,[ 8 23] ; [11  5],[12.53191489 18.46808511] ; [6.46808511 9.53191489],0
p2,1,0.006299,7.462846,[35 40] ; [28 10],[41.81415929 33.18584071] ; [21.18584071 16.81415929],0
r2,1,0.008396,6.946923,[48 25] ; [33  4],[53.75454545 19.24545455] ; [27.24545455  9.75454545],0
p10,1,0.009061,6.810818,[37 36] ; [29  9],[43.40540541 29.59459459] ; [22.59459459 15.40540541],0
r3,1,0.011247,6.425794,[50 24] ; [34  4],[55.5 18.5] ; [28.5  9.5],0
d4,1,0.012964,6.173993,[46 29] ; [32  6],[51.7699115 23.2300885] ; [26.2300885 11.7699115],0
r4,1,0.013714,6.074595,[29 46] ; [24 14],[35.17699115 39.82300885] ; [17.82300885 20.17699115],0
p3,1,0.014369,5.992208,[12 62] ; [14 24],[17.17857143 56.82142857] ; [ 8.82142857 29.17857143],0
d1,1,0.018279,5.569228,[26 49] ; [22 16],[31.85840708 43.14159292] ; [16.14159292 21.85840708],0
v4,1,0.021763,5.264655,[50 25] ; [33  5],[55.08849558 19.91150442] ; [27.91150442 10.08849558],0
p4,1,0.024304,5.072778,[18 57] ; [17 21],[23.2300885 51.7699115] ; [11.7699115 26.2300885],0
a5,1,0.054302,3.70339,[35 40] ; [25 13],[39.82300885 35.17699115] ; [20.17699115 17.82300885],0
d5,1,0.059429,3.553249,[46 29] ; [30  8],[50.44247788 24.55752212] ; [25.55752212 12.44247788],0
u2,1,0.068928,3.308363,[ 9 22] ; [9 7],[11.87234043 19.12765957] ; [6.12765957 9.87234043],0
b2,1,0.080055,3.063779,[22 18] ; [ 7 15],[18.70967742 21.29032258] ; [10.29032258 11.70967742],0
