Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000399,12.538243,[7 5] ; [ 4 35],[2.58823529 9.41176471] ; [ 8.41176471 30.58823529],1
p6,1,0.000642,11.649612,[6 6] ; [ 3 37],[2.07692308 9.92307692] ; [ 6.92307692 33.07692308],1
p2,1,0.001303,10.338962,[9 3] ; [10 31],[4.30188679 7.69811321] ; [14.69811321 26.30188679],0
p9,1,0.004527,8.059211,[9 3] ; [11 27],[4.8 7.2] ; [15.2 22.8],0
p8,1,0.005275,7.782705,[6 5] ; [ 6 35],[2.53846154 8.46153846] ; [ 9.46153846 31.53846154],0
s8,1,0.009613,6.705249,[5 7] ; [ 4 37],[2.03773585 9.96226415] ; [ 6.96226415 34.03773585],0
p10,1,0.013467,6.106752,[8 4] ; [11 29],[4.38461538 7.61538462] ; [14.61538462 25.38461538],0
s2,1,0.021731,5.267182,[5 7] ; [ 5 36],[2.26415094 9.73584906] ; [ 7.73584906 33.26415094],0
s7,1,0.026405,4.92933,[6 5] ; [ 8 31],[3.08 7.92] ; [10.92 28.08],0
d3,1,0.029428,4.742402,[8 4] ; [13 28],[4.75471698 7.24528302] ; [16.24528302 24.75471698],0
s3,1,0.051537,3.790727,[6 6] ; [ 8 30],[3.36 8.64] ; [10.64 27.36],0
a5,1,0.058052,3.592167,[9 3] ; [18 23],[6.11320755 5.88679245] ; [20.88679245 20.11320755],0
s5,1,0.059916,3.539719,[4 7] ; [ 5 36],[1.90384615 9.09615385] ; [ 7.09615385 33.90384615],0
v4,1,0.064527,3.417018,[10  2] ; [22 19],[7.24528302 4.75471698] ; [24.75471698 16.24528302],0
p11,1,0.089193,2.888884,[6 6] ; [10 31],[3.62264151 8.37735849] ; [12.37735849 28.62264151],0
n6,1,0.090654,2.862723,[8 4] ; [16 25],[5.43396226 6.56603774] ; [18.56603774 22.43396226],0
d4,1,0.123987,2.366225,[8 4] ; [17 24],[5.66037736 6.33962264] ; [19.33962264 21.66037736],0
a3,1,0.146866,2.104503,[9 3] ; [20 19],[6.82352941 5.17647059] ; [22.17647059 16.82352941],0
r4,1,0.170128,1.881817,[3 9] ; [ 4 37],[ 1.58490566 10.41509434] ; [ 5.41509434 35.58490566],0
a7,1,0.235224,1.408993,[7 5] ; [16 25],[5.20754717 6.79245283] ; [17.79245283 23.20754717],0
s6,1,0.242596,1.365444,[5 7] ; [10 31],[3.39622642 8.60377358] ; [11.60377358 29.39622642],0
v2,1,0.292527,1.107955,[3 9] ; [ 5 35],[ 1.84615385 10.15384615] ; [ 6.15384615 33.84615385],0
b5,1,0.301795,1.066247,[7 5] ; [17 24],[5.43396226 6.56603774] ; [18.56603774 22.43396226],0
a1,1,0.364337,0.822888,[ 1 11] ; [ 8 33],[2.03773585 9.96226415] ; [ 6.96226415 34.03773585],0
a4,1,0.381571,0.765633,[6 6] ; [14 25],[4.70588235 7.29411765] ; [15.29411765 23.70588235],0
b3,1,0.391408,0.734564,[5 4] ; [11 17],[3.89189189 5.10810811] ; [12.10810811 15.89189189],0
b2,1,0.391408,0.734564,[5 4] ; [11 17],[3.89189189 5.10810811] ; [12.10810811 15.89189189],0
n4,1,0.403362,0.69828,[6 6] ; [26 15],[7.24528302 4.75471698] ; [24.75471698 16.24528302],0
r1,1,0.45606,0.555546,[3 9] ; [15 26],[4.0754717 7.9245283] ; [13.9245283 27.0754717],0
n2,1,0.462562,0.539688,[5 2] ; [14 11],[4.15625 2.84375] ; [14.84375 10.15625],0
n3,1,0.469094,0.52411,[4 3] ; [10 14],[3.16129032 3.83870968] ; [10.83870968 13.16129032],0
n5,1,0.471738,0.517902,[10  2] ; [30 11],[9.05660377 2.94339623] ; [30.94339623 10.05660377],0
s1,1,0.506356,0.44159,[ 2 10] ; [ 4 37],[ 1.35849057 10.64150943] ; [ 4.64150943 36.35849057],0
d1,1,0.536554,0.381965,[4 8] ; [10 31],[3.16981132 8.83018868] ; [10.83018868 30.16981132],0
v1,1,0.536554,0.381965,[4 8] ; [10 31],[3.16981132 8.83018868] ; [10.83018868 30.16981132],0
n1,1,0.537957,0.379339,[4 3] ; [11 14],[3.28125 3.71875] ; [11.71875 13.28125],0
d5,1,0.560421,0.338976,[7 5] ; [20 21],[6.11320755 5.88679245] ; [20.88679245 20.11320755],0
b4,1,0.599734,0.275398,[6 6] ; [24 17],[6.79245283 5.20754717] ; [23.20754717 17.79245283],0
b1,1,0.612546,0.256485,[8 4] ; [24 17],[7.24528302 4.75471698] ; [24.75471698 16.24528302],0
a6,1,0.664154,0.188516,[5 7] ; [20 21],[5.66037736 6.33962264] ; [19.33962264 21.66037736],0
d2,1,0.677166,0.173333,[4 8] ; [16 24],[4.61538462 7.38461538] ; [15.38461538 24.61538462],0
s4,1,0.68013,0.169979,[3 9] ; [ 8 33],[2.49056604 9.50943396] ; [ 8.50943396 32.49056604],0
a2,1,0.687395,0.16192,[ 2 10] ; [ 5 36],[ 1.58490566 10.41509434] ; [ 5.41509434 35.58490566],0
v3,1,0.824633,0.049102,[ 2 10] ; [ 8 33],[2.26415094 9.73584906] ; [ 7.73584906 33.26415094],0
p5,1,0.844576,0.038433,[ 1 10] ; [ 3 38],[ 0.84615385 10.15384615] ; [ 3.15384615 37.84615385],0
r2,1,0.933204,0.007025,[7 4] ; [26 14],[7.11764706 3.88235294] ; [25.88235294 14.11764706],0
