Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.006281,7.467901,[52 17] ; [70 56],[43.16923077 25.83076923] ; [78.83076923 47.16923077],0
p5,1,0.017908,5.605091,[10 59] ; [  6 120],[ 5.66153846 63.33846154] ; [ 10.33846154 115.66153846],0
s1,1,0.03932,4.246995,[ 7 61] ; [  4 123],[ 3.83589744 64.16410256] ; [  7.16410256 119.83589744],0
p12,1,0.048212,3.902594,[11 58] ; [  9 119],[ 7.00507614 61.99492386] ; [ 12.99492386 115.00507614],0
p11,1,0.105742,2.616726,[43 26] ; [94 34],[47.98477157 21.01522843] ; [89.01522843 38.98477157],0
s7,1,0.116238,2.467294,[39 26] ; [59 64],[33.88297872 31.11702128] ; [64.11702128 58.88297872],0
s4,1,0.118249,2.440364,[18 49] ; [ 22 105],[13.81443299 53.18556701] ; [ 26.18556701 100.81443299],0
r3,1,0.12201,2.391327,[61  8] ; [121   7],[63.74619289  5.25380711] ; [118.25380711   9.74619289],0
a3,1,0.148486,2.087735,[51 18] ; [81 46],[46.46938776 22.53061224] ; [85.53061224 41.46938776],0
p10,1,0.162823,1.947809,[53 15] ; [87 40],[48.82051282 19.17948718] ; [91.17948718 35.82051282],0
d4,1,0.170138,1.881724,[59 10] ; [99 29],[55.34010152 13.65989848] ; [102.65989848  25.34010152],0
a6,1,0.178722,1.808223,[42 27] ; [90 38],[46.23350254 22.76649746] ; [85.76649746 42.23350254],0
d2,1,0.199918,1.64297,[40 28] ; [63 65],[35.73469388 32.26530612] ; [67.26530612 60.73469388],0
a1,1,0.211649,1.56011,[ 4 65] ; [  3 125],[ 2.45177665 66.54822335] ; [  4.54822335 123.45177665],0
p1,1,0.235435,1.407724,[ 9 60] ; [ 10 118],[ 6.65482234 62.34517766] ; [ 12.34517766 115.65482234],0
n4,1,0.24712,1.339511,[47 22] ; [97 31],[50.43654822 18.56345178] ; [93.56345178 34.43654822],0
p8,1,0.294738,1.097853,[13 55] ; [33 95],[15.95918367 52.04081633] ; [30.04081633 97.95918367],0
a8,1,0.303749,1.057664,[ 4 58] ; [ 13 103],[ 5.92134831 56.07865169] ; [ 11.07865169 104.92134831],0
b1,1,0.304388,1.05487,[26 43] ; [39 89],[22.76649746 46.23350254] ; [42.23350254 85.76649746],0
r1,1,0.305824,1.048623,[51 17] ; [104  24],[53.7755102 14.2244898] ; [101.2244898  26.7755102],0
n2,1,0.315615,1.007033,[17  4] ; [29 13],[15.33333333  5.66666667] ; [30.66666667 11.33333333],0
b5,1,0.326204,0.963908,[50 19] ; [84 44],[46.93401015 22.06598985] ; [87.06598985 40.93401015],0
n3,1,0.331768,0.941986,[13  8] ; [31 11],[14.66666667  6.33333333] ; [29.33333333 12.66666667],0
u4,1,0.33839,0.91652,[ 1 68] ; [  5 123],[ 2.10152284 66.89847716] ; [  3.89847716 124.10152284],0
a4,1,0.353186,0.861978,[33 36] ; [52 75],[29.92346939 39.07653061] ; [55.07653061 71.92346939],0
v2,1,0.387069,0.748131,[33 34] ; [67 53],[35.82887701 31.17112299] ; [64.17112299 55.82887701],0
p3,1,0.388299,0.744262,[28 41] ; [44 84],[25.21827411 43.78172589] ; [46.78172589 81.21827411],0
u2,1,0.428563,0.626714,[9 9] ; [28 18],[10.40625  7.59375] ; [26.59375 19.40625],0
n5,1,0.446436,0.579685,[46 23] ; [92 36],[48.33502538 20.66497462] ; [89.66497462 38.33502538],0
p2,1,0.446436,0.579685,[46 23] ; [92 36],[48.33502538 20.66497462] ; [89.66497462 38.33502538],0
v1,1,0.574004,0.316029,[33 36] ; [63 58],[34.86315789 34.13684211] ; [61.13684211 59.86315789],0
a5,1,0.593013,0.285663,[51 18] ; [90 38],[49.3857868 19.6142132] ; [91.6142132 36.3857868],0
n1,1,0.597284,0.279112,[10 10] ; [18 24],[ 9.03225806 10.96774194] ; [18.96774194 23.03225806],0
v4,1,0.599436,0.275847,[65  4] ; [118  10],[64.0964467  4.9035533] ; [118.9035533   9.0964467],0
p4,1,0.619791,0.246162,[36 32] ; [63 65],[34.34693878 33.65306122] ; [64.65306122 63.34693878],0
p6,1,0.633233,0.227702,[13 55] ; [ 21 107],[11.79591837 56.20408163] ; [ 22.20408163 105.79591837],0
p9,1,0.668995,0.18278,[55 12] ; [101  26],[53.87628866 13.12371134] ; [102.12371134  24.87628866],0
b2,1,0.715853,0.132501,[16 27] ; [23 45],[15.10810811 27.89189189] ; [23.89189189 44.10810811],0
b3,1,0.715853,0.132501,[16 27] ; [23 45],[15.10810811 27.89189189] ; [23.89189189 44.10810811],0
b4,1,0.723818,0.124864,[47 22] ; [84 44],[45.88324873 23.11675127] ; [85.11675127 42.88324873],0
a7,1,0.733058,0.116323,[48 21] ; [92 36],[49.03553299 19.96446701] ; [90.96446701 37.03553299],0
a2,1,0.734209,0.115282,[16 53] ; [ 27 101],[15.06091371 53.93908629] ; [ 27.93908629 100.06091371],0
r4,1,0.737949,0.111938,[62  7] ; [113  15],[61.29441624  7.70558376] ; [113.70558376  14.29441624],0
r2,1,0.739247,0.11079,[65  4] ; [119   9],[64.44670051  4.55329949] ; [119.55329949   8.44670051],0
s3,1,0.771306,0.084487,[45 22] ; [82 44],[44.0880829 22.9119171] ; [82.9119171 43.0880829],0
s8,1,0.825259,0.048746,[33 35] ; [60 68],[32.26530612 35.73469388] ; [60.73469388 67.26530612],0
v3,1,0.853242,0.034219,[26 40] ; [46 75],[25.41176471 40.58823529] ; [46.58823529 74.41176471],0
u1,1,0.879934,0.022817,[13 56] ; [ 23 105],[12.60913706 56.39086294] ; [ 23.39086294 104.60913706],0
d3,1,0.882954,0.021675,[46 23] ; [84 44],[45.53299492 23.46700508] ; [84.46700508 43.53299492],0
d1,1,0.932589,0.007155,[40 29] ; [75 53],[40.27918782 28.72081218] ; [74.72081218 53.27918782],0
n6,1,0.934247,0.006807,[59 10] ; [110  18],[59.1928934  9.8071066] ; [109.8071066  18.1928934],0
u3,1,0.965042,0.001921,[11  7] ; [29 18],[11.07692308  6.92307692] ; [28.92307692 18.07692308],0
d5,1,0.996993,1.4e-05,[55 14] ; [102  26],[54.98984772 14.01015228] ; [102.01015228  25.98984772],0
