Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.911091,[21 30] ; [85 13],[36.28187919 14.71812081] ; [69.71812081 28.28187919],1
p6,1,0.006504,7.405089,[ 8 42] ; [37 61],[15.2027027 34.7972973] ; [29.7972973 68.2027027],0
n6,1,0.008864,6.84994,[35 17] ; [83 14],[41.18120805 10.81879195] ; [76.81879195 20.18120805],0
p10,1,0.019607,5.446523,[40 12] ; [89  9],[44.72  7.28] ; [84.28 13.72],0
p8,1,0.023655,5.119782,[21 31] ; [58 39],[27.5704698 24.4295302] ; [51.4295302 45.5704698],0
s7,1,0.028392,4.804085,[16 34] ; [48 46],[22.22222222 27.77777778] ; [41.77777778 52.22222222],0
p1,1,0.034326,4.4784,[ 3 49] ; [18 80],[ 7.28 44.72] ; [13.72 84.28],0
r4,1,0.038258,4.2935,[38 14] ; [85 13],[42.64  9.36] ; [80.36 17.64],0
r1,1,0.039173,4.253336,[29 23] ; [71 27],[34.66666667 17.33333333] ; [65.33333333 32.66666667],0
v2,1,0.042204,4.126996,[16 35] ; [45 47],[21.75524476 29.24475524] ; [39.24475524 52.75524476],0
n1,1,0.049311,3.864734,[ 2 14] ; [7 9],[ 4.5 11.5] ; [ 4.5 11.5],0
p3,1,0.055454,3.668386,[15 37] ; [44 54],[20.45333333 31.54666667] ; [38.54666667 59.45333333],0
v3,1,0.063851,3.434407,[11 40] ; [35 61],[15.95918367 35.04081633] ; [30.04081633 65.95918367],0
d2,1,0.065932,3.381509,[ 7 45] ; [26 72],[11.44 40.56] ; [21.56 76.44],0
r2,1,0.082556,3.01385,[42 10] ; [88  9],[45.36912752  6.63087248] ; [84.63087248 12.36912752],0
a5,1,0.131721,2.272104,[23 29] ; [56 42],[27.38666667 24.61333333] ; [51.61333333 46.38666667],0
r3,1,0.133579,2.250407,[45  7] ; [91  6],[47.46308725  4.53691275] ; [88.53691275  8.46308725],0
p4,1,0.134944,2.234686,[21 30] ; [53 45],[25.32885906 25.67114094] ; [48.67114094 49.32885906],0
v1,1,0.15371,2.03504,[20 31] ; [49 46],[24.10273973 26.89726027] ; [44.89726027 50.10273973],0
d4,1,0.173865,1.849301,[31 21] ; [47 51],[27.04 24.96] ; [50.96 47.04],0
s3,1,0.180704,1.791826,[25 27] ; [56 38],[28.84931507 23.15068493] ; [52.15068493 41.84931507],0
p11,1,0.200492,1.638789,[39 13] ; [82 16],[41.94666667 10.05333333] ; [79.05333333 18.94666667],0
p12,1,0.201747,1.629685,[ 3 49] ; [12 85],[ 5.23489933 46.76510067] ; [ 9.76510067 87.23489933],0
d3,1,0.221805,1.492653,[25 27] ; [37 61],[21.49333333 30.50666667] ; [40.50666667 57.49333333],0
s1,1,0.236481,1.40145,[ 1 51] ; [ 6 90],[ 2.45945946 49.54054054] ; [ 4.54054054 91.45945946],0
n2,1,0.238185,1.391304,[13  3] ; [10  6],[11.5  4.5] ; [11.5  4.5],0
s2,1,0.245736,1.347385,[20 32] ; [46 49],[23.34693878 28.65306122] ; [42.65306122 52.34693878],0
a6,1,0.262431,1.255887,[28 24] ; [62 36],[31.2 20.8] ; [58.8 39.2],0
u3,1,0.305569,1.049731,[11 14] ; [25 19],[13.04347826 11.95652174] ; [22.95652174 21.04347826],0
p5,1,0.318182,0.996404,[ 5 47] ; [15 82],[ 6.97986577 45.02013423] ; [13.02013423 83.97986577],0
a1,1,0.348958,0.877241,[ 4 48] ; [ 4 94],[ 2.77333333 49.22666667] ; [ 5.22666667 92.77333333],0
