Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,90.658362,[12 57] ; [142  30],[44.09128631 24.90871369] ; [109.90871369  62.09128631],1
p2,1,0.0,30.107779,[29 40] ; [135  37],[46.95435685 22.04564315] ; [117.04564315  54.95435685],1
r4,1,1e-06,24.71209,[36 33] ; [143  29],[51.24896266 17.75103734] ; [127.75103734  44.24896266],1
v4,1,1e-06,24.653352,[45 23] ; [158  14],[57.51666667 10.48333333] ; [145.48333333  26.51666667],1
p11,1,1e-06,23.709589,[29 40] ; [129  43],[45.23651452 23.76348548] ; [112.76348548  59.23651452],1
r3,1,4e-06,21.077305,[48 21] ; [158  13],[59.225  9.775] ; [146.775  24.225],1
a1,1,4.6e-05,16.613464,[ 8 61] ; [  1 171],[ 2.57676349 66.42323651] ; [  6.42323651 165.57676349],1
n6,1,6.7e-05,15.897562,[40 29] ; [141  30],[52.0375 16.9625] ; [128.9625  42.0375],1
s6,1,0.000483,12.179159,[23 46] ; [99 71],[35.22175732 33.77824268] ; [86.77824268 83.22175732],1
r2,1,0.000887,11.048832,[51 17] ; [156  15],[58.89539749  9.10460251] ; [148.10460251  22.89539749],1
s2,1,0.000926,10.969636,[14 54] ; [74 96],[25.14285714 42.85714286] ; [ 62.85714286 107.14285714],1
v1,1,0.001089,10.669768,[14 55] ; [71 95],[24.95744681 44.04255319] ; [ 60.04255319 105.95744681],0
p8,1,0.002604,9.065884,[ 7 62] ; [ 48 122],[15.87866109 53.12133891] ; [ 39.12133891 130.87866109],0
s8,1,0.005533,7.696575,[ 9 60] ; [ 52 120],[17.46473029 51.53526971] ; [ 43.53526971 128.46473029],0
b5,1,0.006532,7.397417,[34 35] ; [117  55],[43.23236515 25.76763485] ; [107.76763485  64.23236515],0
p6,1,0.007088,7.250495,[ 3 64] ; [ 31 141],[ 9.53138075 57.46861925] ; [ 24.46861925 147.53138075],0
n2,1,0.007635,7.117092,[19 18] ; [40 11],[24.80681818 12.19318182] ; [34.19318182 16.80681818],0
b1,1,0.01424,6.0081,[35 34] ; [ 58 114],[26.62655602 42.37344398] ; [ 66.37344398 105.62655602],0
s3,1,0.018547,5.543762,[22 46] ; [84 87],[30.15899582 37.84100418] ; [75.84100418 95.15899582],0
p3,1,0.019617,5.445664,[12 55] ; [ 57 115],[19.34309623 47.65690377] ; [ 49.65690377 122.34309623],0
p4,1,0.031312,4.635761,[19 50] ; [73 99],[26.34024896 42.65975104] ; [ 65.65975104 106.34024896],0
n5,1,0.03234,4.580396,[38 31] ; [119  52],[45.1375 23.8625] ; [111.8625  59.1375],0
a8,1,0.033803,4.504659,[ 2 63] ; [ 20 143],[ 6.27192982 58.72807018] ; [ 15.72807018 147.27192982],0
v2,1,0.053149,3.739226,[17 50] ; [ 65 103],[23.3787234 43.6212766] ; [ 58.6212766 109.3787234],0
a5,1,0.07517,3.16635,[39 30] ; [118  54],[44.95020747 24.04979253] ; [112.04979253  59.95020747],0
n3,1,0.07947,3.0757,[18 18] ; [35 16],[21.93103448 14.06896552] ; [31.06896552 19.93103448],0
s7,1,0.088762,2.896675,[16 49] ; [ 61 107],[21.4806867 43.5193133] ; [ 55.5193133 112.4806867],0
u3,1,0.098061,2.736796,[12 17] ; [40 27],[15.70833333 13.29166667] ; [36.29166667 30.70833333],0
d2,1,0.138715,2.192153,[35 33] ; [ 70 101],[29.87447699 38.12552301] ; [75.12552301 95.87447699],0
n1,1,0.141074,2.166209,[12 26] ; [24 27],[15.37078652 22.62921348] ; [20.62921348 30.37078652],0
u2,1,0.141983,2.156337,[10 19] ; [34 33],[13.29166667 15.70833333] ; [30.70833333 36.29166667],0
p1,1,0.16961,1.886387,[ 9 59] ; [ 13 159],[ 6.23333333 61.76666667] ; [ 15.76666667 156.23333333],0
a2,1,0.174208,1.846357,[15 54] ; [ 25 147],[11.45228216 57.54771784] ; [ 28.54771784 143.45228216],0
s5,1,0.199182,1.648359,[12 57] ; [ 40 119],[15.73684211 53.26315789] ; [ 36.26315789 122.73684211],0
a7,1,0.215232,1.535882,[42 27] ; [119  53],[46.09543568 22.90456432] ; [114.90456432  57.09543568],0
d4,1,0.217116,1.52333,[49 20] ; [135  37],[52.68049793 16.31950207] ; [131.31950207  40.68049793],0
s1,1,0.305442,1.050281,[ 5 64] ; [  7 165],[ 3.43568465 65.56431535] ; [  8.56431535 163.43568465],0
n4,1,0.348913,0.877407,[43 26] ; [118  54],[46.09543568 22.90456432] ; [114.90456432  57.09543568],0
p12,1,0.399148,0.710892,[ 1 67] ; [  6 165],[ 1.9916318 66.0083682] ; [  5.0083682 165.9916318],0
b2,1,0.437736,0.602211,[19 28] ; [30 59],[16.93382353 30.06617647] ; [32.06617647 56.93382353],0
b3,1,0.437736,0.602211,[19 28] ; [30 59],[16.93382353 30.06617647] ; [32.06617647 56.93382353],0
d3,1,0.517321,0.419231,[39 30] ; [105  67],[41.22821577 27.77178423] ; [102.77178423  69.22821577],0
d1,1,0.582357,0.30244,[36 33] ; [83 89],[34.07053942 34.92946058] ; [84.92946058 87.07053942],0
u1,1,0.632203,0.229085,[10 59] ; [ 21 151],[ 8.87551867 60.12448133] ; [ 22.12448133 149.87551867],0
a3,1,0.712575,0.135719,[40 28] ; [105  66],[41.25523013 26.74476987] ; [103.74476987  67.25523013],0
a6,1,0.854476,0.033639,[43 26] ; [105  67],[42.37344398 26.62655602] ; [105.62655602  66.37344398],0
u4,1,0.871315,0.02624,[ 1 68] ; [  3 169],[ 1.14522822 67.85477178] ; [  2.85477178 169.14522822],0
d5,1,0.916826,0.010906,[51 18] ; [126  46],[50.67634855 18.32365145] ; [126.32365145  45.67634855],0
a4,1,0.929538,0.007819,[29 39] ; [74 97],[29.30543933 38.69456067] ; [73.69456067 97.30543933],0
b4,1,0.953685,0.003373,[42 27] ; [104  68],[41.80082988 27.19917012] ; [104.19917012  67.80082988],0
s4,1,0.97451,0.001021,[13 55] ; [ 33 138],[13.08786611 54.91213389] ; [ 32.91213389 138.08786611],0
r1,1,1.0,0.0,[46 23] ; [114  57],[46. 23.] ; [114.  57.],0
