Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000623,11.707179,[452  56] ; [9 6],[447.77820268  60.22179732] ; [13.22179732  1.77820268],1
n4,1,0.009549,6.717228,[411  99] ; [8 7],[407.02857143 102.97142857] ; [11.97142857  3.02857143],0
s3,1,0.010266,6.588111,[303 204] ; [ 4 11],[298.17816092 208.82183908] ; [8.82183908 6.17816092],0
n2,1,0.01171,6.35431,[69 18] ; [1 3],[66.92307692 20.07692308] ; [3.07692308 0.92307692],0
a3,1,0.016758,5.721587,[379 131] ; [7 8],[374.97142857 135.02857143] ; [11.02857143  3.97142857],0
d1,1,0.024116,5.086292,[318 194] ; [ 5 10],[313.80645161 198.19354839] ; [9.19354839 5.80645161],0
p5,1,0.03521,4.434972,[ 71 439] ; [ 5 10],[ 73.82857143 436.17142857] ; [ 2.17142857 12.82857143],0
s2,1,0.041493,4.155753,[272 238] ; [ 4 11],[268.11428571 241.88571429] ; [7.88571429 7.11428571],0
v1,1,0.053183,3.73816,[293 209] ; [ 5 10],[289.35396518 212.64603482] ; [8.64603482 6.35396518],0
u2,1,0.054723,3.690499,[69 62] ; [7 1],[71.62589928 59.37410072] ; [4.37410072 3.62589928],0
n3,1,0.064641,3.414106,[74 13] ; [2 2],[72.65934066 14.34065934] ; [3.34065934 0.65934066],0
a6,1,0.073279,3.208009,[349 160] ; [7 8],[345.80916031 163.19083969] ; [10.19083969  4.80916031],0
a7,1,0.082646,3.012088,[375 135] ; [8 7],[372.05714286 137.94285714] ; [10.94285714  4.05714286],0
p3,1,0.087082,2.92751,[316 195] ; [6 9],[312.81749049 198.18250951] ; [9.18250951 5.81749049],0
s7,1,0.087548,2.918889,[268 222] ; [4 9],[264.97017893 225.02982107] ; [7.02982107 5.97017893],0
n5,1,0.0944,2.797694,[399 111] ; [9 6],[396.34285714 113.65714286] ; [11.65714286  3.34285714],0
b1,1,0.09884,2.724159,[199 313] ; [9 6],[202.07969639 309.92030361] ; [5.92030361 9.07969639],0
r1,1,0.124257,2.362826,[443  66] ; [11  4],[441.00381679  67.99618321] ; [12.99618321  2.00381679],0
v4,1,0.133207,2.254727,[503   8] ; [14  1],[502.25665399   8.74334601] ; [14.74334601  0.25665399],0
a4,1,0.136759,2.214047,[235 275] ; [ 4 11],[232.17142857 277.82857143] ; [6.82857143 8.17142857],0
a5,1,0.149968,2.072572,[390 122] ; [9 6],[387.64326376 124.35673624] ; [11.35673624  3.64326376],0
p2,1,0.171204,1.872367,[463  48] ; [12  3],[461.45437262  49.54562738] ; [13.54562738  1.45437262],0
s8,1,0.208597,1.581134,[253 255] ; [ 5 10],[250.60038241 257.39961759] ; [7.39961759 7.60038241],0
p6,1,0.22249,1.488238,[250 257] ; [ 5 10],[247.67241379 259.32758621] ; [7.32758621 7.67241379],0
d4,1,0.301265,1.068586,[424  84] ; [11  4],[422.52390057  85.47609943] ; [12.47609943  2.52390057],0
d5,1,0.312932,1.01826,[423  85] ; [11  4],[421.55258126  86.44741874] ; [12.44741874  2.55258126],0
s1,1,0.333473,0.935364,[ 13 493] ; [ 1 14],[ 13.59692898 492.40307102] ; [ 0.40307102 14.59692898],0
p9,1,0.367097,0.813469,[446  62] ; [12  3],[444.86424474  63.13575526] ; [13.13575526  1.86424474],0
s6,1,0.369087,0.806736,[353 146] ; [9 6],[351.43579767 147.56420233] ; [10.56420233  4.43579767],0
b2,1,0.414083,0.667048,[126 195] ; [2 6],[124.88753799 196.11246201] ; [3.11246201 4.88753799],0
b3,1,0.414083,0.667048,[126 195] ; [2 6],[124.88753799 196.11246201] ; [3.11246201 4.88753799],0
p4,1,0.426395,0.632623,[355 155] ; [9 6],[353.6 156.4] ; [10.4  4.6],0
v2,1,0.433037,0.614664,[299 196] ; [7 7],[297.58349705 197.41650295] ; [8.41650295 5.58349705],0
b4,1,0.433534,0.613338,[291 221] ; [7 8],[289.51802657 222.48197343] ; [8.48197343 6.51802657],0
s5,1,0.624573,0.239492,[198 302] ; [ 5 10],[197.08737864 302.91262136] ; [5.91262136 9.08737864],0
a8,1,0.652816,0.202368,[ 78 385] ; [ 3 11],[ 78.62264151 384.37735849] ; [ 2.37735849 11.62264151],0
d3,1,0.682361,0.16748,[364 145] ; [10  5],[363.29389313 145.70610687] ; [10.70610687  4.29389313],0
p11,1,0.695812,0.152865,[424  88] ; [13  2],[424.56166983  87.43833017] ; [12.43833017  2.56166983],0
s4,1,0.709053,0.139224,[ 86 420] ; [ 2 13],[ 85.46641075 420.53358925] ; [ 2.53358925 12.46641075],0
p1,1,0.717109,0.13128,[ 48 461] ; [ 1 14],[ 47.59732824 461.40267176] ; [ 1.40267176 13.59732824],0
b5,1,0.717798,0.130613,[297 215] ; [8 7],[296.31878558 215.68121442] ; [8.68121442 6.31878558],0
u3,1,0.738941,0.11106,[74 57] ; [5 3],[74.45323741 56.54676259] ; [4.54676259 3.45323741],0
v3,1,0.791439,0.06993,[214 281] ; [7 8],[214.5 280.5] ; [6.5 8.5],0
p12,1,0.827149,0.047681,[ 42 468] ; [ 1 14],[ 41.77142857 468.22857143] ; [ 1.22857143 13.77142857],0
d2,1,0.857408,0.032283,[250 260] ; [7 8],[249.65714286 260.34285714] ; [7.34285714 7.65714286],0
a1,1,0.868797,0.027287,[ 29 483] ; [ 1 14],[ 29.14611006 482.85388994] ; [ 0.85388994 14.14611006],0
p10,1,0.896077,0.017061,[435  74] ; [13  2],[435.17557252  73.82442748] ; [12.82442748  2.17557252],0
p8,1,0.910046,0.012765,[345 162] ; [10  5],[344.79885057 162.20114943] ; [10.20114943  4.79885057],0
