Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,52.529513,[119  20] ; [44 62],[92.47755102 46.52244898] ; [70.52244898 35.47755102],1
s2,1,1e-06,23.698117,[121  23] ; [62 48],[103.7480315  40.2519685] ; [79.2519685 30.7480315],1
v1,1,3.2e-05,17.277043,[105  39] ; [51 57],[89.14285714 54.85714286] ; [66.85714286 41.14285714],1
s3,1,3.3e-05,17.208435,[116  27] ; [61 46],[101.244  41.756] ; [75.756 31.244],1
v3,1,0.000183,13.994008,[77 67] ; [33 77],[62.36220472 81.63779528] ; [47.63779528 62.36220472],1
a5,1,0.000475,12.210168,[126  20] ; [75 35],[114.6328125  31.3671875] ; [86.3671875 23.6328125],1
p7,1,0.00258,9.083319,[120  21] ; [74 33],[110.2983871  30.7016129] ; [83.7016129 23.2983871],0
a3,1,0.003823,8.366201,[123  22] ; [76 33],[113.6023622  31.3976378] ; [85.3976378 23.6023622],0
s6,1,0.005642,7.66109,[132  12] ; [86 22],[124.57142857  19.42857143] ; [93.42857143 14.57142857],0
r1,1,0.00671,7.34893,[130  14] ; [85 24],[122.3715415  21.6284585] ; [92.6284585 16.3715415],0
d1,1,0.006768,7.333607,[106  40] ; [62 48],[95.8125 50.1875] ; [72.1875 37.8125],0
p8,1,0.006899,7.298961,[100  44] ; [57 51],[89.71428571 54.28571429] ; [67.28571429 40.71428571],0
p10,1,0.015649,5.841908,[136   9] ; [93 17],[130.21568627  14.78431373] ; [98.78431373 11.21568627],0
p6,1,0.016256,5.775,[78 66] ; [42 66],[68.57142857 75.42857143] ; [51.42857143 56.57142857],0
n5,1,0.017409,5.654696,[123  21] ; [80 29],[115.54150198  28.45849802] ; [87.45849802 21.54150198],0
r4,1,0.019846,5.425425,[140   6] ; [97 13],[135.1640625  10.8359375] ; [101.8359375   8.1640625],0
b2,1,0.020432,5.374644,[46 45] ; [20 43],[39. 52.] ; [27. 36.],0
b3,1,0.020432,5.374644,[46 45] ; [20 43],[39. 52.] ; [27. 36.],0
u1,1,0.027526,4.857529,[ 41 105] ; [18 92],[ 33.6484375 112.3515625] ; [25.3515625 84.6484375],0
b4,1,0.031435,4.629041,[83 63] ; [77 33],[91.25 54.75] ; [68.75 41.25],0
p9,1,0.032194,4.588154,[139   7] ; [94 13],[134.45849802  11.54150198] ; [98.54150198  8.45849802],0
p4,1,0.033833,4.503135,[110  35] ; [70 40],[102.35294118  42.64705882] ; [77.64705882 32.35294118],0
v2,1,0.045849,3.987133,[92 53] ; [55 53],[84.24901186 60.75098814] ; [62.75098814 45.24901186],0
d5,1,0.046977,3.94622,[130  15] ; [89 21],[124.52941176  20.47058824] ; [94.47058824 15.52941176],0
