Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000775,11.300047,[ 66 219] ; [20 22],[ 74.95412844 210.04587156] ; [11.04587156 30.95412844],1
b3,1,0.003746,8.402774,[ 87 108] ; [ 5 25],[ 79.73333333 115.26666667] ; [12.26666667 17.73333333],0
b2,1,0.003746,8.402774,[ 87 108] ; [ 5 25],[ 79.73333333 115.26666667] ; [12.26666667 17.73333333],0
s2,1,0.018328,5.564533,[134 160] ; [29 16],[141.36283186 152.63716814] ; [21.63716814 23.36283186],0
s3,1,0.018855,5.514883,[153 139] ; [32 13],[160.29673591 131.70326409] ; [24.70326409 20.29673591],0
s6,1,0.025251,5.006558,[175 119] ; [36 11],[181.91788856 112.08211144] ; [29.08211144 17.91788856],0
a8,1,0.052476,3.760527,[ 42 224] ; [ 2 41],[ 37.87702265 228.12297735] ; [ 6.12297735 36.87702265],0
v3,1,0.107258,2.594166,[108 173] ; [12 34],[103.11926606 177.88073394] ; [16.88073394 29.11926606],0
a3,1,0.120682,2.408447,[206  89] ; [38  9],[210.46783626  84.53216374] ; [33.53216374 13.46783626],0
s7,1,0.153543,2.036691,[127 154] ; [26 20],[131.47706422 149.52293578] ; [21.52293578 24.47706422],0
p2,1,0.160465,1.969839,[211  83] ; [29 18],[206.92082111  87.07917889] ; [33.07917889 13.92082111],0
n1,1,0.191011,1.709801,[37 41] ; [ 4 10],[34.76086957 43.23913043] ; [6.23913043 7.76086957],0
b1,1,0.195578,1.675091,[124 172] ; [15 32],[119.95335277 176.04664723] ; [19.04664723 27.95335277],0
v4,1,0.198495,1.653415,[256  39] ; [43  3],[258.66568915  36.33431085] ; [40.33431085  5.66568915],0
p6,1,0.199849,1.643481,[ 75 217] ; [ 8 39],[ 71.49262537 220.50737463] ; [11.50737463 35.49262537],0
a6,1,0.208964,1.578591,[203  92] ; [28 19],[199.25438596  95.74561404] ; [31.74561404 15.25438596],0
d4,1,0.236374,1.402088,[235  59] ; [34 13],[231.92375367  62.07624633] ; [37.07624633  9.92375367],0
n3,1,0.23908,1.386011,[55 23] ; [12  2],[56.80434783 21.19565217] ; [10.19565217  3.80434783],0
n5,1,0.248341,1.33261,[240  54] ; [35 12],[237.09677419  56.90322581] ; [37.90322581  9.09677419],0
d3,1,0.250588,1.32002,[188 107] ; [34 13],[191.49122807 103.50877193] ; [30.50877193 16.49122807],0
v1,1,0.258821,1.275051,[133 149] ; [18 29],[129.42857143 152.57142857] ; [21.57142857 25.42857143],0
r3,1,0.263657,1.249454,[265  28] ; [40  7],[262.83823529  30.16176471] ; [42.16176471  4.83823529],0
d5,1,0.296142,1.091487,[239  56] ; [35 12],[236.34502924  58.65497076] ; [37.65497076  9.34502924],0
a5,1,0.310574,1.028232,[212  84] ; [37 10],[214.88046647  81.11953353] ; [34.11953353 12.88046647],0
p10,1,0.367237,0.812994,[212  81] ; [31 16],[209.40882353  83.59117647] ; [33.59117647 13.40882353],0
s8,1,0.371084,0.800032,[112 184] ; [21 26],[114.7755102 181.2244898] ; [18.2244898 28.7755102],0
d1,1,0.383711,0.758778,[165 131] ; [23 24],[162.23906706 133.76093294] ; [25.76093294 21.23906706],0
b4,1,0.475173,0.509922,[180 116] ; [26 21],[177.77259475 118.22740525] ; [28.22740525 18.77259475],0
p11,1,0.487037,0.483066,[210  86] ; [31 16],[207.97667638  88.02332362] ; [33.02332362 13.97667638],0
d2,1,0.489873,0.476805,[152 139] ; [22 25],[149.80473373 141.19526627] ; [24.19526627 22.80473373],0
p1,1,0.512377,0.42921,[ 20 275] ; [ 2 45],[ 18.97660819 276.02339181] ; [ 3.02339181 43.97660819],0
v2,1,0.5436,0.368908,[149 134] ; [22 24],[147.09118541 135.90881459] ; [23.90881459 22.09118541],0
b5,1,0.543798,0.368545,[188 108] ; [32 15],[189.85422741 106.14577259] ; [30.14577259 16.85422741],0
s1,1,0.546316,0.363958,[ 13 277] ; [ 3 43],[ 13.80952381 276.19047619] ; [ 2.19047619 43.80952381],0
p12,1,0.56218,0.335944,[ 19 276] ; [ 2 45],[ 18.11403509 276.88596491] ; [ 2.88596491 44.11403509],0
a1,1,0.619743,0.246229,[ 18 278] ; [ 2 45],[ 17.25947522 278.74052478] ; [ 2.74052478 44.25947522],0
n2,1,0.669343,0.182372,[56 24] ; [9 5],[55.31914894 24.68085106] ; [9.68085106 4.31914894],0
p7,1,0.690247,0.158818,[120 170] ; [18 29],[118.7537092 171.2462908] ; [19.2462908 27.7537092],0
u3,1,0.702903,0.145469,[46 44] ; [4 5],[45.45454545 44.54545455] ; [4.54545455 4.45454545],0
a2,1,0.703579,0.144775,[ 77 219] ; [11 36],[ 75.94169096 220.05830904] ; [12.05830904 34.94169096],0
p5,1,0.724742,0.123994,[ 16 275] ; [ 2 45],[ 15.49704142 275.50295858] ; [ 2.50295858 44.49704142],0
u1,1,0.745587,0.105277,[ 57 239] ; [10 37],[ 57.81924198 238.18075802] ; [ 9.18075802 37.81924198],0
r1,1,0.766944,0.087838,[220  75] ; [36 11],[220.81871345  74.18128655] ; [35.18128655 11.81871345],0
p3,1,0.823714,0.049627,[108 187] ; [18 29],[108.68421053 186.31578947] ; [17.31578947 29.68421053],0
r4,1,0.881584,0.022189,[242  54] ; [38  9],[241.63265306  54.36734694] ; [38.36734694  8.63265306],0
u2,1,0.930001,0.007716,[47 40] ; [5 4],[47.125 39.875] ; [4.875 4.125],0
a7,1,0.931999,0.007281,[199  96] ; [32 15],[199.25438596  95.74561404] ; [31.74561404 15.25438596],0
p9,1,0.937762,0.006097,[219  73] ; [35 12],[218.78466077  73.21533923] ; [35.21533923 11.78466077],0
