Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,98.529191,[279  49] ; [38 68],[239.57603687  88.42396313] ; [77.42396313 28.57603687],1
n6,1,3.7e-05,16.997369,[274  53] ; [69 37],[259.03233256  67.96766744] ; [83.96766744 22.03233256],1
s7,1,0.001557,10.009445,[152 162] ; [30 69],[138.37288136 175.62711864] ; [43.62711864 55.37288136],0
p11,1,0.002328,9.271113,[266  65] ; [70 36],[254.49885584  76.50114416] ; [81.50114416 24.49885584],0
a8,1,0.004024,8.273056,[ 51 250] ; [ 5 91],[ 42.45843829 258.54156171] ; [13.54156171 82.45843829],0
r1,1,0.009837,6.664205,[278  51] ; [77 28],[269.11290323  59.88709677] ; [85.88709677 19.11290323],0
r2,1,0.012408,6.251643,[308  17] ; [92 13],[302.3255814  22.6744186] ; [97.6744186  7.3255814],0
d2,1,0.019809,5.428608,[191 137] ; [48 58],[180.62672811 147.37327189] ; [58.37327189 47.62672811],0
v3,1,0.020075,5.405396,[132 185] ; [29 72],[122.09808612 194.90191388] ; [38.90191388 62.09808612],0
u1,1,0.024109,5.086744,[ 70 261] ; [12 94],[ 62.10983982 268.89016018] ; [19.89016018 86.10983982],0
p2,1,0.026692,4.910624,[261  69] ; [72 33],[252.62068966  77.37931034] ; [80.37931034 24.62068966],0
s8,1,0.036922,4.353991,[133 195] ; [31 75],[123.94470046 204.05529954] ; [40.05529954 65.94470046],0
d1,1,0.039014,4.260262,[212 119] ; [56 50],[202.99313501 128.00686499] ; [65.00686499 40.99313501],0
a4,1,0.042121,4.130352,[177 152] ; [45 61],[167.90344828 161.09655172] ; [54.09655172 51.90344828],0
p10,1,0.042779,4.104109,[261  68] ; [74 32],[253.36781609  75.63218391] ; [81.63218391 24.36781609],0
p1,1,0.043284,4.084278,[ 24 306] ; [  2 103],[ 19.72413793 310.27586207] ; [ 6.27586207 98.72413793],0
d5,1,0.046565,3.96103,[285  45] ; [83 23],[278.53211009  51.46788991] ; [89.46788991 16.53211009],0
n1,1,0.052194,3.769526,[35 41] ; [11 29],[30.13793103 45.86206897] ; [15.86206897 24.13793103],0
p3,1,0.066266,3.373182,[145 184] ; [36 70],[136.89425287 192.10574713] ; [44.10574713 61.89425287],0
a2,1,0.083919,2.987312,[104 227] ; [24 82],[ 96.95194508 234.04805492] ; [31.04805492 74.95194508],0
r4,1,0.086431,2.939614,[293  38] ; [87 19],[287.82608696  43.17391304] ; [92.17391304 13.82608696],0
p12,1,0.137881,2.201447,[ 22 307] ; [  3 103],[ 18.90804598 310.09195402] ; [ 6.09195402 99.90804598],0
s4,1,0.159532,1.978657,[ 41 287] ; [19 87],[ 45.34562212 282.65437788] ; [14.65437788 91.34562212],0
a3,1,0.180384,1.794456,[266  64] ; [79 27],[261.12385321  68.87614679] ; [83.87614679 22.12385321],0
v4,1,0.205235,1.604723,[306  22] ; [94 11],[303.00230947  24.99769053] ; [96.99769053  8.00230947],0
a1,1,0.233059,1.422094,[ 19 312] ; [  3 103],[ 16.66361556 314.33638444] ; [  5.33638444 100.66361556],0
p9,1,0.32854,0.954643,[262  63] ; [80 25],[258.48837209  66.51162791] ; [83.51162791 21.48837209],0
s3,1,0.342954,0.899358,[171 155] ; [49 55],[166.79069767 159.20930233] ; [53.20930233 50.79069767],0
p4,1,0.354206,0.85833,[166 163] ; [48 58],[161.85287356 167.14712644] ; [52.14712644 53.85287356],0
u2,1,0.40751,0.686053,[34 29] ; [12 15],[32.2 30.8] ; [13.8 13.2],0
p5,1,0.464117,0.535947,[ 26 302] ; [ 6 98],[ 24.2962963 303.7037037] ; [ 7.7037037 96.2962963],0
a6,1,0.519586,0.414714,[247  83] ; [76 30],[244.47247706  85.52752294] ; [78.52752294 27.47247706],0
b1,1,0.528023,0.398194,[130 201] ; [38 68],[127.24942792 203.75057208] ; [40.75057208 65.24942792],0
s2,1,0.547199,0.362359,[148 179] ; [44 61],[145.33333333 181.66666667] ; [46.66666667 58.33333333],0
n2,1,0.562019,0.33622,[59 19] ; [29 12],[57.68067227 20.31932773] ; [30.31932773 10.68067227],0
b2,1,0.56983,0.322967,[ 81 135] ; [18 36],[ 79.2 136.8] ; [19.8 34.2],0
b3,1,0.56983,0.322967,[ 81 135] ; [18 36],[ 79.2 136.8] ; [19.8 34.2],0
n3,1,0.584015,0.299789,[55 21] ; [27 13],[53.72413793 22.27586207] ; [28.27586207 11.72413793],0
d4,1,0.596327,0.280571,[281  49] ; [88 18],[279.28899083  50.71100917] ; [89.71100917 16.28899083],0
p7,1,0.686625,0.162763,[165 161] ; [55 49],[166.79069767 159.20930233] ; [53.20930233 50.79069767],0
d3,1,0.709772,0.138505,[224 106] ; [74 32],[225.55045872 104.44954128] ; [72.44954128 33.55045872],0
a7,1,0.736316,0.113391,[238  93] ; [78 28],[239.35011442  91.64988558] ; [76.64988558 29.35011442],0
s5,1,0.752081,0.099791,[ 95 227] ; [29 75],[ 93.72769953 228.27230047] ; [30.27230047 73.72769953],0
b5,1,0.76582,0.088713,[199 132] ; [62 44],[197.69107551 133.30892449] ; [63.30892449 42.69107551],0
r3,1,0.766108,0.088488,[304  25] ; [97  9],[303.28505747  25.71494253] ; [97.71494253  8.28505747],0
v1,1,0.818734,0.052521,[157 161] ; [50 54],[155.98578199 162.01421801] ; [51.01421801 52.98578199],0
u3,1,0.894352,0.017636,[34 31] ; [14 12],[34.28571429 30.71428571] ; [13.71428571 12.28571429],0
p8,1,0.899672,0.015895,[142 184] ; [45 60],[141.44315545 184.55684455] ; [45.55684455 59.44315545],0
s1,1,0.901136,0.015432,[ 10 316] ; [  3 103],[  9.81018519 316.18981481] ; [  3.18981481 102.81018519],0
b4,1,0.940899,0.005497,[186 145] ; [60 46],[186.32951945 144.67048055] ; [59.67048055 46.32951945],0
