Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000322,12.935639,[10  4] ; [ 9 36],[4.50847458 9.49152542] ; [14.49152542 30.50847458],1
s6,1,0.011371,6.406389,[8 6] ; [10 36],[4.2 9.8] ; [13.8 32.2],0
p3,1,0.013618,6.086957,[7 7] ; [ 8 38],[ 3.5 10.5] ; [11.5 34.5],0
s1,1,0.055421,3.669374,[ 4 10] ; [ 4 42],[ 1.86666667 12.13333333] ; [ 6.13333333 39.86666667],0
u2,1,0.06399,3.430827,[4 3] ; [ 4 16],[2.07407407 4.92592593] ; [ 5.92592593 14.07407407],0
n6,1,0.086064,2.946504,[9 4] ; [19 26],[6.27586207 6.72413793] ; [21.72413793 23.27586207],0
a7,1,0.12115,2.402396,[ 4 10] ; [24 22],[6.53333333 7.46666667] ; [21.46666667 24.53333333],0
v3,1,0.145084,2.123187,[5 9] ; [ 8 38],[ 3.03333333 10.96666667] ; [ 9.96666667 36.03333333],0
r3,1,0.181132,1.788315,[10  4] ; [23 22],[7.83050847 6.16949153] ; [25.16949153 19.83050847],0
r1,1,0.237065,1.397961,[7 7] ; [15 31],[5.13333333 8.86666667] ; [16.86666667 29.13333333],0
b3,1,0.254698,1.297349,[1 6] ; [11 19],[2.27027027 4.72972973] ; [ 9.72972973 20.27027027],0
b2,1,0.254698,1.297349,[1 6] ; [11 19],[2.27027027 4.72972973] ; [ 9.72972973 20.27027027],0
p2,1,0.260062,1.268428,[7 7] ; [15 30],[5.22033898 8.77966102] ; [16.77966102 28.22033898],0
a4,1,0.323173,0.976063,[ 3 11] ; [16 29],[4.50847458 9.49152542] ; [14.49152542 30.50847458],0
p6,1,0.341488,0.904838,[ 3 11] ; [ 5 39],[ 1.93103448 12.06896552] ; [ 6.06896552 37.93103448],0
a8,1,0.407393,0.686396,[ 1 13] ; [ 7 37],[ 1.93103448 12.06896552] ; [ 6.06896552 37.93103448],0
s8,1,0.44169,0.591889,[ 3 11] ; [ 6 40],[ 2.1 11.9] ; [ 6.9 39.1],0
d4,1,0.472845,0.51532,[10  4] ; [28 18],[8.86666667 5.13333333] ; [29.13333333 16.86666667],0
p8,1,0.499187,0.456665,[ 4 10] ; [ 9 36],[ 3.08474576 10.91525424] ; [ 9.91525424 35.08474576],0
a2,1,0.547052,0.362626,[ 1 13] ; [ 6 40],[ 1.63333333 12.36666667] ; [ 5.36666667 40.63333333],0
n3,1,0.548186,0.360577,[2 3] ; [11  9],[2.6 2.4] ; [10.4  9.6],0
p4,1,0.594131,0.28394,[5 9] ; [13 33],[4.2 9.8] ; [13.8 32.2],0
s7,1,0.598222,0.277686,[3 9] ; [ 8 36],[2.35714286 9.64285714] ; [ 8.64285714 35.35714286],0
a3,1,0.608702,0.262069,[7 7] ; [26 19],[7.83050847 6.16949153] ; [25.16949153 19.83050847],0
v1,1,0.628108,0.234635,[5 9] ; [13 32],[4.27118644 9.72881356] ; [13.72881356 31.27118644],0
v2,1,0.628108,0.234635,[5 9] ; [13 32],[4.27118644 9.72881356] ; [13.72881356 31.27118644],0
d5,1,0.667574,0.184453,[7 7] ; [26 20],[7.7 6.3] ; [25.3 20.7],0
p1,1,0.684024,0.165631,[ 1 13] ; [ 5 41],[ 1.4 12.6] ; [ 4.6 41.4],0
a1,1,0.684024,0.165631,[ 1 13] ; [ 5 41],[ 1.4 12.6] ; [ 4.6 41.4],0
n2,1,0.688921,0.160256,[2 3] ; [10 10],[2.4 2.6] ; [ 9.6 10.4],0
