Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.432213,[202  66] ; [43 73],[170.98958333  97.01041667] ; [74.01041667 41.98958333],1
a6,1,0.0,44.587478,[213  56] ; [52 64],[185.15584416  83.84415584] ; [79.84415584 36.15584416],1
r4,1,0.0,28.691645,[242  28] ; [78 38],[223.83419689  46.16580311] ; [96.16580311 19.83419689],1
r3,1,1e-06,24.091171,[250  16] ; [89 27],[236.05759162  29.94240838] ; [102.94240838  13.05759162],1
r1,1,8e-06,19.979718,[212  56] ; [66 50],[194.02083333  73.97916667] ; [83.97916667 32.02083333],1
a2,1,9e-06,19.644363,[ 76 194] ; [  9 107],[ 59.45595855 210.54404145] ; [25.54404145 90.45595855],1
d4,1,0.000347,12.795898,[215  54] ; [72 43],[201.04947917  67.95052083] ; [85.95052083 29.04947917],1
r2,1,0.000396,12.550749,[252  16] ; [94 20],[242.7434555  25.2565445] ; [103.2565445  10.7434555],1
v4,1,0.000426,12.416691,[253  16] ; [95 20],[243.78125  25.21875] ; [104.21875  10.78125],1
d5,1,0.000568,11.878,[216  53] ; [74 42],[202.62337662  66.37662338] ; [87.37662338 28.62337662],1
p3,1,0.00082,11.195213,[130 139] ; [34 80],[115.18537859 153.81462141] ; [48.81462141 65.18537859],1
a5,1,0.000825,11.183627,[198  72] ; [65 51],[183.96373057  86.03626943] ; [79.03626943 36.96373057],1
u1,1,0.000931,10.95938,[ 52 218] ; [  7 109],[ 41.26943005 228.73056995] ; [17.73056995 98.26943005],1
s2,1,0.000969,10.886013,[103 165] ; [24 90],[ 89.09947644 178.90052356] ; [37.90052356 76.09947644],1
p4,1,0.001049,10.739134,[160 109] ; [47 67],[145.38642298 123.61357702] ; [61.61357702 52.38642298],0
p8,1,0.001773,9.771255,[135 128] ; [39 76],[121.06349206 141.93650794] ; [52.93650794 62.06349206],0
d1,1,0.004807,7.95077,[147 123] ; [45 71],[134.30051813 135.69948187] ; [57.69948187 58.30051813],0
p10,1,0.005169,7.819465,[217  50] ; [77 36],[206.57368421  60.42631579] ; [87.42631579 25.57368421],0
u3,1,0.005961,7.562034,[48 40] ; [14 33],[40.41481481 47.58518519] ; [21.58518519 25.41481481],0
b5,1,0.014486,5.977938,[171  99] ; [58 58],[160.18134715 109.81865285] ; [68.81865285 47.18134715],0
p2,1,0.020649,5.356191,[222  48] ; [81 32],[213.60313316  56.39686684] ; [89.39686684 23.60313316],0
n4,1,0.023792,5.109704,[238  32] ; [92 24],[230.82901554  39.17098446] ; [99.17098446 16.82901554],0
p11,1,0.029536,4.736096,[214  56] ; [80 36],[205.64766839  64.35233161] ; [88.35233161 27.64766839],0
v2,1,0.033335,4.528485,[136 120] ; [46 66],[126.60869565 129.39130435] ; [55.39130435 56.60869565],0
u2,1,0.034535,4.468044,[47 40] ; [16 30],[41.21052632 45.78947368] ; [21.78947368 24.21052632],0
s3,1,0.036551,4.371227,[118 147] ; [38 77],[108.78947368 156.21052632] ; [47.21052632 67.78947368],0
p7,1,0.038484,4.28351,[160 102] ; [56 57],[150.912 111.088] ; [65.088 47.912],0
s6,1,0.049019,3.874712,[150 115] ; [51 61],[141.28647215 123.71352785] ; [59.71352785 52.28647215],0
n6,1,0.052293,3.766355,[233  35] ; [91 24],[226.7154047  41.2845953] ; [97.2845953 17.7154047],0
p9,1,0.066355,3.370967,[218  46] ; [84 29],[211.4801061  52.5198939] ; [90.5198939 22.4801061],0
