Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,88.304667,[302   8] ; [30 21],[285.09695291  24.90304709] ; [46.90304709  4.09695291],1
r2,1,0.0,88.079238,[299  10] ; [28 22],[281.45682451  27.54317549] ; [45.54317549  4.45682451],1
r1,1,0.0,63.209712,[251  60] ; [15 38],[227.26923077  83.73076923] ; [38.73076923 14.26923077],1
v4,1,0.0,31.889634,[299  12] ; [38 13],[289.52209945  21.47790055] ; [47.47790055  3.52209945],1
p7,1,4e-06,21.093837,[186 120] ; [13 37],[171.0505618 134.9494382] ; [27.9494382 22.0505618],1
s6,1,5e-06,20.90081,[201 103] ; [17 35],[186.15730337 117.84269663] ; [31.84269663 20.15730337],1
p9,1,4.3e-05,16.712273,[250  54] ; [29 22],[238.91830986  65.08169014] ; [40.08169014 10.91830986],1
a7,1,0.000151,14.358417,[224  85] ; [24 28],[212.27700831  96.72299169] ; [35.72299169 16.27700831],1
a6,1,0.000635,11.670508,[210 100] ; [23 30],[198.98071625 111.01928375] ; [34.01928375 18.98071625],1
p11,1,0.002183,9.389138,[243  68] ; [31 22],[234.1043956  76.8956044] ; [39.8956044 13.1043956],0
d3,1,0.002869,8.88877,[211  98] ; [25 28],[201.44751381 107.55248619] ; [34.55248619 18.44751381],0
a5,1,0.003841,8.357644,[215  95] ; [26 27],[205.81267218 104.18732782] ; [35.18732782 17.81267218],0
s3,1,0.005665,7.653791,[166 140] ; [17 34],[156.85714286 149.14285714] ; [26.14285714 24.85714286],0
s5,1,0.005755,7.625428,[101 201] ; [ 7 43],[ 92.65909091 209.34090909] ; [15.34090909 34.65909091],0
p10,1,0.007328,7.190866,[240  67] ; [31 20],[232.39385475  74.60614525] ; [38.60614525 12.39385475],0
s8,1,0.014773,5.943375,[120 190] ; [11 41],[112.18232044 197.81767956] ; [18.81767956 33.18232044],0
p2,1,0.018744,5.525289,[248  62] ; [34 18],[241.49171271  68.50828729] ; [40.50828729 11.49171271],0
d4,1,0.022106,5.237417,[247  63] ; [34 18],[240.63535912  69.36464088] ; [40.36464088 11.63535912],0
a3,1,0.023721,5.114938,[213  97] ; [28 25],[205.81267218 104.18732782] ; [35.18732782 17.81267218],0
s2,1,0.024276,5.074814,[147 162] ; [16 36],[139.52077562 169.47922438] ; [23.47922438 28.52077562],0
d5,1,0.024287,5.07401,[243  67] ; [34 19],[236.55647383  73.44352617] ; [40.44352617 12.55647383],0
n4,1,0.024819,5.036449,[238  72] ; [33 20],[231.43250689  78.56749311] ; [39.56749311 13.43250689],0
p6,1,0.024953,5.027118,[101 207] ; [ 9 43],[ 94.11111111 213.88888889] ; [15.88888889 36.11111111],0
d1,1,0.030877,4.659765,[173 138] ; [21 32],[165.75274725 145.24725275] ; [28.24725275 24.75274725],0
a2,1,0.036696,4.364487,[ 68 243] ; [ 5 48],[ 62.37087912 248.62912088] ; [10.62912088 42.37087912],0
n3,1,0.038686,4.274595,[63 20] ; [13 11],[58.95327103 24.04672897] ; [17.04672897  6.95327103],0
p1,1,0.045766,3.990178,[ 22 287] ; [ 8 44],[ 25.67867036 283.32132964] ; [ 4.32132964 47.67867036],0
u3,1,0.060374,3.527068,[49 48] ; [ 7 17],[44.89256198 52.10743802] ; [11.10743802 12.89256198],0
v2,1,0.07093,3.261366,[129 172] ; [15 36],[123.13636364 177.86363636] ; [20.86363636 30.13636364],0
p3,1,0.07199,3.237054,[134 175] ; [16 37],[128.03867403 180.96132597] ; [21.96132597 31.03867403],0
u2,1,0.089332,2.886368,[49 47] ; [ 8 17],[45.2231405 50.7768595] ; [11.7768595 13.2231405],0
a8,1,0.095547,2.778346,[ 37 251] ; [ 2 44],[ 33.62874251 254.37125749] ; [ 5.37125749 40.62874251],0
s7,1,0.100181,2.702657,[139 160] ; [17 33],[133.6504298 165.3495702] ; [22.3495702 27.6504298],0
p8,1,0.11956,2.423072,[145 161] ; [19 34],[139.78830084 166.21169916] ; [24.21169916 28.78830084],0
n2,1,0.124215,2.363352,[60 23] ; [14 11],[56.87037037 26.12962963] ; [17.12962963  7.87037037],0
p12,1,0.131966,2.269218,[ 23 285] ; [ 1 52],[ 20.47645429 287.52354571] ; [ 3.52354571 49.47645429],0
b4,1,0.132596,2.26184,[177 134] ; [36 17],[181.98626374 129.01373626] ; [31.01373626 21.98626374],0
a4,1,0.151441,2.057672,[128 182] ; [16 36],[123.31491713 186.68508287] ; [20.68508287 31.31491713],0
u1,1,0.211956,1.558017,[ 50 261] ; [ 5 48],[ 46.99175824 264.00824176] ; [ 8.00824176 44.99175824],0
d2,1,0.295336,1.095138,[146 164] ; [20 31],[142.54847645 167.45152355] ; [23.45152355 27.54847645],0
