Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,32.560139,[17 36] ; [88 25],[33.52409639 19.47590361] ; [71.47590361 41.52409639],1
n1,1,0.000879,11.066901,[ 1 17] ; [20 19],[ 6.63157895 11.36842105] ; [14.36842105 24.63157895],1
p10,1,0.003021,8.794471,[24 28] ; [78 33],[32.5398773 19.4601227] ; [69.4601227 41.5398773],0
p9,1,0.005341,7.760143,[29 22] ; [86 24],[36.42857143 14.57142857] ; [78.57142857 31.42857143],0
u3,1,0.006729,7.343885,[13 11] ; [11 38],[ 7.89041096 16.10958904] ; [16.10958904 32.89041096],0
d3,1,0.025935,4.960335,[32 20] ; [48 64],[25.36585366 26.63414634] ; [54.63414634 57.36585366],0
a7,1,0.033184,4.536257,[35 17] ; [56 57],[28.67878788 23.32121212] ; [62.32121212 50.67878788],0
a4,1,0.059729,3.544885,[10 43] ; [37 75],[15.0969697 37.9030303] ; [31.9030303 80.0969697],0
v1,1,0.090454,2.866277,[13 39] ; [42 67],[17.76397516 34.23602484] ; [37.23602484 71.76397516],0
n6,1,0.092586,2.828828,[33 20] ; [84 28],[37.58181818 15.41818182] ; [79.41818182 32.58181818],0
u2,1,0.12819,2.314286,[13 11] ; [17 31],[10. 14.] ; [20. 28.],0
a5,1,0.130178,2.290383,[21 32] ; [59 54],[25.54216867 27.45783133] ; [54.45783133 58.54216867],0
p11,1,0.146803,2.105161,[31 22] ; [79 34],[35.12048193 17.87951807] ; [74.87951807 38.12048193],0
s7,1,0.177221,1.820775,[10 42] ; [31 75],[13.49367089 38.50632911] ; [27.50632911 78.49367089],0
p3,1,0.183786,1.766738,[14 38] ; [42 70],[17.75609756 34.24390244] ; [38.24390244 73.75609756],0
p4,1,0.187436,1.737657,[18 34] ; [51 61],[21.87804878 30.12195122] ; [47.12195122 64.87804878],0
b3,1,0.283154,1.151892,[ 8 24] ; [25 45],[10.35294118 21.64705882] ; [22.64705882 47.35294118],0
b2,1,0.283154,1.151892,[ 8 24] ; [25 45],[10.35294118 21.64705882] ; [22.64705882 47.35294118],0
b4,1,0.29586,1.092761,[24 29] ; [61 52],[27.13855422 25.86144578] ; [57.86144578 55.13855422],0
s3,1,0.322021,0.980719,[15 35] ; [43 70],[17.79141104 32.20858896] ; [40.20858896 72.79141104],0
b5,1,0.323684,0.974002,[37 16] ; [70 43],[34.1626506 18.8373494] ; [72.8373494 40.1626506],0
a8,1,0.346326,0.886873,[ 3 49] ; [11 96],[ 4.57861635 47.42138365] ; [ 9.42138365 97.57861635],0
p6,1,0.358092,0.844575,[ 9 41] ; [27 83],[11.25 38.75] ; [24.75 85.25],0
n2,1,0.381215,0.766781,[10  8] ; [27 13],[11.48275862  6.51724138] ; [25.51724138 14.48275862],0
