Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.00017,14.139275,[18  4] ; [26 46],[10.29787234 11.70212766] ; [33.70212766 38.29787234],1
s2,1,0.000568,11.878765,[14  9] ; [17 58],[ 7.2755102 15.7244898] ; [23.7244898 51.2755102],1
s8,1,0.000836,11.159788,[10 13] ; [ 9 66],[ 4.45918367 18.54081633] ; [14.54081633 60.45918367],1
s3,1,0.001057,10.724761,[18  5] ; [29 45],[11.1443299 11.8556701] ; [35.8556701 38.1443299],0
p10,1,0.002748,8.967586,[18  5] ; [31 42],[11.73958333 11.26041667] ; [37.26041667 35.73958333],0
p9,1,0.003476,8.539323,[19  4] ; [35 38],[12.9375 10.0625] ; [41.0625 31.9375],0
s4,1,0.006187,7.495081,[ 9 14] ; [10 65],[ 4.45918367 18.54081633] ; [14.54081633 60.45918367],0
s5,1,0.007556,7.135798,[ 6 15] ; [ 5 66],[ 2.51086957 18.48913043] ; [ 8.48913043 62.51086957],0
p11,1,0.008745,6.874203,[17  6] ; [32 43],[11.5 11.5] ; [37.5 37.5],0
s6,1,0.009367,6.751488,[15  8] ; [26 49],[ 9.62244898 13.37755102] ; [31.37755102 43.62244898],0
p4,1,0.014677,5.954802,[14  9] ; [24 50],[ 9.01030928 13.98969072] ; [28.98969072 45.01030928],0
p2,1,0.022499,5.206804,[18  5] ; [38 36],[13.27835052  9.72164948] ; [42.72164948 31.27835052],0
r3,1,0.028921,4.77232,[22  1] ; [56 19],[18.30612245  4.69387755] ; [59.69387755 15.30612245],0
d1,1,0.034415,4.473968,[14  9] ; [27 48],[ 9.62244898 13.37755102] ; [31.37755102 43.62244898],0
d5,1,0.036092,4.392742,[19  3] ; [47 28],[14.96907216  7.03092784] ; [51.03092784 23.96907216],0
d3,1,0.040139,4.212004,[17  5] ; [39 35],[12.83333333  9.16666667] ; [43.16666667 30.83333333],0
v4,1,0.044064,4.054096,[21  2] ; [53 22],[17.36734694  5.63265306] ; [56.63265306 18.36734694],0
p3,1,0.05066,3.819476,[10 13] ; [17 58],[ 6.33673469 16.66326531] ; [20.66326531 54.33673469],0
u3,1,0.053067,3.741818,[6 1] ; [16 19],[3.66666667 3.33333333] ; [18.33333333 16.66666667],0
p5,1,0.07827,3.100463,[ 2 21] ; [ 1 72],[ 0.71875 22.28125] ; [ 2.28125 70.71875],0
v2,1,0.085789,2.951667,[11 11] ; [21 49],[ 7.65217391 14.34782609] ; [24.34782609 45.65217391],0
p6,1,0.099673,2.710771,[ 7 16] ; [11 62],[ 4.3125 18.6875] ; [13.6875 59.3125],0
u2,1,0.106042,2.612231,[6 1] ; [19 17],[4.06976744 2.93023256] ; [20.93023256 15.06976744],0
a3,1,0.153999,2.032189,[16  7] ; [39 35],[13.04123711  9.95876289] ; [41.95876289 32.04123711],0
a6,1,0.172255,1.863206,[18  4] ; [50 25],[15.42268041  6.57731959] ; [52.57731959 22.42268041],0
p8,1,0.182684,1.775652,[10 12] ; [22 51],[ 7.41052632 14.58947368] ; [24.58947368 48.41052632],0
a7,1,0.202001,1.627846,[18  5] ; [48 27],[15.48979592  7.51020408] ; [50.51020408 24.48979592],0
d4,1,0.208502,1.581796,[18  4] ; [51 24],[15.64948454  6.35051546] ; [53.35051546 21.64948454],0
n4,1,0.233356,1.42029,[14  9] ; [35 40],[11.5 11.5] ; [37.5 37.5],0
a2,1,0.242936,1.363478,[ 5 18] ; [ 9 66],[ 3.28571429 19.71428571] ; [10.71428571 64.28571429],0
n3,1,0.27009,1.216288,[6 2] ; [16 14],[4.63157895 3.36842105] ; [17.36842105 12.63157895],0
r4,1,0.270691,1.213243,[17  6] ; [46 29],[14.78571429  8.21428571] ; [48.21428571 26.78571429],0
a5,1,0.371064,0.800097,[15  8] ; [41 34],[13.14285714  9.85714286] ; [42.85714286 32.14285714],0
v3,1,0.543471,0.369144,[ 3 17] ; [15 56],[ 3.95604396 16.04395604] ; [14.04395604 56.95604396],0
