Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,6e-06,20.371752,[19 76] ; [55 54],[34.46078431 60.53921569] ; [39.53921569 69.46078431],1
v1,1,9.2e-05,15.284002,[37 57] ; [74 37],[50.89756098 43.10243902] ; [60.10243902 50.89756098],1
a7,1,0.000712,11.457987,[58 37] ; [92 20],[68.84057971 26.15942029] ; [81.15942029 30.84057971],1
d3,1,0.009215,6.780717,[57 38] ; [86 26],[65.62801932 29.37198068] ; [77.37198068 34.62801932],0
p10,1,0.01675,5.72243,[66 26] ; [94 16],[72.87128713 19.12871287] ; [87.12871287 22.87128713],0
p3,1,0.016834,5.713644,[38 56] ; [64 48],[46.54368932 47.45631068] ; [55.45631068 56.54368932],0
a6,1,0.02102,5.325145,[57 38] ; [84 28],[64.71014493 30.28985507] ; [76.28985507 35.71014493],0
a2,1,0.024713,5.043872,[12 83] ; [28 84],[18.35748792 76.64251208] ; [21.64251208 90.35748792],0
a3,1,0.025256,5.006252,[54 40] ; [81 31],[61.60194175 32.39805825] ; [73.39805825 38.60194175],0
r3,1,0.037096,4.345997,[86  9] ; [109   3],[89.49275362  5.50724638] ; [105.50724638   6.49275362],0
p4,1,0.05762,3.604589,[49 45] ; [73 39],[55.66990291 38.33009709] ; [66.33009709 45.66990291],0
d5,1,0.069658,3.291063,[71 24] ; [95 17],[76.18357488 18.81642512] ; [89.81642512 22.18357488],0
p1,1,0.081121,3.042306,[ 9 86] ; [  4 108],[ 5.96618357 89.03381643] ; [  7.03381643 104.96618357],0
u1,1,0.098476,2.730049,[10 85] ; [21 91],[14.22705314 80.77294686] ; [16.77294686 95.22705314],0
b1,1,0.105422,2.621546,[40 55] ; [35 77],[34.42028986 60.57971014] ; [40.57971014 71.42028986],0
d4,1,0.142478,2.150987,[71 24] ; [93 19],[75.26570048 19.73429952] ; [88.73429952 23.26570048],0
p9,1,0.150917,2.06296,[75 20] ; [96 15],[78.8592233 16.1407767] ; [92.1407767 18.8592233],0
s8,1,0.155653,2.015962,[39 56] ; [35 76],[34.12621359 60.87378641] ; [39.87378641 71.12621359],0
d1,1,0.18705,1.740698,[43 52] ; [61 51],[47.7294686 47.2705314] ; [56.2705314 55.7294686],0
a1,1,0.202782,1.622227,[ 3 92] ; [  8 104],[ 5.04830918 89.95169082] ; [  5.95169082 106.04830918],0
n2,1,0.204876,1.607268,[18 10] ; [20  5],[20.0754717  7.9245283] ; [17.9245283  7.0754717],0
n1,1,0.218555,1.513833,[12 15] ; [ 7 18],[ 9.86538462 17.13461538] ; [ 9.13461538 15.86538462],0
p6,1,0.219268,1.509153,[26 67] ; [40 71],[30.08823529 62.91176471] ; [35.91176471 75.08823529],0
s1,1,0.237417,1.395863,[ 3 91] ; [  1 110],[ 1.83414634 92.16585366] ; [  2.16585366 108.83414634],0
p11,1,0.257593,1.281645,[71 24] ; [91 21],[74.34782609 20.65217391] ; [87.65217391 24.34782609],0
r1,1,0.26152,1.260694,[72 23] ; [92 20],[75.26570048 19.73429952] ; [88.73429952 23.26570048],0
u2,1,0.270692,1.213238,[22 19] ; [20 10],[24.25352113 16.74647887] ; [17.74647887 12.25352113],0
b4,1,0.336928,0.922084,[54 41] ; [71 41],[57.36714976 37.63285024] ; [67.63285024 44.36714976],0
