Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,59.963621,[251  77] ; [52 82],[215.11688312 112.88311688] ; [87.88311688 46.11688312],1
a6,1,0.0,41.259894,[260  68] ; [66 68],[231.44588745  96.55411255] ; [94.55411255 39.44588745],1
a2,1,1.6e-05,18.60417,[ 86 242] ; [ 11 123],[ 68.86580087 259.13419913] ; [ 28.13419913 105.86580087],1
d1,1,2e-05,18.145671,[201 127] ; [53 81],[180.32900433 147.67099567] ; [73.67099567 60.32900433],1
u1,1,3.3e-05,17.210985,[ 65 263] ; [  6 128],[ 50.40692641 277.59307359] ; [ 20.59307359 113.40692641],1
d5,1,3.4e-05,17.172926,[273  55] ; [88 46],[256.29437229  71.70562771] ; [104.70562771  29.29437229],1
d4,1,0.000175,14.084024,[276  52] ; [92 42],[261.26406926  66.73593074] ; [106.73593074  27.26406926],1
b5,1,0.000463,12.258003,[212 116] ; [63 71],[195.23809524 132.76190476] ; [79.76190476 54.23809524],1
r3,1,0.000856,11.115402,[319   7] ; [122  12],[312.53478261  13.46521739] ; [128.46521739   5.53478261],1
u3,1,0.006455,7.418823,[64 38] ; [15 25],[56.74647887 45.25352113] ; [22.25352113 17.74647887],0
p2,1,0.006786,7.328702,[276  50] ; [99 35],[265.76086957  60.23913043] ; [109.23913043  24.76086957],0
v4,1,0.006818,7.320202,[311  13] ; [118  14],[304.81578947  19.18421053] ; [124.18421053   7.81578947],0
r2,1,0.007717,7.098053,[306  18] ; [115  17],[299.13157895  24.86842105] ; [121.86842105  10.13157895],0
r4,1,0.014129,6.021934,[298  30] ; [111  23],[290.37229437  37.62770563] ; [118.62770563  15.37229437],0
p10,1,0.014728,5.948736,[282  43] ; [104  30],[273.31154684  51.68845316] ; [112.68845316  21.31154684],0
b1,1,0.01802,5.594228,[ 95 233] ; [54 80],[105.78354978 222.21645022] ; [43.21645022 90.78354978],0
r1,1,0.018875,5.513029,[267  58] ; [97 37],[257.73420479  67.26579521] ; [106.26579521  27.73420479],0
a8,1,0.025428,4.99451,[ 48 248] ; [ 10 115],[ 40.77909739 255.22090261] ; [ 17.22090261 107.77909739],0
p8,1,0.027504,4.858862,[156 165] ; [50 84],[145.33186813 175.66813187] ; [60.66813187 73.33186813],0
v2,1,0.047719,3.919858,[184 127] ; [62 65],[174.67123288 136.32876712] ; [71.32876712 55.67123288],0
p4,1,0.062757,3.462994,[166 160] ; [55 78],[156.96296296 169.03703704] ; [64.03703704 68.96296296],0
p9,1,0.066854,3.358624,[281  41] ; [108  26],[274.68859649  47.31140351] ; [114.31140351  19.68859649],0
s6,1,0.110573,2.546016,[202 119] ; [73 60],[194.43832599 126.56167401] ; [80.56167401 52.43832599],0
s4,1,0.118131,2.441931,[ 40 284] ; [ 24 110],[ 45.27510917 278.72489083] ; [ 18.72489083 115.27510917],0
s2,1,0.128237,2.31372,[150 173] ; [51 81],[142.68791209 180.31208791] ; [58.31208791 73.68791209],0
p1,1,0.224662,1.474341,[ 15 309] ; [ 10 124],[ 17.68558952 306.31441048] ; [  7.31441048 126.68558952],0
a1,1,0.272328,1.204981,[ 11 317] ; [  2 132],[  9.22943723 318.77056277] ; [  3.77056277 130.22943723],0
a5,1,0.305142,1.051585,[243  85] ; [93 41],[238.54545455  89.45454545] ; [97.45454545 36.54545455],0
p5,1,0.329387,0.951305,[ 21 303] ; [ 12 120],[ 23.44736842 300.55263158] ; [  9.55263158 122.44736842],0
s1,1,0.337102,0.921422,[  7 315] ; [  5 128],[  8.49230769 313.50769231] ; [  3.50769231 129.49230769],0
p7,1,0.348481,0.878979,[175 142] ; [67 66],[170.47555556 146.52444444] ; [71.52444444 61.47555556],0
v3,1,0.356187,0.851293,[121 191] ; [44 85],[116.73469388 195.26530612] ; [48.26530612 80.73469388],0
s5,1,0.389733,0.739774,[ 83 236] ; [39 91],[ 86.67706013 232.32293987] ; [35.32293987 94.67706013],0
b4,1,0.417431,0.657537,[197 131] ; [75 59],[193.10822511 134.89177489] ; [78.89177489 55.10822511],0
n1,1,0.462769,0.539189,[20 42] ; [15 23],[21.7 40.3] ; [13.3 24.7],0
b2,1,0.485707,0.486023,[ 63 133] ; [32 56],[ 65.56338028 130.43661972] ; [29.43661972 58.56338028],0
b3,1,0.485707,0.486023,[ 63 133] ; [32 56],[ 65.56338028 130.43661972] ; [29.43661972 58.56338028],0
s3,1,0.54057,0.374485,[172 147] ; [67 65],[169.04878049 149.95121951] ; [69.95121951 62.04878049],0
n5,1,0.60525,0.26715,[236  88] ; [100  33],[238.21444201  85.78555799] ; [97.78555799 35.21444201],0
u4,1,0.65069,0.205032,[  7 321] ; [  2 132],[  6.38961039 321.61038961] ; [  2.61038961 131.38961039],0
n3,1,0.667597,0.184426,[47 15] ; [31  8],[47.88118812 14.11881188] ; [30.11881188  8.88118812],0
n6,1,0.69663,0.152002,[274  51] ; [111  23],[272.60348584  52.39651416] ; [112.39651416  21.60348584],0
v1,1,0.720426,0.128085,[149 163] ; [65 66],[150.71783296 161.28216704] ; [63.28216704 67.71783296],0
p3,1,0.751872,0.099965,[137 190] ; [54 80],[135.48156182 191.51843818] ; [55.51843818 78.48156182],0
d2,1,0.764768,0.089536,[153 175] ; [60 73],[151.54880694 176.45119306] ; [61.45119306 71.54880694],0
a3,1,0.792113,0.069468,[226 102] ; [94 40],[227.18614719 100.81385281] ; [92.81385281 41.18614719],0
a4,1,0.824572,0.049137,[133 194] ; [56 78],[134.06290672 192.93709328] ; [54.93709328 79.06290672],0
u2,1,0.829423,0.046415,[59 42] ; [22 17],[58.43571429 42.56428571] ; [22.56428571 16.43571429],0
s7,1,0.851773,0.034915,[129 183] ; [55 75],[129.88235294 182.11764706] ; [54.11764706 75.88235294],0
s8,1,0.867522,0.027825,[121 204] ; [51 83],[121.78649237 203.21350763] ; [50.21350763 83.78649237],0
n4,1,0.946857,0.004443,[245  82] ; [100  34],[244.71800434  82.28199566] ; [100.28199566  33.71800434],0
p12,1,0.959062,0.002635,[ 19 306] ; [  8 126],[ 19.11764706 305.88235294] ; [  7.88235294 126.11764706],0
n2,1,0.988339,0.000214,[47 14] ; [30  9],[46.97 14.03] ; [30.03  8.97],0
