Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,113.43975,[ 4 65] ; [272  99],[43.28181818 25.71818182] ; [232.71818182 138.28181818],1
d4,1,0.0,83.009568,[32 37] ; [336  35],[57.70909091 11.29090909] ; [310.29090909  60.70909091],1
d3,1,0.0,46.587138,[23 46] ; [278  93],[47.20227273 21.79772727] ; [253.79772727 117.20227273],1
d2,1,0.0,29.446409,[15 54] ; [212 158],[35.67881549 33.32118451] ; [191.32118451 178.67881549],1
a4,1,2e-06,22.34409,[15 54] ; [195 175],[33.00683371 35.99316629] ; [176.99316629 193.00683371],1
u1,1,2.5e-05,17.74302,[ 2 67] ; [ 96 275],[15.36818182 53.63181818] ; [ 82.63181818 288.36818182],1
a3,1,5.9e-05,16.124073,[38 31] ; [288  81],[51.35616438 17.64383562] ; [274.64383562  94.35616438],1
a2,1,0.000286,13.158434,[ 6 63] ; [110 261],[18.19090909 50.80909091] ; [ 97.80909091 273.19090909],1
v1,1,0.001671,9.87958,[30 39] ; [228 130],[41.69086651 27.30913349] ; [216.30913349 141.69086651],0
p10,1,0.002096,9.463341,[51 18] ; [323  44],[59.18807339  9.81192661] ; [314.81192661  52.18807339],0
a5,1,0.002932,8.849198,[44 25] ; [297  74],[53.475 15.525] ; [287.525  83.475],0
p4,1,0.01545,5.864367,[48 21] ; [305  66],[55.35681818 13.64318182] ; [297.64318182  73.35681818],0
p2,1,0.018515,5.546796,[55 14] ; [331  38],[60.80821918  8.19178082] ; [325.19178082  43.80821918],0
p1,1,0.023631,5.121541,[14 55] ; [ 39 329],[ 8.36842105 60.63157895] ; [ 44.63157895 323.36842105],0
s6,1,0.036623,4.367868,[41 26] ; [269  96],[48.0787037 18.9212963] ; [261.9212963 103.0787037],0
s8,1,0.048192,3.903275,[28 40] ; [200 169],[35.47826087 32.52173913] ; [192.52173913 176.47826087],0
n5,1,0.049293,3.86536,[48 21] ; [295  73],[54.15789474 14.84210526] ; [288.84210526  79.15789474],0
s2,1,0.0559,3.655025,[30 39] ; [206 162],[37.26315789 31.73684211] ; [198.73684211 169.26315789],0
