Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.001139,10.587415,[54 61] ; [50 20],[64.64864865 50.35135135] ; [39.35135135 30.64864865],0
n2,1,0.00591,7.577633,[24 22] ; [22  4],[29.38888889 16.61111111] ; [16.61111111  9.38888889],0
v3,1,0.006341,7.450772,[22 88] ; [26 41],[29.83050847 80.16949153] ; [18.16949153 48.83050847],0
p9,1,0.008148,7.000756,[72 40] ; [57 12],[79.82320442 32.17679558] ; [49.17679558 19.82320442],0
a4,1,0.013511,6.100978,[25 90] ; [27 43],[32.32432432 82.67567568] ; [19.67567568 50.32432432],0
s6,1,0.014738,5.947475,[52 63] ; [44 25],[60. 55.] ; [36. 33.],0
a3,1,0.016843,5.712676,[60 55] ; [49 21],[67.75675676 47.24324324] ; [41.24324324 28.75675676],0
v2,1,0.019851,5.424943,[41 67] ; [37 29],[48.4137931 59.5862069] ; [29.5862069 36.4137931],0
s7,1,0.026341,4.933527,[22 85] ; [24 43],[28.28735632 78.71264368] ; [17.71264368 49.28735632],0
p10,1,0.045046,4.016905,[67 46] ; [51 18],[73.26373626 39.73626374] ; [44.73626374 24.26373626],0
n5,1,0.071542,3.247285,[34 80] ; [30 40],[39.65217391 74.34782609] ; [24.34782609 45.65217391],0
a2,1,0.077044,3.126185,[ 11 104] ; [13 57],[ 14.91891892 100.08108108] ; [ 9.08108108 60.91891892],0
r1,1,0.117989,2.443813,[72 42] ; [52 18],[76.82608696 37.17391304] ; [47.17391304 22.82608696],0
u3,1,0.143763,2.13721,[28 25] ; [15  6],[30.7972973 22.2027027] ; [12.2027027  8.7972973],0
s2,1,0.154593,2.026331,[37 77] ; [30 40],[41.51086957 72.48913043] ; [25.48913043 44.51086957],0
a8,1,0.156484,2.007877,[  2 103] ; [ 4 63],[  3.6627907 101.3372093] ; [ 2.3372093 64.6627907],0
p7,1,0.164777,1.929832,[43 68] ; [34 35],[47.48333333 63.51666667] ; [29.51666667 39.48333333],0
b3,1,0.183631,1.767989,[12 44] ; [11 21],[14.63636364 41.36363636] ; [ 8.36363636 23.63636364],0
b2,1,0.183631,1.767989,[12 44] ; [11 21],[14.63636364 41.36363636] ; [ 8.36363636 23.63636364],0
s8,1,0.184413,1.761695,[26 89] ; [22 48],[29.83783784 85.16216216] ; [18.16216216 51.83783784],0
p3,1,0.184413,1.761695,[26 89] ; [22 48],[29.83783784 85.16216216] ; [18.16216216 51.83783784],0
p11,1,0.18706,1.740621,[66 49] ; [47 23],[70.24324324 44.75675676] ; [42.75675676 27.24324324],0
u2,1,0.234452,1.413645,[24 30] ; [12  8],[26.27027027 27.72972973] ; [ 9.72972973 10.27027027],0
p2,1,0.262277,1.256699,[74 40] ; [51 19],[77.44565217 36.55434783] ; [47.55434783 22.44565217],0
p1,1,0.288588,1.126196,[  3 111] ; [ 4 66],[  4.33695652 109.66304348] ; [ 2.66304348 67.33695652],0
p12,1,0.292749,1.106937,[  1 114] ; [ 2 67],[  1.875 113.125] ; [ 1.125 67.875],0
n1,1,0.294088,1.100812,[12 34] ; [ 4 22],[10.22222222 35.77777778] ; [ 5.77777778 20.22222222],0
d4,1,0.380654,0.768588,[83 31] ; [55 15],[85.5 28.5] ; [52.5 17.5],0
n3,1,0.385683,0.752508,[29 17] ; [19  7],[30.66666667 15.33333333] ; [17.33333333  8.66666667],0
r4,1,0.398866,0.711743,[84 31] ; [55 15],[86.40540541 28.59459459] ; [52.59459459 17.40540541],0
a7,1,0.424492,0.637846,[82 33] ; [46 24],[79.56756757 35.43243243] ; [48.43243243 21.56756757],0
p4,1,0.428154,0.627824,[39 75] ; [28 42],[41.51086957 72.48913043] ; [25.48913043 44.51086957],0
r2,1,0.444256,0.585265,[97 18] ; [61  8],[98.75 16.25] ; [59.25  9.75],0
d2,1,0.489146,0.478405,[37 78] ; [26 44],[39.16216216 75.83783784] ; [23.83783784 46.16216216],0
s3,1,0.566108,0.329238,[50 65] ; [33 36],[51.875 63.125] ; [31.125 37.875],0
b1,1,0.569706,0.323175,[38 77] ; [26 44],[39.78378378 75.21621622] ; [24.21621622 45.78378378],0
s1,1,0.606302,0.265595,[  5 110] ; [ 2 68],[  4.35135135 110.64864865] ; [ 2.64864865 67.35135135],0
a1,1,0.612111,0.257112,[  2 113] ; [ 2 68],[  2.48648649 112.51351351] ; [ 1.51351351 68.48648649],0
d5,1,0.638128,0.221199,[81 34] ; [47 23],[79.56756757 35.43243243] ; [48.43243243 21.56756757],0
v4,1,0.645646,0.211434,[99 14] ; [62  7],[99.96153846 13.03846154] ; [61.03846154  7.96153846],0
n6,1,0.669936,0.181677,[72 43] ; [46 24],[73.35135135 41.64864865] ; [44.64864865 25.35135135],0
s5,1,0.697683,0.150893,[27 86] ; [18 50],[28.09392265 84.90607735] ; [16.90607735 51.09392265],0
s4,1,0.704695,0.143634,[24 91] ; [13 57],[23. 92.] ; [14. 56.],0
u4,1,0.721404,0.127151,[  1 114] ; [ 1 69],[  1.24324324 113.75675676] ; [ 0.75675676 69.24324324],0
a6,1,0.723447,0.125214,[72 43] ; [42 28],[70.86486486 44.13513514] ; [43.13513514 26.86486486],0
r3,1,0.746804,0.104236,[100  15] ; [62  8],[100.7027027  14.2972973] ; [61.2972973  8.7027027],0
p5,1,0.783311,0.075629,[  4 109] ; [ 3 66],[  4.34615385 108.65384615] ; [ 2.65384615 66.34615385],0
u1,1,0.86469,0.029039,[  9 106] ; [ 5 65],[  8.7027027 106.2972973] ; [ 5.2972973 64.7027027],0
b5,1,0.874739,0.024851,[66 49] ; [41 29],[66.51351351 48.48648649] ; [40.48648649 29.51351351],0
b4,1,0.906994,0.01365,[68 47] ; [42 28],[68.37837838 46.62162162] ; [41.62162162 28.37837838],0
d3,1,0.932278,0.007221,[73 42] ; [44 26],[72.72972973 42.27027027] ; [44.27027027 25.72972973],0
d1,1,0.934088,0.00684,[50 65] ; [30 40],[49.72972973 65.27027027] ; [30.27027027 39.72972973],0
p8,1,0.97488,0.000992,[39 74] ; [24 46],[38.90163934 74.09836066] ; [24.09836066 45.90163934],0
