Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,54.940499,[169  71] ; [31 79],[137.14285714 102.85714286] ; [62.85714286 47.14285714],1
p6,1,0.0,29.953908,[129 108] ; [24 82],[105.71720117 131.28279883] ; [47.28279883 58.71720117],1
p8,1,0.0,26.655445,[163  74] ; [43 66],[141.10404624  95.89595376] ; [64.89595376 44.10404624],1
p2,1,3e-06,22.013462,[224  16] ; [84 27],[210.5982906  29.4017094] ; [97.4017094 13.5982906],1
p7,1,5e-06,20.82138,[178  60] ; [51 52],[159.82991202  78.17008798] ; [69.17008798 33.82991202],1
p10,1,8e-06,20.058613,[215  23] ; [78 31],[200.96253602  37.03746398] ; [92.03746398 16.96253602],1
n5,1,1.4e-05,18.875502,[206  32] ; [74 37],[190.94555874  47.05444126] ; [89.05444126 21.94555874],1
d1,1,2.7e-05,17.629031,[174  66] ; [55 56],[156.58119658  83.41880342] ; [72.41880342 38.58119658],1
n6,1,3.2e-05,17.282279,[220  18] ; [85 26],[207.99426934  30.00573066] ; [97.00573066 13.99426934],1
n4,1,4.6e-05,16.611982,[206  33] ; [75 36],[191.88285714  47.11714286] ; [89.11714286 21.88285714],1
a5,1,0.000507,12.088098,[203  37] ; [76 35],[190.76923077  49.23076923] ; [88.23076923 22.76923077],1
d5,1,0.001029,10.775487,[214  26] ; [84 27],[203.76068376  36.23931624] ; [94.23931624 16.76068376],0
p5,1,0.001214,10.468732,[ 44 195] ; [  6 105],[ 34.14285714 204.85714286] ; [15.85714286 95.14285714],0
d2,1,0.001445,10.14725,[132 107] ; [41 70],[118.13428571 120.86571429] ; [54.86571429 56.13428571],0
p11,1,0.00258,9.083001,[202  38] ; [78 33],[191.45299145  48.54700855] ; [88.54700855 22.45299145],0
s7,1,0.002686,9.009281,[128  95] ; [43 65],[115.20543807 107.79456193] ; [55.79456193 52.20543807],0
r4,1,0.003553,8.499217,[230  10] ; [97 14],[223.58974359  16.41025641] ; [103.41025641   7.58974359],0
u1,1,0.004132,8.224892,[ 71 169] ; [17 94],[ 60.17094017 179.82905983] ; [27.82905983 83.17094017],0
r1,1,0.004456,8.087802,[210  28] ; [84 26],[201.06896552  36.93103448] ; [92.93103448 17.06896552],0
s8,1,0.005935,7.570027,[125 112] ; [41 70],[113.05172414 123.94827586] ; [52.94827586 58.05172414],0
a2,1,0.010297,6.582743,[ 87 153] ; [25 86],[ 76.58119658 163.41880342] ; [35.41880342 75.58119658],0
s2,1,0.014534,5.972075,[133 101] ; [47 63],[122.44186047 111.55813953] ; [57.55813953 52.44186047],0
