Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,71.855182,[460  95] ; [40 53],[428.24074074 126.75925926] ; [71.75925926 21.24074074],1
n4,1,0.0,31.781979,[469  87] ; [56 38],[449.07692308 106.92307692] ; [75.92307692 18.07692308],1
p10,1,2e-06,22.531023,[474  77] ; [60 31],[458.30841121  92.69158879] ; [75.69158879 15.30841121],1
p9,1,4e-06,21.481431,[487  62] ; [65 27],[472.77379095  76.22620905] ; [79.22620905 12.77379095],1
p6,1,1.8e-05,18.395777,[223 327] ; [15 74],[204.8513302 345.1486698] ; [33.1486698 55.8513302],1
p11,1,0.000111,14.946858,[458  99] ; [61 33],[444.05990783 112.94009217] ; [74.94009217 19.05990783],1
s7,1,0.000721,11.434489,[294 239] ; [31 56],[279.39516129 253.60483871] ; [45.60483871 41.39516129],1
s5,1,0.000808,11.22383,[209 327] ; [18 70],[194.98717949 341.01282051] ; [32.01282051 55.98717949],1
s6,1,0.001954,9.591959,[388 156] ; [52 42],[375.17241379 168.82758621] ; [64.82758621 29.17241379],0
p2,1,0.002235,9.345462,[473  80] ; [67 25],[462.97674419  90.02325581] ; [77.02325581 14.97674419],0
b1,1,0.003275,8.647679,[207 350] ; [50 44],[219.89093702 337.10906298] ; [37.10906298 56.89093702],0
p4,1,0.003299,8.634103,[359 194] ; [45 47],[346.3751938 206.6248062] ; [57.6248062 34.3751938],0
p8,1,0.004016,8.276448,[310 235] ; [37 54],[297.35062893 247.64937107] ; [49.64937107 41.35062893],0
u1,1,0.005798,7.612099,[137 420] ; [11 83],[126.62980031 430.37019969] ; [21.37019969 72.62980031],0
d1,1,0.006003,7.549381,[388 169] ; [52 42],[376.46697389 180.53302611] ; [63.53302611 30.46697389],0
r4,1,0.007059,7.25781,[527  30] ; [82 12],[521.06451613  35.93548387] ; [87.93548387  6.06451613],0
s8,1,0.013721,6.073715,[275 276] ; [34 60],[263.96744186 287.03255814] ; [45.03255814 48.96744186],0
p7,1,0.021009,5.326068,[358 185] ; [48 42],[348.27488152 194.72511848] ; [57.72511848 32.27488152],0
u3,1,0.02561,4.982171,[65 46] ; [14  2],[69.04724409 41.95275591] ; [9.95275591 6.04724409],0
s4,1,0.026037,4.953584,[ 97 451] ; [ 8 86],[ 89.62616822 458.37383178] ; [15.37383178 78.62616822],0
r2,1,0.030661,4.671844,[539  13] ; [87  6],[535.73953488  16.26046512] ; [90.26046512  2.73953488],0
s2,1,0.044368,4.042515,[299 252] ; [40 53],[290.04503106 260.95496894] ; [48.95496894 44.04503106],0
p5,1,0.048366,3.897233,[ 70 483] ; [ 5 86],[ 64.40217391 488.59782609] ; [10.59782609 80.40217391],0
u2,1,0.052688,3.753779,[57 54] ; [13  4],[60.703125 50.296875] ; [9.296875 7.703125],0
v1,1,0.055411,3.66966,[315 228] ; [43 48],[306.61514196 236.38485804] ; [51.38485804 39.61514196],0
p3,1,0.071009,3.259538,[300 254] ; [40 51],[292.03100775 261.96899225] ; [47.96899225 43.03100775],0
d4,1,0.098072,2.736612,[484  72] ; [75 18],[478.89676425  77.10323575] ; [80.10323575 12.89676425],0
d2,1,0.113913,2.499082,[329 226] ; [47 46],[322.03703704 232.96296296] ; [53.96296296 39.03703704],0
b2,1,0.119279,2.426769,[149 200] ; [17 37],[143.75682382 205.24317618] ; [22.24317618 31.75682382],0
b3,1,0.119279,2.426769,[149 200] ; [17 37],[143.75682382 205.24317618] ; [22.24317618 31.75682382],0
p12,1,0.121809,2.393908,[ 52 501] ; [ 4 86],[ 48.16174184 504.83825816] ; [ 7.83825816 82.16174184],0
a2,1,0.158487,1.988606,[183 374] ; [24 70],[177.11059908 379.88940092] ; [29.88940092 64.11059908],0
s1,1,0.167644,1.903889,[ 15 534] ; [ 5 87],[ 17.12948518 531.87051482] ; [ 2.87051482 89.12948518],0
r1,1,0.237656,1.394446,[474  81] ; [75 18],[470.20833333  84.79166667] ; [78.79166667 14.20833333],0
v3,1,0.287409,1.131718,[230 310] ; [31 54],[225.504 314.496] ; [35.496 49.504],0
d3,1,0.33575,0.92659,[410 147] ; [64 29],[406.18153846 150.81846154] ; [67.81846154 25.18153846],0
s3,1,0.362794,0.828198,[309 241] ; [47 45],[304.98442368 245.01557632] ; [51.01557632 40.98442368],0
d5,1,0.365631,0.818458,[480  76] ; [77 16],[477.18335901  78.81664099] ; [79.81664099 13.18335901],0
a4,1,0.372549,0.795144,[305 250] ; [47 47],[301.01694915 253.98305085] ; [50.98305085 43.01694915],0
v2,1,0.421316,0.646641,[322 217] ; [48 39],[318.57827476 220.42172524] ; [51.42172524 35.57827476],0
p1,1,0.47529,0.509651,[ 48 506] ; [ 6 87],[ 46.23802164 507.76197836] ; [ 7.76197836 85.23802164],0
b4,1,0.540808,0.374045,[321 236] ; [51 43],[318.28571429 238.71428571] ; [53.71428571 40.28571429],0
a1,1,0.558866,0.341672,[ 32 525] ; [ 4 90],[ 30.80184332 526.19815668] ; [ 5.19815668 88.80184332],0
a8,1,0.629852,0.232261,[ 69 435] ; [10 75],[ 67.59932088 436.40067912] ; [11.40067912 73.59932088],0
r3,1,0.660518,0.192895,[533  24] ; [89  5],[532.18740399  24.81259601] ; [89.81259601  4.18740399],0
a3,1,0.671807,0.179495,[445 111] ; [77 17],[446.51076923 109.48923077] ; [75.48923077 18.51076923],0
n1,1,0.7157,0.13265,[45 73] ; [10 19],[44.14965986 73.85034014] ; [10.85034014 18.14965986],0
n2,1,0.77329,0.082987,[92 28] ; [23  8],[91.39072848 28.60927152] ; [23.60927152  7.39072848],0
a7,1,0.879204,0.023097,[413 144] ; [69 25],[412.40245776 144.59754224] ; [69.59754224 24.40245776],0
n3,1,0.939723,0.005718,[87 32] ; [21  8],[86.83783784 32.16216216] ; [21.16216216  7.83783784],0
b5,1,0.943161,0.005083,[334 223] ; [56 38],[333.68663594 223.31336406] ; [56.31336406 37.68663594],0
a6,1,0.95577,0.003076,[411 145] ; [69 24],[411.21725732 144.78274268] ; [68.78274268 24.21725732],0
