Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000118,14.830846,[20 53] ; [21 10],[28.77884615 44.22115385] ; [12.22115385 18.77884615],1
p6,1,0.000267,13.291216,[10 65] ; [15 18],[17.36111111 57.63888889] ; [ 7.63888889 25.36111111],1
p5,1,0.001733,9.812447,[ 2 70] ; [ 7 26],[ 6.17142857 65.82857143] ; [ 2.82857143 30.17142857],0
s3,1,0.002862,8.893452,[47 28] ; [10 22],[39.95327103 35.04672897] ; [17.04672897 14.95327103],0
d4,1,0.014961,5.921053,[62 14] ; [19 13],[57. 19.] ; [24.  8.],0
p3,1,0.024667,5.047088,[23 53] ; [17 15],[28.14814815 47.85185185] ; [11.85185185 20.14814815],0
r3,1,0.031815,4.608438,[72  4] ; [27  6],[69.02752294  6.97247706] ; [29.97247706  3.02752294],0
d2,1,0.04856,3.890515,[39 36] ; [10 22],[34.34579439 40.65420561] ; [14.65420561 17.34579439],0
d5,1,0.053414,3.730909,[57 19] ; [18 14],[52.77777778 23.22222222] ; [22.22222222  9.77777778],0
s8,1,0.055798,3.658068,[39 37] ; [10 22],[34.48148148 41.51851852] ; [14.51851852 17.48148148],0
p4,1,0.083526,2.994917,[23 52] ; [15 16],[26.88679245 48.11320755] ; [11.11320755 19.88679245],0
s7,1,0.083536,2.994725,[38 35] ; [10 20],[34.01941748 38.98058252] ; [13.98058252 16.01941748],0
a7,1,0.108323,2.578525,[48 28] ; [26  7],[51.59633028 24.40366972] ; [22.40366972 10.59633028],0
b3,1,0.118149,2.441692,[21 30] ; [ 4 15],[18.21428571 32.78571429] ; [ 6.78571429 12.21428571],0
b2,1,0.118149,2.441692,[21 30] ; [ 4 15],[18.21428571 32.78571429] ; [ 6.78571429 12.21428571],0
s1,1,0.11909,2.429252,[ 3 71] ; [ 4 29],[ 4.8411215 69.1588785] ; [ 2.1588785 30.8411215],0
p11,1,0.150194,2.07028,[52 24] ; [27  6],[55.08256881 20.91743119] ; [23.91743119  9.08256881],0
b5,1,0.15945,1.979434,[50 26] ; [17 16],[46.71559633 29.28440367] ; [20.28440367 12.71559633],0
a3,1,0.169278,1.889326,[54 22] ; [19 14],[50.89908257 25.10091743] ; [22.10091743 10.89908257],0
s5,1,0.188374,1.73029,[19 50] ; [13 19],[21.86138614 47.13861386] ; [10.13861386 21.86138614],0
v2,1,0.205691,1.601497,[38 32] ; [21 10],[40.89108911 29.10891089] ; [18.10891089 12.89108911],0
a2,1,0.212645,1.553328,[17 59] ; [ 4 29],[14.64220183 61.35779817] ; [ 6.35779817 26.64220183],0
a1,1,0.255631,1.292263,[ 7 69] ; [ 1 32],[ 5.57798165 70.42201835] ; [ 2.42201835 30.57798165],0
u1,1,0.277353,1.180017,[13 63] ; [ 3 30],[11.1559633 64.8440367] ; [ 4.8440367 28.1559633],0
n3,1,0.296934,1.087912,[20  6] ; [4 3],[18.90909091  7.09090909] ; [5.09090909 1.90909091],0
a4,1,0.348013,0.880688,[35 41] ; [12 21],[32.7706422 43.2293578] ; [14.2293578 18.7706422],0
p1,1,0.362582,0.828931,[ 7 69] ; [ 5 28],[ 8.36697248 67.63302752] ; [ 3.63302752 29.36697248],0
