Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.514773,[88 53] ; [11 36],[74.25 66.75] ; [24.75 22.25],1
d3,1,0.000116,14.85106,[112  31] ; [23 24],[101.60526316  41.39473684] ; [33.39473684 13.60526316],1
a7,1,0.000147,14.415611,[116  27] ; [25 22],[106.12105263  36.87894737] ; [34.87894737 12.12105263],1
p11,1,0.00053,12.007799,[106  37] ; [22 25],[96.33684211 46.66315789] ; [31.66315789 15.33684211],1
p9,1,0.000562,11.896866,[109  33] ; [23 23],[99.70212766 42.29787234] ; [32.29787234 13.70212766],1
a6,1,0.003024,8.792704,[101  42] ; [22 25],[92.57368421 50.42631579] ; [30.42631579 16.57368421],0
p8,1,0.004582,8.037473,[67 76] ; [11 36],[58.70526316 84.29473684] ; [19.29473684 27.70526316],0
v4,1,0.008247,6.979062,[134   7] ; [39  8],[129.75  11.25] ; [43.25  3.75],0
p10,1,0.011372,6.406264,[100  42] ; [23 23],[92.90425532 49.09574468] ; [30.09574468 15.90425532],0
r3,1,0.011431,6.397085,[140   3] ; [42  5],[136.97894737   6.02105263] ; [45.02105263  1.97894737],0
a5,1,0.015146,5.899455,[106  37] ; [26 21],[99.34736842 43.65263158] ; [32.65263158 14.34736842],0
p3,1,0.018255,5.571521,[61 82] ; [11 36],[54.18947368 88.81052632] ; [17.81052632 29.18947368],0
p4,1,0.072845,3.217729,[67 76] ; [15 32],[61.71578947 81.28421053] ; [20.28421053 26.71578947],0
r4,1,0.099704,2.710277,[133  10] ; [40  7],[130.20526316  12.79473684] ; [42.79473684  4.20526316],0
s4,1,0.102355,2.668464,[ 24 119] ; [13 34],[ 27.84736842 115.15263158] ; [ 9.15263158 37.84736842],0
a3,1,0.11932,2.426229,[97 46] ; [26 21],[92.57368421 50.42631579] ; [30.42631579 16.57368421],0
p6,1,0.138398,2.195679,[ 39 101] ; [ 8 39],[ 35.18716578 104.81283422] ; [11.81283422 35.18716578],0
n1,1,0.140563,2.171786,[ 8 29] ; [ 8 12],[10.38596491 26.61403509] ; [ 5.61403509 14.38596491],0
s3,1,0.140829,2.168878,[75 67] ; [19 28],[70.62433862 71.37566138] ; [23.37566138 23.62433862],0
s1,1,0.160355,1.970872,[  5 138] ; [ 4 43],[  6.77368421 136.22631579] ; [ 2.22631579 44.77368421],0
s8,1,0.230689,1.436607,[51 92] ; [12 34],[47.66666667 95.33333333] ; [15.33333333 30.66666667],0
n6,1,0.249315,1.327141,[89 53] ; [25 22],[85.65079365 56.34920635] ; [28.34920635 18.65079365],0
b4,1,0.305392,1.050499,[94 49] ; [27 20],[91.06842105 51.93157895] ; [29.93157895 17.06842105],0
a8,1,0.332041,0.94092,[ 11 117] ; [ 2 45],[  9.50857143 118.49142857] ; [ 3.49142857 43.50857143],0
d1,1,0.35709,0.848101,[81 62] ; [23 24],[78.27368421 64.72631579] ; [25.72631579 21.27368421],0
u1,1,0.383837,0.758378,[ 19 124] ; [ 4 43],[ 17.31052632 125.68947368] ; [ 5.68947368 41.31052632],0
n2,1,0.387534,0.746667,[24 12] ; [11  9],[22.5 13.5] ; [12.5  7.5],0
a2,1,0.389397,0.740825,[ 26 117] ; [ 6 41],[ 24.08421053 118.91578947] ; [ 7.91578947 39.08421053],0
p5,1,0.425244,0.635778,[  7 136] ; [ 1 45],[  6.05291005 136.94708995] ; [ 1.94708995 44.05291005],0
n4,1,0.438098,0.601259,[64 79] ; [18 29],[61.71578947 81.28421053] ; [20.28421053 26.71578947],0
n3,1,0.455426,0.557112,[30  7] ; [13  5],[28.92727273  8.07272727] ; [14.07272727  3.92727273],0
