Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,26.886461,[ 49 116] ; [142 114],[74.85748219 90.14251781] ; [116.14251781 139.85748219],1
v2,1,2.2e-05,18.045297,[79 85] ; [179  81],[99.79245283 64.20754717] ; [158.20754717 101.79245283],1
n5,1,4.3e-05,16.741629,[123  47] ; [232  32],[139.05529954  30.94470046] ; [215.94470046  48.05529954],1
p9,1,0.001354,10.267261,[139  31] ; [242  21],[149.58429561  20.41570439] ; [231.41570439  31.58429561],0
s8,1,0.001534,10.0375,[71 98] ; [151 111],[87.0487239 81.9512761] ; [134.9512761 127.0487239],0
p10,1,0.003123,8.734445,[137  33] ; [238  25],[147.22863741  22.77136259] ; [227.77136259  35.22863741],0
n4,1,0.004423,8.101502,[132  38] ; [233  32],[142.64367816  27.35632184] ; [222.35632184  42.64367816],0
p6,1,0.004515,8.064175,[71 99] ; [145 115],[85.39534884 84.60465116] ; [130.60465116 129.39534884],0
n6,1,0.00552,7.700604,[140  30] ; [241  23],[149.23963134  20.76036866] ; [231.76036866  32.23963134],0
p8,1,0.015211,5.891852,[102  68] ; [186  75],[113.5962877  56.4037123] ; [174.4037123  86.5962877],0
r3,1,0.019328,5.471549,[160   8] ; [262   3],[163.73210162   4.26789838] ; [258.26789838   6.73210162],0
d1,1,0.020069,5.405906,[103  67] ; [189  76],[114.11494253  55.88505747] ; [177.88505747  87.11494253],0
p11,1,0.021824,5.259738,[131  39] ; [227  38],[139.90804598  30.09195402] ; [218.09195402  46.90804598],0
r4,1,0.023697,5.11667,[161   9] ; [261   4],[164.91954023   5.08045977] ; [257.08045977   7.91954023],0
b5,1,0.024672,5.046757,[86 84] ; [163 102],[97.31034483 72.68965517] ; [151.68965517 113.31034483],0
u4,1,0.038946,4.263239,[  1 169] ; [ 10 255],[  4.29885057 165.70114943] ; [  6.70114943 258.29885057],0
a8,1,0.049528,3.857383,[ 14 140] ; [ 37 194],[ 20.4 133.6] ; [ 30.6 200.4],0
n2,1,0.050128,3.83716,[25 15] ; [29  6],[28.8 11.2] ; [25.2  9.8],0
a2,1,0.06209,3.480646,[ 41 129] ; [ 86 179],[ 49.63218391 120.36781609] ; [ 77.36781609 187.63218391],0
u1,1,0.06504,3.403969,[ 33 137] ; [ 72 193],[ 41.03448276 128.96551724] ; [ 63.96551724 201.03448276],0
a3,1,0.073655,3.19963,[119  51] ; [205  59],[126.9124424  43.0875576] ; [197.0875576  66.9124424],0
n1,1,0.086413,2.939953,[11 30] ; [16 19],[14.56578947 26.43421053] ; [12.43421053 22.56578947],0
p12,1,0.088089,2.90895,[ 12 158] ; [ 32 232],[ 17.23502304 152.76497696] ; [ 26.76497696 237.23502304],0
a4,1,0.090929,2.857858,[77 93] ; [141 122],[85.58891455 84.41108545] ; [132.41108545 130.58891455],0
d2,1,0.096423,2.763732,[86 84] ; [155 109],[94.40092166 75.59907834] ; [146.59907834 117.40092166],0
p5,1,0.09759,2.7445,[ 22 148] ; [ 50 213],[ 28.26789838 141.73210162] ; [ 43.73210162 219.26789838],0
s1,1,0.098909,2.723044,[  9 161] ; [  6 254],[  5.93023256 164.06976744] ; [  9.06976744 250.93023256],0
a5,1,0.100731,2.693928,[131  39] ; [221  44],[137.56321839  32.43678161] ; [214.43678161  50.56321839],0
d5,1,0.117276,2.453324,[141  29] ; [233  31],[146.49769585  23.50230415] ; [227.50230415  36.49769585],0
s3,1,0.140716,2.170112,[108  61] ; [147 112],[100.68925234  68.31074766] ; [154.31074766 104.68925234],0
p2,1,0.140847,2.168684,[150  20] ; [244  20],[154.33179724  15.66820276] ; [239.66820276  24.33179724],0
s4,1,0.153126,2.040834,[ 36 131] ; [ 42 219],[ 30.43457944 136.56542056] ; [ 47.56542056 213.43457944],0
b2,1,0.159931,1.974876,[32 66] ; [ 75 107],[37.45 60.55] ; [ 69.55 112.45],0
