Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,128.73484,[ 5 85] ; [302 128],[53.13461538 36.86538462] ; [253.86538462 176.13461538],1
d3,1,0.0,74.531131,[30 58] ; [342  88],[63.1969112 24.8030888] ; [308.8030888 121.1969112],1
d5,1,0.0,68.915362,[46 43] ; [381  49],[73.22350674 15.77649326] ; [353.77649326  76.22350674],1
a3,1,0.0,36.75227,[44 46] ; [340  87],[66.84719536 23.15280464] ; [317.15280464 109.84719536],1
a5,1,1e-06,25.116804,[49 41] ; [342  88],[67.67307692 22.32692308] ; [323.32692308 106.67307692],1
d2,1,2e-06,22.863705,[23 67] ; [229 201],[43.61538462 46.38461538] ; [208.38461538 221.61538462],1
r1,1,5e-06,20.978721,[58 30] ; [368  59],[72.79223301 15.20776699] ; [353.20776699  73.79223301],1
r3,1,3.8e-05,16.963904,[80 10] ; [417   9],[86.68604651  3.31395349] ; [410.31395349  15.68604651],1
r4,1,9.3e-05,15.278207,[73 17] ; [403  27],[82.38461538  7.61538462] ; [393.61538462  36.38461538],1
u1,1,0.000295,13.103974,[ 5 85] ; [ 95 335],[17.30769231 72.69230769] ; [ 82.69230769 347.30769231],1
a2,1,0.00041,12.48727,[10 80] ; [125 305],[23.36538462 66.63461538] ; [111.63461538 318.36538462],1
p9,1,0.000451,12.307629,[69 20] ; [387  40],[78.65116279 10.34883721] ; [377.34883721  49.65116279],1
a4,1,0.000577,11.847965,[25 64] ; [206 223],[39.68918919 49.31081081] ; [191.31081081 237.68918919],1
p10,1,0.000583,11.829319,[66 22] ; [380  48],[76.0620155 11.9379845] ; [369.9379845  58.0620155],1
s2,1,0.001416,10.184708,[33 57] ; [235 191],[46.74418605 43.25581395] ; [221.25581395 204.74418605],0
s6,1,0.00149,10.091187,[48 38] ; [306 113],[60.28514851 25.71485149] ; [293.71485149 125.28514851],0
v1,1,0.001944,9.602091,[37 50] ; [255 166],[50.00787402 36.99212598] ; [241.99212598 179.00787402],0
v2,1,0.002506,9.136356,[39 49] ; [257 159],[51.68253968 36.31746032] ; [244.31746032 171.68253968],0
