Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,66.219545,[28 79] ; [60  7],[54.11494253 52.88505747] ; [33.88505747 33.11494253],1
s6,1,0.0,31.913115,[33 76] ; [49 17],[51.07428571 57.92571429] ; [30.92571429 35.07428571],1
s8,1,1e-06,24.359205,[14 95] ; [31 36],[27.86931818 81.13068182] ; [17.13068182 49.86931818],1
s7,1,1e-06,23.938515,[16 83] ; [33 30],[29.94444444 69.05555556] ; [19.05555556 43.94444444],1
r3,1,0.000253,13.388609,[80 29] ; [63  3],[89.06857143 19.93142857] ; [53.93142857 12.06857143],1
s4,1,0.000397,12.545592,[10 99] ; [20 47],[18.57954545 90.42045455] ; [11.42045455 55.57954545],1
p10,1,0.000614,11.733023,[47 60] ; [46 19],[57.85465116 49.14534884] ; [35.14534884 29.85465116],1
u3,1,0.001309,10.329406,[18 23] ; [21  4],[24.22727273 16.77272727] ; [14.77272727 10.22727273],0
v4,1,0.002499,9.141256,[79 28] ; [61  5],[86.58959538 20.41040462] ; [53.41040462 12.58959538],0
s5,1,0.003823,8.36599,[12 94] ; [18 44],[18.92857143 87.07142857] ; [11.07142857 50.92857143],0
d4,1,0.008319,6.963439,[72 36] ; [56 10],[79.44827586 28.55172414] ; [48.55172414 17.44827586],0
r2,1,0.013218,6.139724,[84 24] ; [60  5],[89.89595376 18.10404624] ; [54.10404624 10.89595376],0
p9,1,0.020793,5.344067,[59 49] ; [47 18],[66.1734104 41.8265896] ; [39.8265896 25.1734104],0
p6,1,0.025184,5.011169,[17 88] ; [20 45],[22.85294118 82.14705882] ; [14.14705882 50.85294118],0
d3,1,0.027568,4.854903,[57 51] ; [46 20],[63.93103448 44.06896552] ; [39.06896552 26.93103448],0
n2,1,0.032146,4.590673,[23 18] ; [19  4],[26.90625 14.09375] ; [15.09375  7.90625],0
p4,1,0.034457,4.471901,[34 73] ; [32 35],[40.5862069 66.4137931] ; [25.4137931 41.5862069],0
d1,1,0.057194,3.616931,[41 68] ; [35 32],[47.06818182 61.93181818] ; [28.93181818 38.06818182],0
r4,1,0.076304,3.14191,[69 40] ; [51 16],[74.31818182 34.68181818] ; [45.68181818 21.31818182],0
v2,1,0.08407,2.984406,[39 64] ; [32 30],[44.32121212 58.67878788] ; [26.67878788 35.32121212],0
v1,1,0.086526,2.937848,[38 70] ; [31 33],[43.3255814 64.6744186] ; [25.6744186 38.3255814],0
p3,1,0.12301,2.378574,[31 76] ; [27 40],[35.66666667 71.33333333] ; [22.33333333 44.66666667],0
p12,1,0.124769,2.356416,[  1 106] ; [ 3 63],[  2.47398844 104.52601156] ; [ 1.52601156 64.47398844],0
u2,1,0.148648,2.086075,[24 17] ; [19  6],[26.71212121 14.28787879] ; [16.28787879  8.71212121],0
a4,1,0.168466,1.896537,[42 67] ; [19 48],[37.77840909 71.22159091] ; [23.22159091 43.77840909],0
n4,1,0.185697,1.751431,[60 49] ; [30 37],[55.73863636 53.26136364] ; [34.26136364 32.73863636],0
p11,1,0.281466,1.159998,[56 53] ; [40 27],[59.45454545 49.54545455] ; [36.54545455 30.45454545],0
p7,1,0.286076,1.137999,[47 60] ; [33 30],[50.35294118 56.64705882] ; [29.64705882 33.35294118],0
a8,1,0.289612,1.121425,[ 8 94] ; [ 8 54],[ 9.95121951 92.04878049] ; [ 6.04878049 55.95121951],0
d2,1,0.294284,1.09992,[45 64] ; [22 44],[41.73142857 67.26857143] ; [25.26857143 40.73142857],0
r1,1,0.296865,1.088223,[71 38] ; [48 18],[74.12 34.88] ; [44.88 21.12],0
b3,1,0.329406,0.951231,[19 43] ; [ 8 29],[16.90909091 45.09090909] ; [10.09090909 26.90909091],0
