Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-05,19.572206,[48 66] ; [29  5],[59.31081081 54.68918919] ; [17.68918919 16.31081081],1
p4,1,0.002177,9.394132,[44 72] ; [23 11],[51.81333333 64.18666667] ; [15.18666667 18.81333333],0
v2,1,0.023504,5.130885,[34 74] ; [18 16],[39.54929577 68.45070423] ; [12.45070423 21.54929577],0
p2,1,0.033148,4.538094,[77 39] ; [29  5],[81.97333333 34.02666667] ; [24.02666667  9.97333333],0
b2,1,0.035521,4.419949,[15 59] ; [ 9 12],[18.69473684 55.30526316] ; [ 5.30526316 15.69473684],0
b3,1,0.035521,4.419949,[15 59] ; [ 9 12],[18.69473684 55.30526316] ; [ 5.30526316 15.69473684],0
p12,1,0.042561,4.112751,[  2 114] ; [ 3 31],[  3.86666667 112.13333333] ; [ 1.13333333 32.86666667],0
p3,1,0.044898,4.022469,[39 76] ; [18 16],[43.99328859 71.00671141] ; [13.00671141 20.99328859],0
a6,1,0.051335,3.797318,[60 56] ; [24 10],[64.96 51.04] ; [19.04 14.96],0
p5,1,0.105351,2.622616,[  3 112] ; [ 3 31],[  4.63087248 110.36912752] ; [ 1.36912752 32.63087248],0
u2,1,0.111753,2.529249,[24 40] ; [9 6],[26.73417722 37.26582278] ; [6.26582278 8.73417722],0
p8,1,0.116828,2.459333,[40 74] ; [17 17],[43.90540541 70.09459459] ; [13.09459459 20.90540541],0
s4,1,0.132812,2.259328,[19 97] ; [ 2 31],[16.34899329 99.65100671] ; [ 4.65100671 28.34899329],0
s7,1,0.172909,1.857543,[28 83] ; [12 20],[31.04895105 79.95104895] ; [ 8.95104895 23.04895105],0
p1,1,0.186623,1.744077,[ 11 105] ; [ 6 28],[ 13.14666667 102.85333333] ; [ 3.85333333 30.14666667],0
n3,1,0.218258,1.515789,[27 11] ; [9 1],[28.5  9.5] ; [7.5 2.5],0
n6,1,0.225695,1.467788,[79 36] ; [27  7],[81.81208054 33.18791946] ; [24.18791946  9.81208054],0
a4,1,0.256134,1.289532,[24 91] ; [10 23],[26.41891892 88.58108108] ; [ 7.58108108 25.41891892],0
b5,1,0.261763,1.259407,[66 50] ; [23 11],[68.82666667 47.17333333] ; [20.17333333 13.82666667],0
s3,1,0.268844,1.222634,[52 61] ; [12 22],[49.19727891 63.80272109] ; [14.80272109 19.19727891],0
b1,1,0.282487,1.155087,[46 70] ; [17 17],[48.72 67.28] ; [14.28 19.72],0
a3,1,0.292875,1.106356,[52 62] ; [19 15],[54.68918919 59.31081081] ; [16.31081081 17.68918919],0
v4,1,0.299214,1.077694,[95 18] ; [31  3],[96.85714286 16.14285714] ; [29.14285714  4.85714286],0
n5,1,0.300251,1.073077,[80 35] ; [26  7],[82.36486486 32.63513514] ; [23.63513514  9.36486486],0
p11,1,0.334397,0.931795,[75 41] ; [25  9],[77.33333333 38.66666667] ; [22.66666667 11.33333333],0
d1,1,0.346414,0.88655,[  3 113] ; [ 2 32],[  3.86666667 112.13333333] ; [ 1.13333333 32.86666667],0
v3,1,0.380455,0.769232,[28 85] ; [11 23],[29.97959184 83.02040816] ; [ 9.02040816 24.97959184],0
p9,1,0.432672,0.615641,[75 38] ; [25  9],[76.8707483 36.1292517] ; [23.1292517 10.8707483],0
p10,1,0.43459,0.610525,[71 43] ; [23 10],[72.89795918 41.10204082] ; [21.10204082 11.89795918],0
a5,1,0.435346,0.608519,[56 60] ; [19 15],[58. 58.] ; [17. 17.],0
u3,1,0.461561,0.542106,[28 36] ; [ 5 10],[26.73417722 37.26582278] ; [6.26582278 8.73417722],0
s2,1,0.472306,0.516576,[30 85] ; [11 23],[31.6442953 83.3557047] ; [ 9.3557047 24.6442953],0
r3,1,0.474813,0.510752,[91 23] ; [29  5],[92.43243243 21.56756757] ; [27.56756757  6.43243243],0
a7,1,0.495343,0.4649,[62 53] ; [20 13],[63.71621622 51.28378378] ; [18.28378378 14.71621622],0
n2,1,0.54429,0.367647,[28 12] ; [6 4],[27.2 12.8] ; [6.8 3.2],0
r1,1,0.560483,0.338869,[64 50] ; [21 13],[65.47297297 48.52702703] ; [19.52702703 14.47297297],0
d2,1,0.62284,0.241896,[26 90] ; [ 9 25],[27.06666667 88.93333333] ; [ 7.93333333 26.06666667],0
u1,1,0.655772,0.1987,[  2 114] ; [ 1 33],[  2.32 113.68] ; [ 0.68 33.32],0
s6,1,0.706053,0.142251,[52 64] ; [14 20],[51.04 64.96] ; [14.96 19.04],0
a1,1,0.720139,0.12836,[  5 111] ; [ 1 33],[  4.64 111.36] ; [ 1.36 32.64],0
b4,1,0.723235,0.125414,[54 62] ; [17 17],[54.90666667 61.09333333] ; [16.09333333 17.90666667],0
d5,1,0.739349,0.1107,[53 63] ; [14 19],[52.16107383 63.83892617] ; [14.83892617 18.16107383],0
r2,1,0.785445,0.074109,[95 19] ; [29  5],[95.51351351 18.48648649] ; [28.48648649  5.51351351],0
