Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,52.902248,[ 88 149] ; [117  40],[123.31218274 113.68781726] ; [81.68781726 75.31218274],1
s6,1,0.0,44.910744,[134 101] ; [137  17],[163.71465296  71.28534704] ; [107.28534704  46.71465296],1
p5,1,0.0,31.416967,[ 21 217] ; [ 48 108],[ 41.68020305 196.31979695] ; [ 27.31979695 128.68020305],1
s3,1,1e-06,23.361865,[108 125] ; [111  45],[131.1748072 101.8251928] ; [87.8251928 68.1748072],1
s7,1,6e-06,20.505584,[102 125] ; [103  47],[123.43501326 103.56498674] ; [81.56498674 68.43501326],1
s8,1,2.2e-05,18.036248,[ 97 140] ; [98 58],[117.59541985 119.40458015] ; [77.40458015 78.59541985],1
p7,1,0.000546,11.951495,[181  53] ; [140  14],[193.59278351  40.40721649] ; [127.40721649  26.59278351],1
p6,1,0.000974,10.876154,[101 136] ; [93 63],[116.99236641 120.00763359] ; [77.00763359 78.99236641],1
v3,1,0.001974,9.573746,[ 88 144] ; [84 72],[102.84536082 129.15463918] ; [69.15463918 86.84536082],0
r4,1,0.002358,9.24736,[215  23] ; [154   3],[222.33417722  15.66582278] ; [146.66582278  10.33417722],0
b5,1,0.003272,8.649026,[142  96] ; [70 87],[127.73670886 110.26329114] ; [84.26329114 72.73670886],0
s4,1,0.003374,8.593345,[ 27 208] ; [ 35 120],[ 37.35897436 197.64102564] ; [ 24.64102564 130.35897436],0
p10,1,0.00376,8.396145,[199  36] ; [147   9],[207.95396419  27.04603581] ; [138.04603581  17.95396419],0
p9,1,0.006168,7.500612,[205  30] ; [149   7],[212.76214834  22.23785166] ; [141.23785166  14.76214834],0
p12,1,0.015071,5.90811,[ 18 218] ; [ 24 132],[ 25.28571429 210.71428571] ; [ 16.71428571 139.28571429],0
v1,1,0.016147,5.786823,[128 106] ; [105  52],[139.44245524  94.55754476] ; [93.55754476 63.44245524],0
a5,1,0.016603,5.737897,[174  64] ; [131  26],[183.7721519  54.2278481] ; [121.2278481  35.7721519],0
p3,1,0.018763,5.523473,[140  97] ; [111  46],[150.9822335  86.0177665] ; [100.0177665  56.9822335],0
r1,1,0.04244,4.117586,[188  49] ; [137  20],[195.49492386  41.50507614] ; [129.50507614  27.49492386],0
a1,1,0.057493,3.608271,[  8 230] ; [ 12 145],[ 12.05063291 225.94936709] ; [  7.94936709 149.05063291],0
