Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,1e-06,25.026122,[185 382] ; [64 47],[208.23451327 358.76548673] ; [40.76548673 70.23451327],1
s6,1,1e-06,24.348235,[382 192] ; [103  12],[404.04934688 169.95065312] ; [80.95065312 34.04934688],1
s2,1,2e-06,22.709641,[282 299] ; [85 32],[305.48280802 275.51719198] ; [61.51719198 55.48280802],1
s3,1,0.000352,12.771195,[312 264] ; [85 33],[329.49855908 246.50144092] ; [67.50144092 50.49855908],1
n4,1,0.000775,11.299772,[489  94] ; [85 35],[476.01991465 106.98008535] ; [97.98008535 22.01991465],1
a8,1,0.001484,10.098118,[ 91 438] ; [  6 106],[ 80.05148206 448.94851794] ; [16.94851794 95.05148206],0
b3,1,0.001589,9.972247,[155 213] ; [13 49],[143.77674419 224.22325581] ; [24.22325581 37.77674419],0
b2,1,0.001589,9.972247,[155 213] ; [13 49],[143.77674419 224.22325581] ; [24.22325581 37.77674419],0
v3,1,0.027805,4.840128,[248 315] ; [39 79],[237.2701909 325.7298091] ; [49.7298091 68.2701909],0
v2,1,0.02892,4.772379,[336 227] ; [57 60],[325.38088235 237.61911765] ; [67.61911765 49.38088235],0
u2,1,0.037926,4.308359,[92 71] ; [13 22],[86.43939394 76.56060606] ; [18.56060606 16.43939394],0
p2,1,0.054568,3.695224,[496  85] ; [94 26],[489.00142653  91.99857347] ; [100.99857347  19.00142653],0
s7,1,0.055293,3.673221,[279 278] ; [70 47],[288.41691395 268.58308605] ; [60.58308605 56.41691395],0
n5,1,0.067168,3.350913,[475 108] ; [89 31],[467.72688478 115.27311522] ; [96.27311522 23.72688478],0
d3,1,0.070528,3.270697,[397 186] ; [91 28],[405.27635328 177.72364672] ; [82.72364672 36.27635328],0
p11,1,0.07722,3.122456,[483 101] ; [91 29],[476.15909091 107.84090909] ; [97.84090909 22.15909091],0
u4,1,0.189094,1.724665,[ 17 567] ; [  1 119],[ 14.93181818 569.06818182] ; [  3.06818182 116.93181818],0
s1,1,0.199022,1.649533,[ 16 560] ; [  6 113],[ 18.23309353 557.76690647] ; [  3.76690647 115.23309353],0
p9,1,0.215836,1.531843,[498  77] ; [108  11],[502.08933718  72.91066282] ; [103.91066282  15.08933718],0
n1,1,0.271145,1.210944,[45 68] ; [ 8 20],[42.4751773 70.5248227] ; [10.5248227 17.4751773],0
s8,1,0.290967,1.115142,[269 311] ; [62 58],[274.25714286 305.74285714] ; [56.74285714 63.25714286],0
a6,1,0.329552,0.950656,[400 182] ; [77 43],[395.46153846 186.53846154] ; [81.53846154 38.46153846],0
p10,1,0.340906,0.90702,[485  92] ; [105  15],[488.42180775  88.57819225] ; [101.57819225  18.42180775],0
p5,1,0.347463,0.8827,[ 76 503] ; [ 12 108],[ 72.89270386 506.10729614] ; [ 15.10729614 104.89270386],0
v1,1,0.349457,0.875428,[320 248] ; [62 58],[315.37209302 252.62790698] ; [66.62790698 53.37209302],0
n2,1,0.352074,0.865967,[84 30] ; [23  5],[85.90140845 28.09859155] ; [21.09859155  6.90140845],0
b1,1,0.408363,0.683562,[213 371] ; [39 81],[209.04545455 374.95454545] ; [42.95454545 77.04545455],0
b4,1,0.422682,0.642848,[337 247] ; [74 46],[340.94318182 243.05681818] ; [70.05681818 49.94318182],0
d4,1,0.461123,0.543167,[482 100] ; [96 24],[479.1965812 102.8034188] ; [98.8034188 21.1965812],0
a7,1,0.476278,0.507373,[434 148] ; [85 34],[430.89586305 151.10413695] ; [88.10413695 30.89586305],0
a1,1,0.483996,0.489846,[ 28 556] ; [  4 116],[ 26.54545455 557.45454545] ; [  5.45454545 114.54545455],0
u1,1,0.550861,0.355778,[108 476] ; [25 95],[110.32954545 473.67045455] ; [22.67045455 97.32954545],0
a2,1,0.588686,0.292401,[145 439] ; [27 93],[142.68181818 441.31818182] ; [29.31818182 90.68181818],0
n3,1,0.594283,0.283705,[84 30] ; [22  6],[85.09859155 28.90140845] ; [20.90140845  7.09859155],0
d1,1,0.600334,0.274492,[350 234] ; [75 45],[352.55681818 231.44318182] ; [72.44318182 47.55681818],0
a5,1,0.609218,0.261316,[434 149] ; [92 28],[436.21337127 146.78662873] ; [89.78662873 30.21337127],0
v4,1,0.624765,0.239227,[570  14] ; [118   2],[570.72727273  13.27272727] ; [117.27272727   2.72727273],0
u3,1,0.672231,0.179003,[92 72] ; [21 14],[93.12562814 70.87437186] ; [19.87437186 15.12562814],0
a4,1,0.708501,0.139779,[267 313] ; [53 67],[265.14285714 314.85714286] ; [54.85714286 65.14285714],0
p4,1,0.714563,0.133762,[357 223] ; [76 44],[358.77142857 221.22857143] ; [74.22857143 45.77142857],0
r1,1,0.747088,0.103994,[491  90] ; [100  20],[489.83024251  91.16975749] ; [101.16975749  18.83024251],0
r3,1,0.74838,0.102898,[572  12] ; [116   3],[571.53911807  12.46088193] ; [116.46088193   2.53911807],0
p8,1,0.752937,0.09908,[315 258] ; [63 55],[313.45007236 259.54992764] ; [64.54992764 53.45007236],0
a3,1,0.754509,0.097781,[419 161] ; [85 35],[417.6 162.4] ; [86.4 33.6],0
b5,1,0.80011,0.064113,[348 236] ; [73 47],[349.23863636 234.76136364] ; [71.76136364 48.23863636],0
d2,1,0.81437,0.055127,[293 289] ; [59 61],[291.82905983 290.17094017] ; [60.17094017 59.82905983],0
d5,1,0.821728,0.050771,[475 108] ; [98 21],[475.86752137 107.13247863] ; [97.13247863 21.86752137],0
p12,1,0.824418,0.049225,[ 52 528] ; [ 10 110],[ 51.37142857 528.62857143] ; [ 10.62857143 109.37142857],0
