Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,84.999972,[227 214] ; [237  41],[284.59527121 156.40472879] ; [179.40472879  98.59527121],1
p4,1,0.0,76.995821,[214 233] ; [227  55],[270.40740741 176.59259259] ; [170.59259259 111.40740741],1
p8,1,0.0,50.244253,[191 253] ; [196  84],[237.33149171 206.66850829] ; [149.66850829 130.33149171],1
p3,1,0.0,42.57681,[186 262] ; [187  95],[228.90958904 219.09041096] ; [144.09041096 137.90958904],1
s7,1,0.0,33.013612,[184 248] ; [174  94],[220.93714286 211.06285714] ; [137.06285714 130.93714286],1
p5,1,0.0,30.912978,[ 29 415] ; [ 57 225],[ 52.59504132 391.40495868] ; [ 33.40495868 248.59504132],1
s8,1,0.0,25.697987,[171 276] ; [161 119],[204.13204952 242.86795048] ; [127.86795048 152.13204952],1
p1,1,1.3e-05,19.050664,[ 24 423] ; [ 42 240],[ 40.4691358 406.5308642] ; [ 25.5308642 256.4691358],1
n4,1,3.6e-05,17.088745,[340 108] ; [249  33],[361.46849315  86.53150685] ; [227.53150685  54.46849315],1
s5,1,4.3e-05,16.731141,[132 304] ; [122 146],[157.30681818 278.69318182] ; [ 96.69318182 171.30681818],1
s2,1,9.1e-05,15.317789,[207 238] ; [172 108],[232.62758621 212.37241379] ; [146.37241379 133.62758621],1
v1,1,0.000446,12.327839,[214 220] ; [175 104],[236.7826087 197.2173913] ; [152.2173913 126.7826087],1
p2,1,0.000592,11.800378,[356  91] ; [252  30],[372.80658436  74.19341564] ; [235.19341564  46.80658436],1
s6,1,0.000945,10.932057,[286 156] ; [208  64],[305.80952381 136.19047619] ; [188.19047619  83.80952381],1
p9,1,0.000992,10.843249,[363  78] ; [256  25],[378.08725762  62.91274238] ; [240.91274238  40.08725762],1
p12,1,0.005979,7.556542,[ 27 421] ; [ 33 247],[ 36.92307692 411.07692308] ; [ 23.07692308 256.92307692],0
a1,1,0.007463,7.157969,[ 14 436] ; [ 21 261],[ 21.51639344 428.48360656] ; [ 13.48360656 268.51639344],0
b3,1,0.010783,6.500742,[ 88 171] ; [ 85 100],[100.91666667 158.08333333] ; [ 72.08333333 112.91666667],0
b2,1,0.010783,6.500742,[ 88 171] ; [ 85 100],[100.91666667 158.08333333] ; [ 72.08333333 112.91666667],0
d1,1,0.016269,5.773512,[255 195] ; [185  97],[270.49180328 179.50819672] ; [169.50819672 112.49180328],0
n5,1,0.022082,5.239273,[347 101] ; [238  44],[359.01369863  88.98630137] ; [225.98630137  56.01369863],0
p10,1,0.023231,5.151112,[360  84] ; [245  35],[371.02209945  72.97790055] ; [233.97790055  46.02209945],0
a3,1,0.029568,4.734224,[309 139] ; [214  66],[321.84615385 126.15384615] ; [201.15384615  78.84615385],0
u1,1,0.030047,4.70663,[ 76 374] ; [ 66 216],[ 87.29508197 362.70491803] ; [ 54.70491803 227.29508197],0
a5,1,0.046992,3.94567,[323 127] ; [221  61],[334.42622951 115.57377049] ; [209.57377049  72.42622951],0
a4,1,0.048506,3.892361,[194 253] ; [143 138],[206.9217033 240.0782967] ; [130.0782967 150.9217033],0
d3,1,0.050731,3.817141,[299 151] ; [206  75],[310.875513 139.124487] ; [194.124487  86.875513],0
s3,1,0.064341,3.421801,[239 203] ; [171 109],[250.99722992 191.00277008] ; [159.00277008 120.99722992],0
b1,1,0.07882,3.089062,[153 297] ; [114 168],[164.13934426 285.86065574] ; [102.86065574 179.13934426],0
u3,1,0.108157,2.580942,[72 68] ; [43 25],[77.40384615 62.59615385] ; [37.59615385 30.40384615],0
d4,1,0.122651,2.38314,[360  89] ; [238  43],[367.8109589  81.1890411] ; [230.1890411  50.8109589],0
d2,1,0.135821,2.224678,[214 233] ; [151 131],[223.80658436 223.19341564] ; [141.19341564 140.80658436],0
r4,1,0.170366,1.879724,[418  32] ; [269  13],[422.33606557  27.66393443] ; [264.66393443  17.33606557],0
s1,1,0.18034,1.794822,[ 11 431] ; [ 12 268],[ 14.08033241 427.91966759] ; [  8.91966759 271.08033241],0
u4,1,0.20045,1.639096,[  9 441] ; [ 10 272],[ 11.68032787 438.31967213] ; [  7.31967213 274.68032787],0
v2,1,0.209991,1.571487,[235 194] ; [165 112],[243.05949008 185.94050992] ; [156.94050992 120.05949008],0
r3,1,0.22139,1.495337,[428  21] ; [272   8],[431.13854595  17.86145405] ; [268.86145405  11.13854595],0
a2,1,0.226329,1.463782,[105 345] ; [ 77 205],[111.8852459 338.1147541] ; [ 70.1147541 211.8852459],0
b5,1,0.244206,1.356149,[278 172] ; [162 120],[270.49180328 179.50819672] ; [169.50819672 112.49180328],0
n1,1,0.289168,1.12349,[38 66] ; [24 29],[41.07006369 62.92993631] ; [20.92993631 32.07006369],0
p11,1,0.329519,0.950788,[357  93] ; [232  50],[362.09016393  87.90983607] ; [226.90983607  55.09016393],0
a6,1,0.338204,0.917229,[310 140] ; [184  97],[304.10396717 145.89603283] ; [189.89603283  91.10396717],0
v3,1,0.351219,0.869046,[171 261] ; [119 157],[176.94915254 255.05084746] ; [113.05084746 162.94915254],0
u2,1,0.374015,0.790281,[66 72] ; [37 31],[69. 69.] ; [34. 34.],0
a8,1,0.426825,0.631446,[ 53 355] ; [ 39 218],[ 56.44511278 351.55488722] ; [ 35.55488722 221.44511278],0
v4,1,0.42864,0.626506,[435  14] ; [275   6],[436.69863014  12.30136986] ; [273.30136986   7.69863014],0
n2,1,0.465979,0.531494,[79 26] ; [37 16],[77.08860759 27.91139241] ; [38.91139241 14.08860759],0
r1,1,0.513606,0.426714,[364  83] ; [235  47],[367.28806584  79.71193416] ; [231.71193416  50.28806584],0
d5,1,0.619395,0.246719,[363  87] ; [230  50],[365.54794521  84.45205479] ; [227.45205479  52.54794521],0
n3,1,0.636725,0.22305,[75 30] ; [39 13],[76.24203822 28.75796178] ; [37.75796178 14.24203822],0
s4,1,0.866393,0.028305,[ 77 369] ; [ 49 227],[ 77.83379501 368.16620499] ; [ 48.16620499 227.83379501],0
b4,1,0.938602,0.005933,[262 188] ; [165 117],[262.5 187.5] ; [164.5 117.5],0
a7,1,0.961479,0.002333,[328 121] ; [205  75],[328.28120713 120.71879287] ; [204.71879287  75.28120713],0
