Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,59.780344,[74 35] ; [ 2 52],[50.82208589 58.17791411] ; [25.17791411 28.82208589],1
d4,1,0.0,35.881402,[95 14] ; [23 31],[78.90797546 30.09202454] ; [39.09202454 14.90797546],1
d2,1,6e-06,20.348643,[64 43] ; [12 42],[50.50931677 56.49068323] ; [25.49068323 28.50931677],1
a4,1,9e-06,19.732814,[58 50] ; [ 9 44],[44.94409938 63.05590062] ; [22.05590062 30.94409938],1
a3,1,5.1e-05,16.408579,[80 29] ; [21 31],[68.37888199 40.62111801] ; [32.62111801 19.37888199],1
d3,1,8e-05,15.552418,[70 39] ; [17 37],[58.17791411 50.82208589] ; [28.82208589 25.17791411],1
a7,1,0.00039,12.580926,[75 34] ; [21 32],[64.59259259 44.40740741] ; [31.40740741 21.59259259],1
a2,1,0.000454,12.297349,[29 80] ; [ 2 52],[20.73006135 88.26993865] ; [10.26993865 43.73006135],1
a5,1,0.00076,11.33713,[78 31] ; [24 30],[68.20858896 40.79141104] ; [33.79141104 20.20858896],1
s7,1,0.001465,10.122163,[38 61] ; [ 7 45],[29.50331126 69.49668874] ; [15.49668874 36.50331126],0
a6,1,0.004433,8.097245,[70 39] ; [22 32],[61.52147239 47.47852761] ; [30.47852761 23.52147239],0
s8,1,0.004508,8.066806,[37 72] ; [ 7 47],[29.42331288 79.57668712] ; [14.57668712 39.42331288],0
u1,1,0.010008,6.63346,[20 89] ; [ 2 52],[14.71165644 94.28834356] ; [ 7.28834356 46.71165644],0
v2,1,0.023871,5.103971,[49 55] ; [14 36],[42.54545455 61.45454545] ; [20.45454545 29.54545455],0
b5,1,0.029681,4.72769,[68 41] ; [24 30],[61.52147239 47.47852761] ; [30.47852761 23.52147239],0
r2,1,0.033152,4.537904,[93 12] ; [40 13],[88.38607595 16.61392405] ; [44.61392405  8.38607595],0
p1,1,0.053941,3.714522,[  5 104] ; [ 7 47],[  8.02453988 100.97546012] ; [ 3.97546012 50.02453988],0
b4,1,0.066773,3.36063,[65 44] ; [24 30],[59.51533742 49.48466258] ; [29.48466258 24.51533742],0
s6,1,0.06748,3.343279,[51 57] ; [17 36],[45.61490683 62.38509317] ; [22.38509317 30.61490683],0
v4,1,0.096707,2.75903,[87 22] ; [36 17],[82.75925926 26.24074074] ; [40.24074074 12.75925926],0
n2,1,0.10771,2.5875,[27 19] ; [18  5],[30. 16.] ; [15.  8.],0
n1,1,0.141074,2.166202,[18 27] ; [13  9],[20.82089552 24.17910448] ; [10.17910448 11.82089552],0
n5,1,0.155992,2.012659,[65 44] ; [37 15],[69.05590062 39.94409938] ; [32.94409938 19.05590062],0
u2,1,0.16659,1.913364,[16 12] ; [13 20],[13.31147541 14.68852459] ; [15.68852459 17.31147541],0
v1,1,0.186843,1.742336,[30 75] ; [21 33],[33.67924528 71.32075472] ; [17.32075472 36.67924528],0
p11,1,0.200762,1.636826,[53 56] ; [32 22],[56.8404908 52.1595092] ; [28.1595092 25.8404908],0
u3,1,0.203141,1.619645,[17 12] ; [14 19],[14.5 14.5] ; [16.5 16.5],0
s2,1,0.219319,1.508822,[40 69] ; [14 38],[36.55900621 72.44099379] ; [17.44099379 34.55900621],0
s3,1,0.236847,1.399263,[48 60] ; [18 34],[44.55 63.45] ; [21.45 30.55],0
r1,1,0.239847,1.381491,[74 35] ; [31 22],[70.64814815 38.35185185] ; [34.35185185 18.64814815],0
b2,1,0.263284,1.251407,[23 47] ; [15 19],[25.57692308 44.42307692] ; [12.42307692 21.57692308],0
b3,1,0.263284,1.251407,[23 47] ; [15 19],[25.57692308 44.42307692] ; [12.42307692 21.57692308],0
s1,1,0.26516,1.241615,[  7 102] ; [ 6 46],[  8.80124224 100.19875776] ; [ 4.19875776 47.80124224],0
n6,1,0.306042,1.047682,[74 34] ; [32 21],[71.10559006 36.89440994] ; [34.89440994 18.10559006],0
r3,1,0.310183,1.029898,[86 23] ; [38 15],[83.43209877 25.56790123] ; [40.56790123 12.43209877],0
r4,1,0.385709,0.752428,[76 33] ; [34 20],[73.55828221 35.44171779] ; [36.44171779 17.55828221],0
n3,1,0.448478,0.574495,[25 19] ; [14  7],[26.4 17.6] ; [12.6  8.4],0
s5,1,0.450719,0.568843,[21 82] ; [ 8 44],[19.27096774 83.72903226] ; [ 9.72903226 42.27096774],0
b1,1,0.469582,0.522959,[55 54] ; [24 30],[52.82822086 56.17177914] ; [26.17177914 27.82822086],0
p8,1,0.495555,0.464442,[16 93] ; [10 43],[17.49382716 91.50617284] ; [ 8.50617284 44.49382716],0
p4,1,0.510216,0.433623,[28 80] ; [11 41],[26.325 81.675] ; [12.675 39.325],0
v3,1,0.542264,0.371359,[35 67] ; [15 36],[33.33333333 68.66666667] ; [16.66666667 34.33333333],0
p5,1,0.625021,0.238873,[  6 100] ; [ 2 50],[  5.36708861 100.63291139] ; [ 2.63291139 49.36708861],0
a8,1,0.695072,0.153649,[ 8 95] ; [ 5 47],[ 8.63870968 94.36129032] ; [ 4.36129032 47.63870968],0
p10,1,0.698479,0.150059,[57 50] ; [26 26],[55.85534591 51.14465409] ; [27.14465409 24.85534591],0
p9,1,0.733906,0.115556,[55 49] ; [26 26],[54. 50.] ; [27. 25.],0
s4,1,0.752258,0.099643,[20 87] ; [ 9 45],[19.27329193 87.72670807] ; [ 9.72670807 44.27329193],0
p7,1,0.778369,0.079212,[25 81] ; [11 40],[24.30573248 81.69426752] ; [11.69426752 39.30573248],0
p12,1,0.784677,0.074654,[  5 103] ; [ 2 52],[  4.66666667 103.33333333] ; [ 2.33333333 51.66666667],0
a1,1,0.866476,0.02827,[11 98] ; [ 5 49],[10.6993865 98.3006135] ; [ 5.3006135 48.6993865],0
n4,1,0.916171,0.011079,[69 40] ; [34 19],[69.30246914 39.69753086] ; [33.69753086 19.30246914],0
p3,1,0.922511,0.009462,[27 82] ; [13 41],[26.74846626 82.25153374] ; [13.25153374 40.74846626],0
