Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000926,10.970034,[ 9 37] ; [5 1],[12.38461538 33.61538462] ; [1.61538462 4.38461538],1
s8,1,0.012468,6.243083,[ 5 41] ; [3 3],[ 7.07692308 38.92307692] ; [0.92307692 5.07692308],0
s7,1,0.0227,5.191285,[ 7 36] ; [3 2],[ 8.95833333 34.04166667] ; [1.04166667 3.95833333],0
d4,1,0.058075,3.591512,[19 26] ; [5 1],[21.17647059 23.82352941] ; [2.82352941 3.17647059],0
s2,1,0.059264,3.557861,[13 33] ; [4 2],[15.03846154 30.96153846] ; [1.96153846 4.03846154],0
p7,1,0.072345,3.228999,[19 24] ; [5 1],[21.06122449 21.93877551] ; [2.93877551 3.06122449],0
v1,1,0.079332,3.078526,[14 32] ; [4 2],[15.92307692 30.07692308] ; [2.07692308 3.92307692],0
p11,1,0.101573,2.680666,[22 24] ; [5 1],[23.88461538 22.11538462] ; [3.11538462 2.88461538],0
r4,1,0.101573,2.680666,[22 24] ; [5 1],[23.88461538 22.11538462] ; [3.11538462 2.88461538],0
p2,1,0.148351,2.089129,[24 22] ; [5 1],[25.65384615 20.34615385] ; [3.34615385 2.65384615],0
a6,1,0.176486,1.826965,[21 25] ; [1 5],[19.46153846 26.53846154] ; [2.53846154 3.46153846],0
s3,1,0.176486,1.826965,[25 21] ; [5 1],[26.53846154 19.46153846] ; [3.46153846 2.53846154],0
p4,1,0.187634,1.7361,[11 34] ; [3 3],[12.35294118 32.64705882] ; [1.64705882 4.35294118],0
a7,1,0.208069,1.584808,[20 26] ; [1 5],[18.57692308 27.42307692] ; [2.42307692 3.57692308],0
d1,1,0.223522,1.481613,[ 2 44] ; [1 5],[ 2.65384615 43.34615385] ; [0.34615385 5.65384615],0
a2,1,0.223522,1.481613,[ 2 44] ; [1 5],[ 2.65384615 43.34615385] ; [0.34615385 5.65384615],0
b4,1,0.283889,1.148378,[20 26] ; [4 2],[21.23076923 24.76923077] ; [2.76923077 3.23076923],0
n5,1,0.305649,1.049383,[25 20] ; [2 4],[23.82352941 21.17647059] ; [3.17647059 2.82352941],0
r3,1,0.37361,0.791621,[30 16] ; [5 1],[30.96153846 15.03846154] ; [4.03846154 1.96153846],0
r1,1,0.442181,0.590617,[23 23] ; [4 2],[23.88461538 22.11538462] ; [3.11538462 2.88461538],0
b5,1,0.442181,0.590617,[23 23] ; [4 2],[23.88461538 22.11538462] ; [3.11538462 2.88461538],0
u3,1,0.448599,0.574189,[10 13] ; [2 1],[10.61538462 12.38461538] ; [1.38461538 1.61538462],0
r2,1,0.465752,0.532037,[31 14] ; [5 1],[31.76470588 13.23529412] ; [4.23529412 1.76470588],0
d3,1,0.466581,0.53006,[16 30] ; [3 3],[16.80769231 29.19230769] ; [2.19230769 3.80769231],0
d2,1,0.526093,0.401932,[10 36] ; [2 4],[10.61538462 35.38461538] ; [1.38461538 4.61538462],0
p1,1,0.533334,0.388036,[ 4 42] ; [1 5],[ 4.42307692 41.57692308] ; [0.57692308 5.42307692],0
a1,1,0.533334,0.388036,[ 4 42] ; [1 5],[ 4.42307692 41.57692308] ; [0.57692308 5.42307692],0
a5,1,0.53679,0.381522,[17 29] ; [3 3],[17.69230769 28.30769231] ; [2.30769231 3.69230769],0
a4,1,0.547041,0.362646,[13 33] ; [1 5],[12.38461538 33.61538462] ; [1.61538462 4.38461538],0
p9,1,0.605718,0.266458,[25 20] ; [4 2],[25.58823529 19.41176471] ; [3.41176471 2.58823529],0
b3,1,0.645845,0.211178,[ 8 19] ; [2 3],[ 8.4375 18.5625] ; [1.5625 3.4375],0
b2,1,0.645845,0.211178,[ 8 19] ; [2 3],[ 8.4375 18.5625] ; [1.5625 3.4375],0
v3,1,0.673105,0.177991,[11 34] ; [1 5],[10.58823529 34.41176471] ; [1.41176471 4.58823529],0
v2,1,0.717078,0.13131,[10 33] ; [1 5],[ 9.65306122 33.34693878] ; [1.34693878 4.65306122],0
n4,1,0.762254,0.091519,[20 26] ; [3 3],[20.34615385 25.65384615] ; [2.65384615 3.34615385],0
s4,1,0.806794,0.059811,[ 6 40] ; [1 5],[ 6.19230769 39.80769231] ; [0.80769231 5.19230769],0
p8,1,0.82242,0.05037,[13 32] ; [2 4],[13.23529412 31.76470588] ; [1.76470588 4.23529412],0
b1,1,0.920153,0.010048,[24 22] ; [3 3],[23.88461538 22.11538462] ; [3.11538462 2.88461538],0
a3,1,0.959213,0.002615,[23 22] ; [3 3],[22.94117647 22.05882353] ; [3.05882353 2.94117647],0
p10,1,0.959213,0.002615,[22 23] ; [3 3],[22.05882353 22.94117647] ; [2.94117647 3.05882353],0
