Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,48.535613,[ 25 406] ; [22 46],[ 40.59519038 390.40480962] ; [ 6.40480962 61.59519038],1
p12,1,0.0,29.499574,[ 33 400] ; [20 48],[ 45.80638723 387.19361277] ; [ 7.19361277 60.80638723],1
p6,1,1e-06,24.636363,[157 272] ; [46 21],[175.57862903 253.42137097] ; [27.42137097 39.57862903],1
p3,1,4e-06,21.484741,[212 223] ; [53 14],[229.6314741 205.3685259] ; [35.3685259 31.6314741],1
p8,1,4e-06,21.415274,[217 210] ; [55 13],[234.63434343 192.36565657] ; [37.36565657 30.63434343],1
s5,1,9e-06,19.624077,[172 252] ; [46 20],[188.63673469 235.36326531] ; [29.36326531 36.63673469],1
p4,1,1.4e-05,18.809321,[270 164] ; [59  7],[285.572 148.428] ; [43.428 22.572],1
a1,1,0.000236,13.52272,[ 14 421] ; [ 9 59],[ 19.89065606 415.10934394] ; [ 3.10934394 64.89065606],1
s7,1,0.00028,13.202875,[250 169] ; [54 11],[263.17355372 155.82644628] ; [40.82644628 24.17355372],1
v3,1,0.000563,11.894097,[163 257] ; [41 26],[175.93429158 244.06570842] ; [28.06570842 38.93429158],1
n4,1,0.002039,9.51447,[339  95] ; [64  4],[348.41035857  85.58964143] ; [54.58964143 13.41035857],0
n5,1,0.002954,8.835414,[332 100] ; [63  5],[341.28  90.72] ; [53.72 14.28],0
s1,1,0.007817,7.074896,[ 14 412] ; [ 7 61],[ 18.10931174 407.89068826] ; [ 2.89068826 65.10931174],0
u4,1,0.013765,6.068074,[  9 426] ; [ 5 63],[ 12.10735586 422.89264414] ; [ 1.89264414 66.10735586],0
p7,1,0.016201,5.780969,[274 148] ; [52 13],[282.48870637 139.51129363] ; [43.51129363 21.48870637],0
s8,1,0.023342,5.142863,[240 193] ; [47 20],[248.542 184.458] ; [38.458 28.542],0
b5,1,0.037298,4.336737,[275 160] ; [34 34],[267.22664016 167.77335984] ; [41.77335984 26.22664016],0
r2,1,0.043998,4.056656,[423   8] ; [64  4],[420.63527054  10.36472946] ; [66.36472946  1.63527054],0
n1,1,0.046478,3.964174,[33 57] ; [8 4],[36.17647059 53.82352941] ; [4.82352941 7.17647059],0
a3,1,0.048006,3.90977,[314 119] ; [57 11],[320.64471058 112.35528942] ; [50.35528942 17.64471058],0
r3,1,0.067272,3.34837,[423   9] ; [64  4],[420.768  11.232] ; [66.232  1.768],0
a6,1,0.070343,3.274996,[306 127] ; [40 27],[299.636 133.364] ; [46.364 20.636],0
n6,1,0.070427,3.27304,[371  60] ; [63  4],[375.61044177  55.38955823] ; [58.38955823  8.61044177],0
b3,1,0.098375,2.731689,[ 90 161] ; [25 27],[ 95.2640264 155.7359736] ; [19.7359736 32.2640264],0
b2,1,0.098375,2.731689,[ 90 161] ; [25 27],[ 95.2640264 155.7359736] ; [19.7359736 32.2640264],0
v1,1,0.100418,2.698884,[239 184] ; [45 22],[245.16734694 177.83265306] ; [38.83265306 28.16734694],0
n3,1,0.105734,2.61686,[67 22] ; [7 6],[64.56862745 24.43137255] ; [9.43137255 3.56862745],0
a2,1,0.123212,2.376013,[129 306] ; [14 54],[123.66799205 311.33200795] ; [19.33200795 48.66799205],0
v4,1,0.132756,2.259975,[422  11] ; [64  4],[420.03592814  12.96407186] ; [65.96407186  2.03592814],0
p11,1,0.181502,1.785285,[333 102] ; [57 11],[337.27634195  97.72365805] ; [52.72365805 15.27634195],0
s4,1,0.202072,1.627338,[ 93 335] ; [10 57],[ 89.05858586 338.94141414] ; [13.94141414 53.05858586],0
p10,1,0.206785,1.593793,[360  71] ; [60  7],[363.4939759  67.5060241] ; [56.5060241 10.4939759],0
d2,1,0.217445,1.521156,[217 216] ; [39 28],[221.696 211.304] ; [34.304 32.696],0
s3,1,0.255801,1.291343,[302 124] ; [52 15],[305.89046653 120.10953347] ; [48.10953347 18.89046653],0
a8,1,0.263479,1.250386,[ 59 332] ; [13 50],[ 62.00881057 328.99118943] ; [ 9.99118943 53.00881057],0
p9,1,0.326703,0.961921,[373  56] ; [62  6],[375.48289738  53.51710262] ; [59.51710262  8.48289738],0
s2,1,0.424281,0.638427,[283 148] ; [48 20],[285.89378758 145.10621242] ; [45.10621242 22.89378758],0
r4,1,0.456083,0.55549,[423  12] ; [65  3],[422.027833  12.972167] ; [65.972167  2.027833],0
d3,1,0.505283,0.443822,[315 119] ; [46 21],[312.72255489 121.27744511] ; [48.27744511 18.72255489],0
d5,1,0.506659,0.44096,[369  64] ; [55 12],[367.184  65.816] ; [56.816 10.184],0
a7,1,0.532873,0.388909,[328 106] ; [49 19],[325.93227092 108.06772908] ; [51.06772908 16.93227092],0
b1,1,0.533661,0.387416,[162 273] ; [28 40],[164.31411531 270.68588469] ; [25.68588469 42.31411531],0
u2,1,0.593529,0.284866,[74 44] ; [6 5],[73.17829457 44.82170543] ; [6.82170543 4.17829457],0
v2,1,0.643144,0.214653,[249 168] ; [38 29],[247.27066116 169.72933884] ; [39.72933884 27.27066116],0
a4,1,0.694457,0.154303,[208 224] ; [31 37],[206.496 225.504] ; [32.504 35.496],0
u3,1,0.708982,0.139295,[80 39] ; [8 3],[80.55384615 38.44615385] ; [7.44615385 3.55384615],0
