Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,30.064686,[19 23] ; [70  7],[31.41176471 10.58823529] ; [57.58823529 19.41176471],1
r4,1,1e-06,23.721251,[13 29] ; [59 18],[25.41176471 16.58823529] ; [46.58823529 30.41176471],1
p9,1,2.3e-05,17.913861,[13 26] ; [57 20],[23.53448276 15.46551724] ; [46.46551724 30.53448276],1
p10,1,9e-05,15.341991,[12 29] ; [51 25],[22.07692308 18.92307692] ; [40.92307692 35.07692308],1
p7,1,0.000102,15.106308,[11 30] ; [49 27],[21.02564103 19.97435897] ; [38.97435897 37.02564103],1
v2,1,0.000343,12.820449,[ 8 32] ; [41 34],[17.04347826 22.95652174] ; [31.95652174 43.04347826],1
a5,1,0.000952,10.918578,[14 28] ; [50 27],[22.58823529 19.41176471] ; [41.41176471 35.58823529],1
n6,1,0.001256,10.406615,[20 21] ; [60 17],[27.79661017 13.20338983] ; [52.20338983 24.79661017],0
n3,1,0.002184,9.387931,[ 8 12] ; [21  4],[12.88888889  7.11111111] ; [16.11111111  8.88888889],0
p2,1,0.002497,9.142431,[19 23] ; [55 20],[26.56410256 15.43589744] ; [47.43589744 27.56410256],0
r2,1,0.002945,8.841357,[26 14] ; [67  9],[32.06896552  7.93103448] ; [60.93103448 15.06896552],0
v4,1,0.003183,8.69974,[26 15] ; [66 10],[32.23931624  8.76068376] ; [59.76068376 16.23931624],0
r1,1,0.004874,7.925499,[16 26] ; [50 27],[23.29411765 18.70588235] ; [42.70588235 34.29411765],0
p4,1,0.006624,7.372118,[ 7 33] ; [32 43],[13.56521739 26.43478261] ; [25.43478261 49.56521739],0
v1,1,0.007014,7.26932,[ 9 32] ; [36 40],[15.76923077 25.23076923] ; [29.23076923 46.76923077],0
s5,1,0.00874,6.875122,[ 1 40] ; [15 60],[ 5.65517241 35.34482759] ; [10.34482759 64.65517241],0
d5,1,0.010151,6.608179,[17 25] ; [50 27],[23.64705882 18.35294118] ; [43.35294118 33.64705882],0
u2,1,0.013179,6.144945,[ 5 16] ; [14  9],[ 9.06818182 11.93181818] ; [ 9.93181818 13.06818182],0
p8,1,0.019842,5.425706,[ 8 33] ; [31 45],[13.66666667 27.33333333] ; [25.33333333 50.66666667],0
a4,1,0.034498,4.469842,[10 31] ; [34 43],[15.28813559 25.71186441] ; [28.71186441 48.28813559],0
d1,1,0.038733,4.272542,[10 32] ; [33 44],[15.17647059 26.82352941] ; [27.82352941 49.17647059],0
