Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,53.435569,[19 80] ; [106  55],[47.59615385 51.40384615] ; [77.40384615 83.59615385],1
p6,1,1e-06,23.24523,[25 73] ; [90 70],[43.68217054 54.31782946] ; [71.31782946 88.68217054],1
p5,1,0.000461,12.267246,[ 1 98] ; [ 22 138],[ 8.79150579 90.20849421] ; [ 14.20849421 145.79150579],1
a5,1,0.000541,11.96836,[57 42] ; [126  36],[69.4137931 29.5862069] ; [113.5862069  48.4137931],1
p8,1,0.001168,10.540577,[34 63] ; [90 71],[46.62015504 50.37984496] ; [77.37984496 83.62015504],0
s6,1,0.001689,9.859886,[75 22] ; [147  14],[83.46511628 13.53488372] ; [138.53488372  22.46511628],0
p7,1,0.002894,8.872909,[50 44] ; [114  45],[60.93280632 33.06719368] ; [103.06719368  55.93280632],0
a4,1,0.003081,8.7591,[31 68] ; [81 81],[42.48275862 56.51724138] ; [69.51724138 92.48275862],0
d1,1,0.004262,8.168834,[47 52] ; [106  56],[58.03448276 40.96551724] ; [94.96551724 67.03448276],0
s8,1,0.008664,6.890808,[44 55] ; [99 63],[54.24137931 44.75862069] ; [88.75862069 73.24137931],0
n4,1,0.010696,6.515217,[61 37] ; [124  37],[70. 28.] ; [115.  46.],0
d3,1,0.012277,6.270373,[58 40] ; [120  42],[67.09230769 30.90769231] ; [110.90769231  51.09230769],0
p2,1,0.013579,6.092109,[75 24] ; [141  20],[82.24615385 16.75384615] ; [133.75384615  27.24615385],0
n6,1,0.020537,5.365691,[72 24] ; [140  22],[78.88372093 17.11627907] ; [133.11627907  28.88372093],0
s7,1,0.024686,5.045753,[55 42] ; [108  45],[63.244 33.756] ; [99.756 53.244],0
n5,1,0.031112,4.64677,[62 35] ; [123  38],[69.55426357 27.44573643] ; [115.44573643  45.55426357],0
p9,1,0.037221,4.340248,[77 19] ; [145  17],[82.60465116 13.39534884] ; [139.39534884  22.60465116],0
a3,1,0.04979,3.848523,[64 35] ; [123  39],[70.93103448 28.06896552] ; [116.06896552  45.93103448],0
d2,1,0.067158,3.351147,[41 58] ; [86 76],[48.17241379 50.82758621] ; [78.82758621 83.17241379],0
a2,1,0.080821,3.048323,[17 82] ; [ 43 119],[22.75862069 76.24137931] ; [ 37.24137931 124.75862069],0
p11,1,0.102803,2.661514,[68 31] ; [126  36],[73.5862069 25.4137931] ; [120.4137931  41.5862069],0
p1,1,0.11707,2.456083,[ 4 94] ; [ 15 146],[ 7.18918919 90.81081081] ; [ 11.81081081 149.18918919],0
a1,1,0.120118,2.415784,[ 2 97] ; [ 10 152],[ 4.55172414 94.44827586] ; [  7.44827586 154.55172414],0
v4,1,0.133853,2.247235,[91  7] ; [156   5],[93.45945946  4.54054054] ; [153.54054054   7.45945946],0
d4,1,0.141906,2.157163,[78 21] ; [139  23],[82.31034483 16.68965517] ; [134.68965517  27.31034483],0
n3,1,0.154612,2.026144,[20 11] ; [25  6],[22.5  8.5] ; [22.5  8.5],0
b1,1,0.1668,1.911475,[36 63] ; [73 89],[41.34482759 57.65517241] ; [67.65517241 94.34482759],0
p10,1,0.16684,1.911115,[76 21] ; [137  24],[80.08139535 16.91860465] ; [132.91860465  28.08139535],0
u2,1,0.169927,1.883591,[16 18] ; [24 14],[18.88888889 15.11111111] ; [21.11111111 16.88888889],0
a8,1,0.194825,1.680745,[19 73] ; [ 22 132],[15.33333333 76.66666667] ; [ 25.66666667 128.33333333],0
b4,1,0.22098,1.497998,[51 48] ; [96 66],[55.75862069 43.24137931] ; [91.24137931 70.75862069],0
a6,1,0.248249,1.333129,[59 40] ; [108  54],[63.34482759 35.65517241] ; [103.65517241  58.34482759],0
u1,1,0.290972,1.115117,[15 84] ; [ 33 129],[18.20689655 80.79310345] ; [ 29.79310345 132.20689655],0
v1,1,0.296398,1.090331,[40 56] ; [76 81],[44.01581028 51.98418972] ; [71.98418972 85.01581028],0
a7,1,0.296911,1.088019,[68 30] ; [122  40],[71.61538462 26.38461538] ; [118.38461538  43.61538462],0
v2,1,0.381539,0.765739,[42 50] ; [64 96],[38.6984127 53.3015873] ; [67.3015873 92.6984127],0
b5,1,0.421078,0.647305,[66 33] ; [100  62],[62.96551724 36.03448276] ; [103.03448276  58.96551724],0
u3,1,0.452884,0.563425,[21 14] ; [26 12],[22.53424658 12.46575342] ; [24.46575342 13.53424658],0
p12,1,0.458644,0.549201,[ 5 93] ; [ 12 149],[ 6.43243243 91.56756757] ; [ 10.56756757 150.43243243],0
r2,1,0.459736,0.546538,[93  4] ; [149  10],[91.6953125  5.3046875] ; [150.3046875   8.6953125],0
s4,1,0.475192,0.509878,[33 64] ; [ 47 111],[30.43137255 66.56862745] ; [ 49.56862745 108.43137255],0
r3,1,0.513344,0.427244,[91  6] ; [154   7],[92.1124031  4.8875969] ; [152.8875969   8.1124031],0
d5,1,0.520447,0.413007,[76 22] ; [131  31],[78.02307692 19.97692308] ; [128.97692308  33.02307692],0
n2,1,0.543524,0.369048,[25  6] ; [23  8],[24.  7.] ; [24.  7.],0
r4,1,0.56925,0.323939,[85 14] ; [143  19],[86.48275862 12.51724138] ; [141.51724138  20.48275862],0
r1,1,0.696597,0.152036,[74 25] ; [123  37],[75.3011583 23.6988417] ; [121.6988417  38.3011583],0
n1,1,0.713553,0.134754,[12 19] ; [13 17],[12.70491803 18.29508197] ; [12.29508197 17.70491803],0
b2,1,0.73137,0.117857,[19 41] ; [36 69],[20. 40.] ; [35. 70.],0
b3,1,0.73137,0.117857,[19 41] ; [36 69],[20. 40.] ; [35. 70.],0
s5,1,0.743327,0.107224,[41 53] ; [70 83],[42.24291498 51.75708502] ; [68.75708502 84.24291498],0
s3,1,0.786319,0.073492,[85 14] ; [141  21],[85.72413793 13.27586207] ; [140.27586207  21.72413793],0
s1,1,0.97099,0.001323,[ 5 93] ; [  8 152],[ 4.9379845 93.0620155] ; [  8.0620155 151.9379845],0
