Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,54.833814,[73  5] ; [ 6 21],[58.68571429 19.31428571] ; [20.31428571  6.68571429],1
s7,1,6.6e-05,15.918848,[41 31] ; [ 3 23],[32.32653061 39.67346939] ; [11.67346939 14.32653061],1
s6,1,0.000418,12.451884,[49 26] ; [ 7 20],[41.17647059 33.82352941] ; [14.82352941 12.17647059],1
p11,1,0.000515,12.059384,[65 13] ; [14 14],[58.13207547 19.86792453] ; [20.86792453  7.13207547],1
s8,1,0.00194,9.605888,[38 40] ; [ 4 23],[31.2 46.8] ; [10.8 16.2],0
n5,1,0.003405,8.576632,[63 14] ; [15 13],[57.2 19.8] ; [20.8  7.2],0
a7,1,0.010538,6.54164,[54 23] ; [12 16],[48.4 28.6] ; [17.6 10.4],0
r2,1,0.017912,5.604762,[71  6] ; [21  7],[67.46666667  9.53333333] ; [24.53333333  3.46666667],0
a3,1,0.021551,5.281695,[42 36] ; [ 8 20],[36.79245283 41.20754717] ; [13.20754717 14.79245283],0
r3,1,0.025395,4.996716,[73  5] ; [22  6],[69.90566038  8.09433962] ; [25.09433962  2.90566038],0
d5,1,0.031707,4.614271,[43 34] ; [ 9 19],[38.13333333 38.86666667] ; [13.86666667 14.13333333],0
s4,1,0.036016,4.396346,[20 57] ; [ 2 26],[16.13333333 60.86666667] ; [ 5.86666667 22.13333333],0
p8,1,0.046812,3.952137,[53 25] ; [12 14],[48.75 29.25] ; [16.25  9.75],0
u2,1,0.060969,3.510827,[22 14] ; [ 7 13],[18.64285714 17.35714286] ; [10.35714286  9.64285714],0
s5,1,0.077804,3.110181,[24 52] ; [ 4 24],[20.46153846 55.53846154] ; [ 7.53846154 20.46153846],0
s2,1,0.083163,3.001982,[34 44] ; [ 7 21],[30.16981132 47.83018868] ; [10.83018868 17.16981132],0
a6,1,0.087094,2.927281,[48 30] ; [12 16],[44.1509434 33.8490566] ; [15.8490566 12.1509434],0
a5,1,0.094193,2.801221,[45 33] ; [11 17],[41.20754717 36.79245283] ; [14.79245283 13.20754717],0
u3,1,0.100396,2.69924,[19 17] ; [ 6 14],[16.07142857 19.92857143] ; [ 8.92857143 11.07142857],0
a4,1,0.122516,2.384864,[26 52] ; [ 5 23],[22.81132075 55.18867925] ; [ 8.18867925 19.81132075],0
