Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,50.873433,[113  27] ; [116 149],[79.16049383 60.83950617] ; [149.83950617 115.16049383],1
p7,1,0.0,38.549531,[110  27] ; [125 135],[81.09571788 55.90428212] ; [153.90428212 106.09571788],1
p3,1,0.0,29.56794,[87 53] ; [ 90 175],[61.18518519 78.81481481] ; [115.81481481 149.18518519],1
p8,1,4e-06,21.108227,[90 50] ; [105 156],[68.0798005 71.9201995] ; [126.9201995 134.0798005],1
s8,1,8e-06,19.959654,[71 69] ; [ 75 190],[50.4691358 89.5308642] ; [ 95.5308642 169.4691358],1
s2,1,1.5e-05,18.735285,[86 53] ; [104 161],[65.37128713 73.62871287] ; [124.62871287 140.37128713],1
s7,1,2.4e-05,17.834091,[74 60] ; [ 84 170],[54.56701031 79.43298969] ; [103.43298969 150.56701031],1
s5,1,0.000578,11.845191,[53 82] ; [ 59 200],[38.37563452 96.62436548] ; [ 73.62436548 185.37563452],1
p2,1,0.000601,11.77298,[128  12] ; [207  59],[115.51724138  24.48275862] ; [219.48275862  46.51724138],1
b3,1,0.001354,10.267002,[39 48] ; [ 35 108],[27.99130435 59.00869565] ; [46.00869565 96.99130435],0
b2,1,0.001354,10.267002,[39 48] ; [ 35 108],[27.99130435 59.00869565] ; [46.00869565 96.99130435],0
v1,1,0.001975,9.572373,[74 65] ; [ 95 161],[59.47088608 79.52911392] ; [109.52911392 146.47088608],0
p1,1,0.003117,8.737397,[ 15 125] ; [  9 255],[  8.31683168 131.68316832] ; [ 15.68316832 248.31683168],0
s6,1,0.003523,8.51459,[103  36] ; [157 107],[89.67741935 49.32258065] ; [170.32258065  93.67741935],0
a4,1,0.003624,8.463079,[70 70] ; [ 93 172],[56.34567901 83.65432099] ; [106.65432099 158.34567901],0
n6,1,0.010747,6.506649,[122  18] ; [202  62],[112.27722772  27.72277228] ; [211.72277228  52.27722772],0
u1,1,0.011853,6.332671,[ 36 104] ; [ 41 225],[ 26.55172414 113.44827586] ; [ 50.44827586 215.55172414],0
p5,1,0.013975,6.041336,[ 17 123] ; [ 14 250],[ 10.74257426 129.25742574] ; [ 20.25742574 243.74257426],0
d3,1,0.017196,5.676228,[112  27] ; [185  81],[101.93333333  37.06666667] ; [195.06666667  70.93333333],0
d2,1,0.017724,5.623271,[73 67] ; [106 160],[61.72413793 78.27586207] ; [117.27586207 148.72413793],0
a2,1,0.024671,5.046824,[43 97] ; [ 55 211],[ 33.79310345 106.20689655] ; [ 64.20689655 201.79310345],0
d1,1,0.034319,4.478754,[88 52] ; [138 128],[77.93103448 62.06896552] ; [148.06896552 117.93103448],0
n4,1,0.035482,4.421812,[109  31] ; [180  85],[99.90123457 40.09876543] ; [189.09876543  75.90123457],0
p9,1,0.044043,4.054902,[121  19] ; [204  57],[113.46633416  26.53366584] ; [211.53366584  49.46633416],0
a3,1,0.050974,3.809121,[104  36] ; [171  93],[95.2970297 44.7029703] ; [179.7029703  84.2970297],0
