Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,109.599311,[262  46] ; [112 147],[203.16049383 104.83950617] ; [170.83950617  88.16049383],1
p8,1,0.0,35.529624,[200 105] ; [102 151],[165.07168459 139.92831541] ; [136.92831541 116.07168459],1
p5,1,0.0,32.299976,[ 64 241] ; [ 12 248],[ 41.02654867 263.97345133] ; [ 34.97345133 225.02654867],1
p7,1,0.0,29.983591,[234  71] ; [135 112],[203.88586957 101.11413043] ; [165.11413043  81.88586957],1
p6,1,2e-06,22.692565,[148 157] ; [ 73 181],[120.58139535 184.41860465] ; [100.41860465 153.58139535],1
v1,1,3e-06,21.583508,[202  97] ; [122 132],[175.18264014 123.81735986] ; [148.81735986 105.18264014],1
p10,1,4e-06,21.498754,[279  28] ; [197  60],[259.09929078  47.90070922] ; [216.90070922  40.09929078],1
p9,1,1.6e-05,18.651067,[285  22] ; [204  49],[268.07678571  38.92321429] ; [220.92321429  32.07678571],1
s7,1,5.6e-05,16.240706,[174 113] ; [109 143],[150.68831169 136.31168831] ; [132.31168831 119.68831169],1
n6,1,7.3e-05,15.72632,[292  15] ; [222  38],[278.30335097  28.69664903] ; [235.69664903  24.30335097],1
u1,1,0.0001,15.135581,[ 88 220] ; [ 39 222],[ 68.74516696 239.25483304] ; [ 58.25483304 202.74516696],1
v3,1,0.000275,13.231989,[151 147] ; [ 88 162],[129.96715328 168.03284672] ; [109.03284672 140.96715328],1
s5,1,0.000747,11.368954,[124 170] ; [ 71 180],[105.19266055 188.80733945] ; [ 89.80733945 161.19266055],1
s8,1,0.001011,10.806583,[169 136] ; [108 152],[149.53097345 155.46902655] ; [127.46902655 132.53097345],0
p2,1,0.001324,10.308607,[276  31] ; [209  51],[262.60141093  44.39858907] ; [222.39858907  37.60141093],0
r4,1,0.002164,9.40534,[289  19] ; [225  36],[278.228471  29.771529] ; [235.771529  25.228471],0
p1,1,0.007095,7.248884,[ 33 274] ; [ 12 248],[ 24.36507937 282.63492063] ; [ 20.63492063 239.36507937],0
v2,1,0.010173,6.604377,[190 110] ; [129 117],[175.27472527 124.72527473] ; [143.72527473 102.27472527],0
p11,1,0.010279,6.585835,[262  46] ; [200  61],[250.08084359  57.91915641] ; [211.91915641  49.08084359],0
a3,1,0.011205,6.432452,[249  57] ; [189  72],[236.38095238  69.61904762] ; [201.61904762  59.38095238],0
p12,1,0.014337,5.996197,[ 34 271] ; [ 14 246],[ 25.91150442 279.08849558] ; [ 22.08849558 237.91150442],0
s6,1,0.014841,5.935257,[223  75] ; [168  89],[209.94234234  88.05765766] ; [181.05765766  75.94234234],0
n4,1,0.026645,4.913693,[285  23] ; [226  34],[277.0915493  30.9084507] ; [233.9084507  26.0915493],0
r3,1,0.032595,4.566932,[294  11] ; [239  20],[288.2358156  16.7641844] ; [244.7641844  14.2358156],0
s2,1,0.0507,3.818169,[173 130] ; [126 132],[161.49197861 141.50802139] ; [137.50802139 120.49197861],0
b1,1,0.089948,2.875302,[130 178] ; [ 92 169],[120.16871705 187.83128295] ; [101.83128295 159.16871705],0
b5,1,0.109372,2.56327,[178 130] ; [168  93],[187.28998243 120.71001757] ; [158.71001757 102.28998243],0
v4,1,0.109877,2.555988,[295  11] ; [244  17],[290.88888889  15.11111111] ; [248.11111111  12.88888889],0
d2,1,0.110694,2.544289,[180 127] ; [134 124],[170.6159292 136.3840708] ; [143.3840708 114.6159292],0
d1,1,0.120796,2.406971,[226  82] ; [176  85],[217.60281195  90.39718805] ; [184.39718805  76.60281195],0
s3,1,0.1594,1.97991,[183 121] ; [139 117],[174.8 129.2] ; [147.2 108.8],0
b2,1,0.172606,1.860162,[ 87 119] ; [53 98],[ 80.78431373 125.21568627] ; [59.21568627 91.78431373],0
b3,1,0.172606,1.860162,[ 87 119] ; [53 98],[ 80.78431373 125.21568627] ; [59.21568627 91.78431373],0
r1,1,0.209016,1.578227,[257  49] ; [207  52],[251.29911504  54.70088496] ; [212.70088496  46.29911504],0
a2,1,0.215137,1.536515,[ 96 212] ; [ 69 192],[ 89.31458699 218.68541301] ; [ 75.68541301 185.31458699],0
b4,1,0.233218,1.421126,[170 138] ; [157 104],[177.00527241 130.99472759] ; [149.99472759 111.00527241],0
d4,1,0.254986,1.295775,[275  33] ; [224  36],[270.58450704  37.41549296] ; [228.41549296  31.58450704],0
a1,1,0.258826,1.275025,[ 21 287] ; [ 12 249],[ 17.8629174 290.1370826] ; [ 15.1370826 245.8629174],0
a5,1,0.262654,1.254715,[249  59] ; [201  60],[243.58523726  64.41476274] ; [206.41476274  54.58523726],0
u3,1,0.269679,1.218379,[36 23] ; [37 35],[32.8778626 26.1221374] ; [40.1221374 31.8778626],0
u4,1,0.370702,0.801308,[ 11 296] ; [  6 255],[  9.18838028 297.81161972] ; [  7.81161972 253.18838028],0
a4,1,0.381072,0.767241,[166 141] ; [131 129],[160.80952381 146.19047619] ; [136.19047619 123.80952381],0
s4,1,0.431761,0.618082,[ 51 251] ; [ 37 219],[ 47.62724014 254.37275986] ; [ 40.37275986 215.62724014],0
s1,1,0.467422,0.528064,[  9 297] ; [  5 248],[  7.66368515 298.33631485] ; [  6.33631485 246.66368515],0
r2,1,0.500482,0.453914,[293  13] ; [242  14],[291.29893238  14.70106762] ; [243.70106762  12.29893238],0
a7,1,0.521531,0.410864,[227  80] ; [186  74],[223.61728395  83.38271605] ; [189.38271605  70.61728395],0
n1,1,0.537614,0.37998,[22 25] ; [30 43],[20.36666667 26.63333333] ; [31.63333333 41.36666667],0
n3,1,0.611767,0.25761,[34 13] ; [51 24],[32.74590164 14.25409836] ; [52.25409836 22.74590164],0
d3,1,0.634812,0.225592,[227  81] ; [187  73],[224.49295775  83.50704225] ; [189.50704225  70.49295775],0
a6,1,0.739449,0.110611,[218  89] ; [182  79],[216.1971831  90.8028169] ; [183.8028169  77.1971831],0
n2,1,0.756999,0.095743,[37 10] ; [58 18],[36.30081301 10.69918699] ; [58.69918699 17.30081301],0
u2,1,0.835245,0.043255,[33 26] ; [41 30],[33.58461538 25.41538462] ; [40.41538462 30.58461538],0
a8,1,0.858048,0.031991,[ 45 228] ; [ 38 201],[ 44.25585938 228.74414062] ; [ 38.74414062 200.25585938],0
