Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.161333,[44 70] ; [490 119],[84.19917012 29.80082988] ; [449.80082988 159.19917012],1
n4,1,0.0,56.344023,[59 56] ; [506 104],[89.62068966 25.37931034] ; [475.37931034 134.62068966],1
p10,1,0.0,26.859033,[71 40] ; [511  92],[90.4789916 20.5210084] ; [491.5210084 111.4789916],1
p9,1,1e-06,24.859611,[77 35] ; [525  76],[94.56381487 17.43618513] ; [507.43618513  93.56381487],1
p11,1,1e-05,19.603288,[73 42] ; [500 111],[90.76446281 24.23553719] ; [482.23553719 128.76446281],1
r4,1,0.00036,12.729715,[97 18] ; [574  37],[106.28787879   8.71212121] ; [564.71212121  46.28787879],1
s6,1,0.000784,11.278314,[63 51] ; [425 172],[78.24472574 35.75527426] ; [409.75527426 187.24472574],1
s7,1,0.001322,10.310944,[38 69] ; [306 278],[53.26772793 53.73227207] ; [290.73227207 293.26772793],0
u1,1,0.001516,10.059647,[ 11 104] ; [138 473],[23.60192837 91.39807163] ; [125.39807163 485.60192837],0
p3,1,0.001921,9.623954,[42 70] ; [326 284],[57.08587258 54.91412742] ; [310.91412742 299.08587258],0
v3,1,0.002741,8.972541,[28 76] ; [251 339],[41.80979827 62.19020173] ; [237.19020173 352.80979827],0
a4,1,0.003257,8.657349,[42 73] ; [314 296],[56.46896552 58.53103448] ; [299.53103448 310.46896552],0
b1,1,0.004829,7.942386,[56 59] ; [213 398],[42.61019284 72.38980716] ; [226.38980716 384.61019284],0
p4,1,0.009473,6.731338,[57 56] ; [386 223],[69.33379501 43.66620499] ; [373.66620499 235.33379501],0
p7,1,0.011092,6.450577,[59 52] ; [392 204],[70.80763791 40.19236209] ; [380.19236209 215.80763791],0
s5,1,0.012873,6.186423,[26 82] ; [214 373],[37.29496403 70.70503597] ; [202.70503597 384.29496403],0
p6,1,0.013353,6.121721,[28 80] ; [231 371],[39.3971831 68.6028169] ; [219.6028169 382.3971831],0
s8,1,0.014034,6.033873,[41 74] ; [292 315],[53.0401662 61.9598338] ; [279.9598338 327.0401662],0
p2,1,0.014949,5.922484,[86 26] ; [522  86],[94.57777778 17.42222222] ; [513.42222222  94.57777778],0
p5,1,0.02217,5.232365,[  5 107] ; [ 71 536],[ 11.83866481 100.16133519] ; [ 64.16133519 542.83866481],0
v1,1,0.022228,5.227865,[50 61] ; [338 257],[61.00283286 49.99716714] ; [326.99716714 268.00283286],0
a3,1,0.026873,4.898931,[77 38] ; [467 142],[86.40883978 28.59116022] ; [457.59116022 151.40883978],0
a5,1,0.031561,4.622191,[80 35] ; [481 130],[88.86363636 26.13636364] ; [472.13636364 138.86363636],0
d1,1,0.03255,4.569305,[71 44] ; [438 173],[80.62672176 34.37327824] ; [428.37327824 182.62672176],0
v4,1,0.033113,4.539936,[104  10] ; [584  25],[108.4813278   5.5186722] ; [579.5186722  29.4813278],0
a8,1,0.033976,4.495906,[ 8 99] ; [ 84 467],[14.96048632 92.03951368] ; [ 77.03951368 473.96048632],0
p8,1,0.034721,4.458867,[47 64] ; [320 281],[57.21488764 53.78511236] ; [309.78511236 291.21488764],0
b2,1,0.040329,4.203975,[17 49] ; [145 227],[24.4109589 41.5890411] ; [137.5890411 234.4109589],0
b3,1,0.040329,4.203975,[17 49] ; [145 227],[24.4109589 41.5890411] ; [137.5890411 234.4109589],0
