Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.003622,8.464075,[2 3] ; [54  7],[4.24242424 0.75757576] ; [51.75757576  9.24242424],0
r3,1,0.013362,6.120527,[3 2] ; [56  4],[4.53846154 0.46153846] ; [54.46153846  5.53846154],0
p8,1,0.018422,5.555564,[2 3] ; [51 10],[4.01515152 0.98484848] ; [48.98484848 12.01515152],0
d5,1,0.022565,5.20172,[4 1] ; [59  1],[4.84615385 0.15384615] ; [58.15384615  1.84615385],0
s2,1,0.029887,4.715752,[1 4] ; [41 19],[3.23076923 1.76923077] ; [38.76923077 21.23076923],0
s7,1,0.031277,4.637681,[1 3] ; [45 15],[2.875 1.125] ; [43.125 16.875],0
r4,1,0.046946,3.947315,[3 2] ; [55  6],[4.39393939 0.60606061] ; [53.60606061  7.39393939],0
v4,1,0.087913,2.912186,[4 1] ; [58  2],[4.76923077 0.23076923] ; [57.23076923  2.76923077],0
p6,1,0.088794,2.896099,[1 4] ; [35 24],[2.8125 2.1875] ; [33.1875 25.8125],0
a5,1,0.106981,2.598267,[3 2] ; [53  8],[4.24242424 0.75757576] ; [51.75757576  9.24242424],0
a7,1,0.108853,2.570793,[2 3] ; [45 16],[3.56060606 1.43939394] ; [43.43939394 17.56060606],0
s6,1,0.222978,1.485099,[3 2] ; [47 10],[4.03225806 0.96774194] ; [45.96774194 11.03225806],0
b5,1,0.234431,1.41377,[1 4] ; [29 32],[2.27272727 2.72727273] ; [27.72727273 33.27272727],0
p7,1,0.264774,1.243623,[3 2] ; [47 11],[3.96825397 1.03174603] ; [46.03174603 11.96825397],0
n4,1,0.274796,1.192647,[4 1] ; [57  4],[4.62121212 0.37878788] ; [56.37878788  4.62121212],0
v2,1,0.295424,1.094735,[4 1] ; [33 26],[2.890625 2.109375] ; [34.109375 24.890625],0
b4,1,0.366459,0.815637,[2 3] ; [37 24],[2.95454545 2.04545455] ; [36.04545455 24.95454545],0
n2,1,0.468717,0.525,[1 1] ; [9 3],[1.42857143 0.57142857] ; [8.57142857 3.42857143],0
b1,1,0.496859,0.461639,[3 2] ; [27 34],[2.27272727 2.72727273] ; [27.72727273 33.27272727],0
p1,1,0.564637,0.331739,[2 3] ; [17 44],[1.43939394 3.56060606] ; [17.56060606 43.43939394],0
d3,1,0.585791,0.296966,[4 1] ; [53  7],[4.38461538 0.61538462] ; [52.61538462  7.38461538],0
a6,1,0.587093,0.294907,[4 1] ; [41 19],[3.46153846 1.53846154] ; [41.53846154 18.46153846],0
u1,1,0.602058,0.271903,[1 4] ; [19 42],[1.51515152 3.48484848] ; [18.48484848 42.51515152],0
s5,1,0.696536,0.1521,[3 2] ; [37 17],[3.38983051 1.61016949] ; [36.61016949 17.38983051],0
p12,1,0.70408,0.144262,[1 4] ; [17 44],[1.36363636 3.63636364] ; [16.63636364 44.36363636],0
a2,1,0.70408,0.144262,[1 4] ; [17 44],[1.36363636 3.63636364] ; [16.63636364 44.36363636],0
a4,1,0.745322,0.105504,[3 2] ; [32 29],[2.65151515 2.34848485] ; [32.34848485 28.65151515],0
v1,1,0.787994,0.072316,[4 1] ; [44 15],[3.75 1.25] ; [44.25 14.75],0
d2,1,0.803081,0.062181,[4 1] ; [45 15],[3.76923077 1.23076923] ; [45.23076923 14.76923077],0
b2,1,0.936139,0.00642,[2 2] ; [25 23],[2.07692308 1.92307692] ; [24.92307692 23.07692308],0
b3,1,0.936139,0.00642,[2 2] ; [25 23],[2.07692308 1.92307692] ; [24.92307692 23.07692308],0
v3,1,0.976357,0.000878,[3 2] ; [35 24],[2.96875 2.03125] ; [35.03125 23.96875],0
p3,1,1.0,0.0,[4 1] ; [48 12],[4. 1.] ; [48. 12.],0
