Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,47.562465,[ 41 604] ; [26 65],[ 58.71603261 586.28396739] ; [ 8.28396739 82.71603261],1
p1,1,0.0,41.364645,[ 39 606] ; [24 68],[ 55.13568521 589.86431479] ; [ 7.86431479 84.13568521],1
s5,1,0.0,39.855518,[197 428] ; [56 28],[223.02538787 401.97461213] ; [29.97461213 54.02538787],1
p4,1,0.0,32.639412,[373 271] ; [81 10],[397.79047619 246.20952381] ; [56.20952381 34.79047619],1
p3,1,0.0,30.816157,[311 336] ; [72 19],[335.77371274 311.22628726] ; [47.22628726 43.77371274],1
p8,1,0.0,27.788814,[326 311] ; [74 18],[349.51989026 287.48010974] ; [50.48010974 41.51989026],1
p6,1,1e-06,25.017444,[229 410] ; [57 33],[250.69135802 388.30864198] ; [35.30864198 54.69135802],1
a1,1,6e-05,16.11553,[ 23 625] ; [12 80],[ 30.64864865 617.35135135] ; [ 4.35135135 87.64864865],1
s7,1,0.000155,14.305733,[303 322] ; [61 26],[319.52247191 305.47752809] ; [44.47752809 42.52247191],1
p7,1,0.000555,11.921101,[406 227] ; [75 16],[420.54281768 212.45718232] ; [60.45718232 30.54281768],1
b5,1,0.000578,11.844044,[410 238] ; [41 51],[394.92972973 253.07027027] ; [56.07027027 35.92972973],1
v3,1,0.001056,10.726745,[237 387] ; [50 39],[251.17531557 372.82468443] ; [35.82468443 53.17531557],0
s6,1,0.002658,9.028251,[435 203] ; [73 14],[447.04 190.96] ; [60.96 26.04],0
s8,1,0.00347,8.542186,[292 354] ; [56 35],[305.0312076 340.9687924] ; [42.9687924 48.0312076],0
n4,1,0.005118,7.83725,[492 154] ; [82 10],[502.44444444 143.55555556] ; [71.55555556 20.44444444],0
v1,1,0.005706,7.64086,[341 289] ; [62 27],[353.11543811 276.88456189] ; [49.88456189 39.11543811],0
n5,1,0.015035,5.912319,[485 157] ; [80 12],[494.18256131 147.81743869] ; [70.81743869 21.18256131],0
s1,1,0.025263,5.005779,[ 15 623] ; [ 6 86],[ 18.35342466 619.64657534] ; [ 2.64657534 89.35342466],0
n6,1,0.03397,4.496198,[548  95] ; [85  6],[554.52179837  88.47820163] ; [78.47820163 12.52179837],0
b2,1,0.040626,4.191537,[140 235] ; [33 32],[147.44318182 227.55681818] ; [25.55681818 39.44318182],0
b3,1,0.040626,4.191537,[140 235] ; [33 32],[147.44318182 227.55681818] ; [25.55681818 39.44318182],0
u4,1,0.045759,3.990442,[ 13 635] ; [ 5 87],[ 15.76216216 632.23783784] ; [ 2.23783784 89.76216216],0
p2,1,0.085452,2.958022,[553  92] ; [84  7],[558.24048913  86.75951087] ; [78.75951087 12.24048913],0
p10,1,0.088303,2.905046,[581  64] ; [87  4],[585.4076087  59.5923913] ; [82.5923913  8.4076087],0
a2,1,0.103711,2.647523,[163 485] ; [16 76],[156.74594595 491.25405405] ; [22.25405405 69.74594595],0
a6,1,0.103744,2.647019,[452 194] ; [56 35],[445.27544098 200.72455902] ; [62.72455902 28.27544098],0
p11,1,0.120759,2.407445,[536 112] ; [82 10],[541.16756757 106.83243243] ; [76.83243243 15.16756757],0
n3,1,0.176877,1.823671,[108  31] ; [10  6],[105.81935484  33.18064516] ; [12.18064516  3.81935484],0
r2,1,0.221139,1.496962,[610  30] ; [84  7],[607.60601915  32.39398085] ; [86.39398085  4.60601915],0
a4,1,0.233649,1.418507,[303 344] ; [37 55],[297.67253045 349.32746955] ; [42.32746955 49.67253045],0
a3,1,0.292207,1.109423,[464 181] ; [71 21],[468.21573948 176.78426052] ; [66.78426052 25.21573948],0
s2,1,0.308761,1.03597,[334 309] ; [53 39],[338.55918367 304.44081633] ; [48.44081633 43.55918367],0
d4,1,0.321717,0.981954,[534 112] ; [79 12],[537.31071913 108.68928087] ; [75.68928087 15.31071913],0
u3,1,0.341173,0.906017,[101  80] ; [14  7],[103.04455446  77.95544554] ; [11.95544554  9.04455446],0
u2,1,0.351642,0.867521,[102  80] ; [14  7],[104.  78.] ; [12.  9.],0
s4,1,0.420694,0.648377,[115 528] ; [13 77],[112.28376535 530.71623465] ; [15.71623465 74.28376535],0
b1,1,0.439518,0.59754,[220 428] ; [35 57],[223.2972973 424.7027027] ; [31.7027027 60.2972973],0
r4,1,0.46295,0.538753,[599  49] ; [87  5],[600.71351351  47.28648649] ; [85.28648649  6.71351351],0
s3,1,0.468791,0.524824,[364 276] ; [56 36],[367.21311475 272.78688525] ; [52.78688525 39.21311475],0
n2,1,0.497866,0.459481,[107  33] ; [11  5],[105.8974359  34.1025641] ; [12.1025641  3.8974359],0
d5,1,0.504182,0.446124,[529 116] ; [72 19],[526.69157609 118.30842391] ; [74.30842391 16.69157609],0
d3,1,0.513396,0.427138,[454 191] ; [61 30],[451.32472826 193.67527174] ; [63.67527174 27.32472826],0
n1,1,0.54115,0.373412,[50 89] ; [7 9],[51.11612903 87.88387097] ; [ 5.88387097 10.11612903],0
d2,1,0.569512,0.323499,[306 340] ; [46 45],[308.53731343 337.46268657] ; [43.46268657 47.53731343],0
a7,1,0.604178,0.26874,[473 173] ; [65 27],[470.93224932 175.06775068] ; [67.06775068 24.93224932],0
a5,1,0.628756,0.233752,[485 163] ; [71 21],[486.87567568 161.12432432] ; [69.12432432 22.87567568],0
d1,1,0.641654,0.216585,[385 263] ; [57 35],[387.04864865 260.95135135] ; [54.95135135 37.04864865],0
v4,1,0.827607,0.047425,[620  25] ; [88  4],[619.62008141  25.37991859] ; [88.37991859  3.62008141],0
r1,1,0.833962,0.043942,[517 127] ; [73 19],[516.25 127.75] ; [73.75 18.25],0
u1,1,0.848687,0.036402,[118 530] ; [16 76],[117.34054054 530.65945946] ; [16.65945946 75.34054054],0
a8,1,0.922125,0.009556,[ 88 504] ; [12 71],[ 87.7037037 504.2962963] ; [12.2962963 70.7037037],0
v2,1,0.925902,0.008649,[366 254] ; [53 36],[366.40338505 253.59661495] ; [52.59661495 36.40338505],0
b4,1,0.926306,0.008555,[370 278] ; [53 39],[370.41081081 277.58918919] ; [52.58918919 39.41081081],0
