Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,85.038396,[ 49 209] ; [192 149],[103.80300501 154.19699499] ; [137.19699499 203.80300501],1
v1,1,0.0,47.171619,[ 96 165] ; [221 119],[137.6655574 123.3344426] ; [179.3344426 160.6655574],1
r3,1,1.3e-05,19.045087,[231  31] ; [337  10],[244.36124795  17.63875205] ; [323.63875205  23.36124795],1
d1,1,6.7e-05,15.88335,[135 129] ; [234 115],[158.91680261 105.08319739] ; [210.08319739 138.91680261],1
d4,1,0.000236,13.521966,[196  66] ; [301  47],[213.46557377  48.53442623] ; [283.53442623  64.46557377],1
p9,1,0.000422,12.431743,[196  65] ; [297  47],[212.68264463  48.31735537] ; [280.31735537  63.68264463],1
s8,1,0.000455,12.290847,[ 93 171] ; [171 175],[114.2557377 149.7442623] ; [149.7442623 196.2557377],1
p10,1,0.000487,12.163673,[189  73] ; [290  56],[206.41118421  55.58881579] ; [272.58881579  73.41118421],1
s7,1,0.001413,10.18896,[106 145] ; [184 147],[125.06872852 125.93127148] ; [164.93127148 166.06872852],0
d2,1,0.001501,10.077238,[115 146] ; [198 149],[134.36348684 126.63651316] ; [178.63651316 168.36348684],0
p7,1,0.002002,9.547753,[142 120] ; [227 114],[160.32835821 101.67164179] ; [208.67164179 132.32835821],0
r1,1,0.002156,9.41158,[195  68] ; [293  55],[210.05564648  52.94435352] ; [277.94435352  70.05564648],0
d5,1,0.002328,9.270853,[201  61] ; [301  48],[215.26022913  46.73977087] ; [286.73977087  62.26022913],0
p3,1,0.002613,9.060075,[109 154] ; [187 161],[127.41080196 135.58919804] ; [168.58919804 179.41080196],0
a5,1,0.003069,8.765825,[188  76] ; [284  65],[203.27569331  60.72430669] ; [268.72430669  80.27569331],0
n3,1,0.003087,8.75532,[40 23] ; [52  8],[47.12195122 15.87804878] ; [44.87804878 15.12195122],0
d3,1,0.003159,8.713355,[161 102] ; [253  96],[177.91176471  85.08823529] ; [236.08823529 112.91176471],0
n6,1,0.014183,6.01517,[215  48] ; [308  39],[225.49016393  37.50983607] ; [297.50983607  49.49016393],0
r4,1,0.015759,5.829582,[222  42] ; [316  33],[231.69983687  32.30016313] ; [306.30016313  42.69983687],0
s2,1,0.019256,5.47816,[115 147] ; [184 160],[129.27062706 132.72937294] ; [169.72937294 174.27062706],0
p11,1,0.020368,5.380118,[195  69] ; [285  64],[206.72104405  57.27895595] ; [273.27895595  75.72104405],0
a3,1,0.022535,5.203982,[177  84] ; [265  83],[189.42857143  71.57142857] ; [252.57142857  95.42857143],0
s1,1,0.023634,5.121295,[ 13 247] ; [  6 337],[  8.19237148 251.80762852] ; [ 10.80762852 332.19237148],0
s4,1,0.035039,4.443285,[ 49 210] ; [ 44 303],[ 39.74752475 219.25247525] ; [ 53.25247525 293.74752475],0
a7,1,0.036444,4.376198,[175  89] ; [257  90],[186.65793781  77.34206219] ; [245.34206219 101.65793781],0
p8,1,0.052676,3.754177,[116 147] ; [177 163],[127.79270315 135.20729685] ; [165.20729685 174.79270315],0
v4,1,0.058045,3.592392,[238  25] ; [327  19],[243.99835796  19.00164204] ; [321.00164204  24.99835796],0
p4,1,0.067806,3.335357,[142 122] ; [211 134],[153.02463054 110.97536946] ; [199.97536946 145.02463054],0
p6,1,0.07726,3.121627,[ 84 179] ; [133 209],[ 94.3322314 168.6677686] ; [122.6677686 219.3322314],0
u1,1,0.080985,3.045012,[ 44 220] ; [ 78 271],[ 52.54159869 211.45840131] ; [ 69.45840131 279.54159869],0
p2,1,0.108573,2.574873,[209  55] ; [293  55],[216.54901961  47.45098039] ; [285.45098039  62.54901961],0
s6,1,0.139305,2.185625,[158 103] ; [227 115],[166.64179104  94.35820896] ; [218.35820896 123.64179104],0
a2,1,0.141963,2.156547,[ 61 203] ; [ 99 250],[ 68.90701468 195.09298532] ; [ 91.09298532 257.90701468],0
n2,1,0.160949,1.965284,[46 21] ; [47 12],[49.45238095 17.54761905] ; [43.54761905 15.45238095],0
p12,1,0.179483,1.801896,[ 12 250] ; [ 25 322],[ 15.91789819 246.08210181] ; [ 21.08210181 325.91789819],0
a6,1,0.207983,1.585413,[171  92] ; [243 105],[178.20294599  84.79705401] ; [235.79705401 112.20294599],0
r2,1,0.226282,1.464083,[240  19] ; [325  17],[243.48585691  15.51414309] ; [321.51414309  20.48585691],0
a8,1,0.267177,1.231181,[ 35 209] ; [ 55 253],[ 39.7826087 204.2173913] ; [ 50.2173913 257.7826087],0
u4,1,0.285743,1.13957,[  3 261] ; [  8 341],[  4.73735726 259.26264274] ; [  6.26264274 342.73735726],0
b1,1,0.303292,1.059663,[113 151] ; [135 214],[106.80587276 157.19412724] ; [141.19412724 207.80587276],0
n1,1,0.31003,1.030547,[31 35] ; [22 36],[28.20967742 37.79032258] ; [24.79032258 33.20967742],0
a4,1,0.325513,0.966667,[120 141] ; [174 174],[126. 135.] ; [168. 180.],0
s5,1,0.365249,0.819766,[ 70 188] ; [102 232],[ 74.95945946 183.04054054] ; [ 97.04054054 236.95945946],0
b4,1,0.406803,0.688124,[147 117] ; [206 143],[152.02610114 111.97389886] ; [200.97389886 148.02610114],0
b2,1,0.431389,0.619081,[ 65 101] ; [ 79 145],[ 61.29230769 104.70769231] ; [ 82.70769231 141.29230769],0
b3,1,0.431389,0.619081,[ 65 101] ; [ 79 145],[ 61.29230769 104.70769231] ; [ 82.70769231 141.29230769],0
b5,1,0.496066,0.463343,[157 107] ; [217 132],[161.07014682 102.92985318] ; [212.92985318 136.07014682],0
p1,1,0.541421,0.372912,[ 19 243] ; [ 21 328],[ 17.15220949 244.84779051] ; [ 22.84779051 326.15220949],0
a1,1,0.567157,0.327463,[ 11 253] ; [ 18 331],[ 12.48939641 251.51060359] ; [ 16.51060359 332.48939641],0
s3,1,0.581819,0.303303,[139 121] ; [190 151],[142.32945092 117.67054908] ; [186.67054908 154.32945092],0
u3,1,0.63832,0.220946,[44 42] ; [46 38],[45.52941176 40.47058824] ; [44.47058824 39.52941176],0
n5,1,0.688657,0.160543,[218  45] ; [291  55],[219.81444992  43.18555008] ; [289.18555008  56.81444992],0
u2,1,0.859776,0.031209,[45 42] ; [43 38],[45.57142857 41.42857143] ; [42.42857143 38.57142857],0
