Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,42.646809,[50  7] ; [23 52],[31.52272727 25.47727273] ; [41.47727273 33.52272727],1
s2,1,2e-06,22.345543,[50 12] ; [32 46],[36.31428571 25.68571429] ; [45.68571429 32.31428571],1
s6,1,1.1e-05,19.277393,[53  7] ; [41 36],[41.16788321 18.83211679] ; [52.83211679 24.16788321],1
s5,1,0.000118,14.831761,[33 24] ; [18 55],[22.36153846 34.63846154] ; [28.63846154 44.36153846],1
u1,1,0.000428,12.406516,[19 43] ; [ 6 72],[11.07142857 50.92857143] ; [13.92857143 64.07142857],1
n6,1,0.002377,9.232897,[52  8] ; [49 28],[44.23357664 15.76642336] ; [56.76642336 20.23357664],0
p4,1,0.002413,9.205746,[41 21] ; [31 46],[32.11510791 29.88489209] ; [39.88489209 37.11510791],0
p6,1,0.003484,8.535056,[31 31] ; [20 57],[22.74820144 39.25179856] ; [28.25179856 48.74820144],0
r1,1,0.005127,7.834016,[52  9] ; [50 28],[44.76258993 16.23741007] ; [57.23741007 20.76258993],0
p1,1,0.005817,7.606062,[11 50] ; [ 3 75],[ 6.14388489 54.85611511] ; [ 7.85611511 70.14388489],0
s3,1,0.008181,6.993467,[44 18] ; [37 39],[36.39130435 25.60869565] ; [44.60869565 31.39130435],0
v4,1,0.008737,6.875819,[61  1] ; [67 11],[56.68571429  5.31428571] ; [71.31428571  6.68571429],0
r4,1,0.011052,6.456913,[57  5] ; [59 19],[51.37142857 10.62857143] ; [64.62857143 13.37142857],0
d5,1,0.011326,6.413513,[55  7] ; [54 22],[48.97101449 13.02898551] ; [60.02898551 15.97101449],0
a3,1,0.016878,5.708971,[49 13] ; [45 30],[42.54014599 19.45985401] ; [51.45985401 23.54014599],0
p3,1,0.022535,5.203985,[32 30] ; [25 52],[25.42446043 36.57553957] ; [31.57553957 45.42446043],0
p5,1,0.026687,4.910925,[ 9 53] ; [ 3 74],[ 5.35251799 56.64748201] ; [ 6.64748201 70.35251799],0
d1,1,0.02698,4.892066,[41 21] ; [37 41],[34.54285714 27.45714286] ; [43.45714286 34.54285714],0
d2,1,0.030691,4.670146,[38 24] ; [33 44],[31.66906475 30.33093525] ; [39.33093525 37.66906475],0
u3,1,0.034013,4.494059,[10  3] ; [13 18],[6.79545455 6.20454545] ; [16.20454545 14.79545455],0
v1,1,0.036776,4.360768,[36 26] ; [31 46],[29.88489209 32.11510791] ; [37.11510791 39.88489209],0
