Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,127.242879,[ 6 88] ; [270 113],[54.38993711 39.61006289] ; [221.61006289 161.38993711],1
d4,1,0.0,61.95767,[50 43] ; [340  43],[76.19747899 16.80252101] ; [313.80252101  69.19747899],1
d3,1,0.0,26.619197,[46 48] ; [291  92],[66.41090147 27.58909853] ; [270.58909853 112.41090147],1
d2,1,1e-06,24.313265,[22 72] ; [198 185],[43.35429769 50.64570231] ; [176.64570231 206.35429769],1
a5,1,0.000158,14.272241,[54 40] ; [294  89],[68.57861635 25.42138365] ; [279.42138365 103.57861635],1
a4,1,0.000181,14.021842,[24 68] ; [182 200],[39.98312236 52.01687764] ; [166.01687764 215.98312236],1
u1,1,0.000245,13.448538,[ 4 90] ; [ 77 306],[15.96226415 78.03773585] ; [ 65.03773585 317.96226415],1
a2,1,0.000532,12.000876,[ 9 85] ; [101 282],[21.67714885 72.32285115] ; [ 88.32285115 294.67714885],1
a7,1,0.001568,9.997528,[60 34] ; [303  79],[71.68487395 22.31512605] ; [291.31512605  90.68487395],0
r3,1,0.001752,9.792461,[83 11] ; [368  14],[89.06302521  4.93697479] ; [361.93697479  20.06302521],0
p4,1,0.002682,9.011764,[38 54] ; [224 158],[50.85232068 41.14767932] ; [211.14767932 170.85232068],0
p9,1,0.003347,8.607996,[62 31] ; [306  73],[72.50847458 20.49152542] ; [295.49152542  83.50847458],0
p2,1,0.004671,8.002506,[67 27] ; [319  61],[76.54852321 17.45147679] ; [309.45147679  70.54852321],0
r2,1,0.011336,6.411895,[85  9] ; [366  13],[89.62790698  4.37209302] ; [361.37209302  17.62790698],0
s6,1,0.011742,6.349364,[43 50] ; [231 150],[53.75949367 39.24050633] ; [220.24050633 160.75949367],0
v4,1,0.015419,5.867911,[84  9] ; [368  14],[88.49684211  4.50315789] ; [363.50315789  18.49684211],0
s8,1,0.015711,5.834899,[25 69] ; [153 229],[35.1512605 58.8487395] ; [142.8487395 239.1512605],0
p3,1,0.016235,5.777229,[31 63] ; [178 203],[41.36 52.64] ; [167.64 213.36],0
a3,1,0.019329,5.471518,[55 37] ; [276 106],[64.24472574 27.75527426] ; [266.75527426 115.24472574],0
n4,1,0.021219,5.308675,[62 31] ; [299  84],[70.53151261 22.46848739] ; [290.46848739  92.53151261],0
r4,1,0.022382,5.215845,[83 11] ; [363  20],[87.89098532  6.10901468] ; [358.10901468  24.89098532],0
s1,1,0.032515,4.57116,[ 7 84] ; [ 11 368],[ 3.48510638 87.51489362] ; [ 14.51489362 364.48510638],0
n2,1,0.034503,4.46961,[21  4] ; [54 34],[16.59292035  8.40707965] ; [58.40707965 29.59292035],0
a6,1,0.038269,4.293013,[58 36] ; [278 105],[66.21383648 27.78616352] ; [269.78616352 113.21383648],0
p1,1,0.041124,4.170881,[10 84] ; [ 19 361],[ 5.75105485 88.24894515] ; [ 23.24894515 356.75105485],0
p10,1,0.051822,3.78152,[63 29] ; [296  83],[70.12314225 21.87685775] ; [288.87685775  90.12314225],0
s3,1,0.090022,2.873976,[53 39] ; [181 198],[45.70700637 46.29299363] ; [188.29299363 190.70700637],0
v2,1,0.092884,2.823672,[43 44] ; [216 148],[49.96230599 37.03769401] ; [209.03769401 154.96230599],0
p8,1,0.150099,2.071243,[39 54] ; [189 187],[45.21108742 47.78891258] ; [182.78891258 193.21108742],0
n5,1,0.203142,1.619637,[61 31] ; [278 103],[65.93657505 26.06342495] ; [273.06342495 107.93657505],0
b5,1,0.224763,1.473699,[52 42] ; [238 145],[57.14884696 36.85115304] ; [232.85115304 150.14884696],0
n6,1,0.226053,1.465524,[70 23] ; [309  73],[74.20421053 18.79578947] ; [304.79578947  77.20421053],0
p7,1,0.260033,1.268583,[49 42] ; [225 148],[53.73706897 37.26293103] ; [220.26293103 152.73706897],0
b1,1,0.262345,1.256341,[41 53] ; [143 240],[36.25995807 57.74004193] ; [147.74004193 235.25995807],0
s7,1,0.312177,1.021443,[33 56] ; [156 207],[37.21460177 51.78539823] ; [151.78539823 211.21460177],0
v3,1,0.340479,0.908628,[31 60] ; [143 219],[34.95364238 56.04635762] ; [139.04635762 222.95364238],0
b3,1,0.378907,0.774244,[23 35] ; [ 75 149],[20.15602837 37.84397163] ; [ 77.84397163 146.15602837],0
